2016-04-25 12:10:44.575268 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 12:10:44.575344 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 12:10:44.575351 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 12:10:44.575357 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 12:10:44.575362 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 12:10:44.575425 I | etcdmain: listening for peers on http://10.240.0.29:2380
2016-04-25 12:10:44.575450 I | etcdmain: listening for client requests on 10.240.0.29:2379
2016-04-25 12:10:44.580983 I | etcdserver: name = etcd-2
2016-04-25 12:10:44.581010 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 12:10:44.581020 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 12:10:44.581026 I | etcdserver: heartbeat = 100ms
2016-04-25 12:10:44.581031 I | etcdserver: election = 1000ms
2016-04-25 12:10:44.581042 I | etcdserver: snapshot count = 10000
2016-04-25 12:10:44.581052 I | etcdserver: advertise client URLs = http://10.240.0.29:2379
2016-04-25 12:10:44.581058 I | etcdserver: initial advertise peer URLs = http://10.240.0.29:2380
2016-04-25 12:10:44.581072 I | etcdserver: initial cluster = etcd-1=http://10.240.0.24:2380,etcd-2=http://10.240.0.29:2380,etcd-3=http://10.240.0.30:2380
2016-04-25 12:10:44.585070 I | etcdserver: starting member 50bb6dbcc32550d5 in cluster f41e3dbc00ef59fe
2016-04-25 12:10:44.585118 I | raft: 50bb6dbcc32550d5 became follower at term 0
2016-04-25 12:10:44.585134 I | raft: newRaft 50bb6dbcc32550d5 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 12:10:44.585143 I | raft: 50bb6dbcc32550d5 became follower at term 1
2016-04-25 12:10:44.585301 I | etcdserver: no compression enabled
2016-04-25 12:10:44.600854 I | rafthttp: the connection with 38b08b16bc99e52f became active
2016-04-25 12:10:44.600939 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 12:10:44.603560 N | etcdserver: added member 38b08b16bc99e52f [http://10.240.0.24:2380] to cluster f41e3dbc00ef59fe
2016-04-25 12:10:44.603636 N | etcdserver: added local member 50bb6dbcc32550d5 [http://10.240.0.29:2380] to cluster f41e3dbc00ef59fe
2016-04-25 12:10:44.603708 N | etcdserver: added member ae3b7ee5c615ef3e [http://10.240.0.30:2380] to cluster f41e3dbc00ef59fe
2016-04-25 12:10:44.603916 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 12:10:44.603934 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 12:10:44.603945 N | etcdmain: serving insecure client requests on 10.240.0.29:2379, this is strongly discouraged!
2016-04-25 12:10:44.685495 I | raft: 50bb6dbcc32550d5 is starting a new election at term 1
2016-04-25 12:10:44.685541 I | raft: 50bb6dbcc32550d5 became candidate at term 2
2016-04-25 12:10:44.685554 I | raft: 50bb6dbcc32550d5 received vote from 50bb6dbcc32550d5 at term 2
2016-04-25 12:10:44.685569 I | raft: 50bb6dbcc32550d5 [logterm: 1, index: 3] sent vote request to 38b08b16bc99e52f at term 2
2016-04-25 12:10:44.685592 I | raft: 50bb6dbcc32550d5 [logterm: 1, index: 3] sent vote request to ae3b7ee5c615ef3e at term 2
2016-04-25 12:10:44.687668 I | raft: 50bb6dbcc32550d5 received vote rejection from 38b08b16bc99e52f at term 2
2016-04-25 12:10:44.687688 I | raft: 50bb6dbcc32550d5 [quorum:2] has received 1 votes and 1 vote rejections
2016-04-25 12:10:45.381791 I | raft: 50bb6dbcc32550d5 [term: 2] received a MsgVote message with higher term from 38b08b16bc99e52f [term: 3]
2016-04-25 12:10:45.381862 I | raft: 50bb6dbcc32550d5 became follower at term 3
2016-04-25 12:10:45.381876 I | raft: 50bb6dbcc32550d5 [logterm: 1, index: 3, vote: 0] voted for 38b08b16bc99e52f [logterm: 1, index: 3] at term 3
2016-04-25 12:10:45.384134 I | raft: raft.node: 50bb6dbcc32550d5 elected leader 38b08b16bc99e52f at term 3
2016-04-25 12:10:45.389060 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.29:2379]} to cluster f41e3dbc00ef59fe
2016-04-25 12:10:45.389299 N | membership: set the initial cluster version to 2.2
2016-04-25 12:10:45.593087 I | rafthttp: the connection with ae3b7ee5c615ef3e became active
2016-04-25 12:10:45.602742 I | v2http: enabled capabilities for version 2.2.0
2016-04-25 12:10:49.391735 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-25 12:10:49.604079 I | v2http: enabled capabilities for version 2.3.0
2016-04-25 12:10:52.017775 I | etcdserver: start to snapshot (applied: 10126, lastsnap: 0)
2016-04-25 12:10:52.037469 I | etcdserver: saved snapshot at index 10126
2016-04-25 12:10:52.037677 I | etcdserver: compacted raft log at 5126
2016-04-25 12:10:52.402773 I | etcdserver: start to snapshot (applied: 20492, lastsnap: 10126)
2016-04-25 12:10:52.427707 I | etcdserver: saved snapshot at index 20492
2016-04-25 12:10:52.428146 I | etcdserver: compacted raft log at 15492
2016-04-25 12:10:52.770579 I | etcdserver: start to snapshot (applied: 30524, lastsnap: 20492)
2016-04-25 12:10:52.795830 I | etcdserver: saved snapshot at index 30524
2016-04-25 12:10:52.796001 I | etcdserver: compacted raft log at 25524
2016-04-25 12:10:53.194030 I | etcdserver: start to snapshot (applied: 40557, lastsnap: 30524)
2016-04-25 12:10:53.203441 I | etcdserver: saved snapshot at index 40557
2016-04-25 12:10:53.203853 I | etcdserver: compacted raft log at 35557
2016-04-25 12:10:53.588919 I | etcdserver: start to snapshot (applied: 50993, lastsnap: 40557)
2016-04-25 12:10:53.602377 I | etcdserver: saved snapshot at index 50993
2016-04-25 12:10:53.602595 I | etcdserver: compacted raft log at 45993
2016-04-25 12:10:53.780836 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000000dc36.wal is created
2016-04-25 12:10:54.010192 I | etcdserver: start to snapshot (applied: 61107, lastsnap: 50993)
2016-04-25 12:10:54.031693 I | etcdserver: saved snapshot at index 61107
2016-04-25 12:10:54.031854 I | etcdserver: compacted raft log at 56107
