2016-05-02 05:33:30.729977 I | etcdmain: etcd Version: 2.3.0+git
2016-05-02 05:33:30.730029 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-05-02 05:33:30.730035 I | etcdmain: Go Version: devel +e50346d Mon May 2 04:42:12 2016 +0000
2016-05-02 05:33:30.730040 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-02 05:33:30.730046 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-02 05:33:30.730094 I | etcdmain: listening for peers on http://10.240.0.21:2380
2016-05-02 05:33:30.730116 I | etcdmain: listening for client requests on 10.240.0.21:2379
2016-05-02 05:33:30.735133 I | etcdserver: name = etcd-1
2016-05-02 05:33:30.735150 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-02 05:33:30.735156 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-02 05:33:30.735162 I | etcdserver: heartbeat = 100ms
2016-05-02 05:33:30.735167 I | etcdserver: election = 1000ms
2016-05-02 05:33:30.735175 I | etcdserver: snapshot count = 10000
2016-05-02 05:33:30.735201 I | etcdserver: advertise client URLs = http://10.240.0.21:2379
2016-05-02 05:33:30.735209 I | etcdserver: initial advertise peer URLs = http://10.240.0.21:2380
2016-05-02 05:33:30.735221 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-05-02 05:33:30.737841 I | etcdserver: starting member 2087a91b2ccc6d93 in cluster e05fb31d21672c21
2016-05-02 05:33:30.737878 I | raft: 2087a91b2ccc6d93 became follower at term 0
2016-05-02 05:33:30.737890 I | raft: newRaft 2087a91b2ccc6d93 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-02 05:33:30.737896 I | raft: 2087a91b2ccc6d93 became follower at term 1
2016-05-02 05:33:30.738020 I | etcdserver: enabling compression snappy
2016-05-02 05:33:30.750896 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-02 05:33:30.751351 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-02 05:33:30.751365 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-02 05:33:30.751728 N | etcdserver: added local member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-05-02 05:33:30.751799 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-05-02 05:33:30.751876 N | etcdserver: added member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
2016-05-02 05:33:31.638186 I | raft: 2087a91b2ccc6d93 is starting a new election at term 1
2016-05-02 05:33:31.638249 I | raft: 2087a91b2ccc6d93 became candidate at term 2
2016-05-02 05:33:31.638257 I | raft: 2087a91b2ccc6d93 received vote from 2087a91b2ccc6d93 at term 2
2016-05-02 05:33:31.638268 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 21d3c625100d5241 at term 2
2016-05-02 05:33:31.638276 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 3e07e8086be420d2 at term 2
2016-05-02 05:33:31.750933 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-05-02 05:33:32.240824 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3, vote: 2087a91b2ccc6d93] rejected vote from 21d3c625100d5241 [logterm: 1, index: 3] at term 2
2016-05-02 05:33:32.748788 I | rafthttp: the connection with 3e07e8086be420d2 became active
2016-05-02 05:33:32.938286 I | raft: 2087a91b2ccc6d93 is starting a new election at term 2
2016-05-02 05:33:32.938403 I | raft: 2087a91b2ccc6d93 became candidate at term 3
