2016-05-02 05:44:47.626827 I | etcdmain: etcd Version: 2.3.0+git
2016-05-02 05:44:47.626887 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-05-02 05:44:47.626893 I | etcdmain: Go Version: devel +e50346d Mon May 2 04:42:12 2016 +0000
2016-05-02 05:44:47.626898 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-02 05:44:47.626904 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-02 05:44:47.626962 I | etcdmain: listening for peers on http://10.240.0.22:2380
2016-05-02 05:44:47.627012 I | etcdmain: listening for client requests on 10.240.0.22:2379
2016-05-02 05:44:47.633331 I | etcdserver: name = etcd-2
2016-05-02 05:44:47.633355 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-02 05:44:47.633367 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-02 05:44:47.633374 I | etcdserver: heartbeat = 100ms
2016-05-02 05:44:47.633379 I | etcdserver: election = 1000ms
2016-05-02 05:44:47.633383 I | etcdserver: snapshot count = 10000
2016-05-02 05:44:47.633392 I | etcdserver: advertise client URLs = http://10.240.0.22:2379
2016-05-02 05:44:47.633399 I | etcdserver: initial advertise peer URLs = http://10.240.0.22:2380
2016-05-02 05:44:47.633418 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-05-02 05:44:47.638020 I | etcdserver: starting member 21d3c625100d5241 in cluster e05fb31d21672c21
2016-05-02 05:44:47.638082 I | raft: 21d3c625100d5241 became follower at term 0
2016-05-02 05:44:47.638111 I | raft: newRaft 21d3c625100d5241 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-02 05:44:47.638118 I | raft: 21d3c625100d5241 became follower at term 1
2016-05-02 05:44:47.638340 I | etcdserver: enabling compression snappy
2016-05-02 05:44:47.653741 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-05-02 05:44:47.654289 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-02 05:44:47.656223 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-05-02 05:44:47.656299 N | etcdserver: added local member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-05-02 05:44:47.656363 N | etcdserver: added member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
2016-05-02 05:44:47.656443 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-02 05:44:47.656460 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-02 05:44:48.138512 I | raft: 21d3c625100d5241 is starting a new election at term 1
2016-05-02 05:44:48.138569 I | raft: 21d3c625100d5241 became candidate at term 2
2016-05-02 05:44:48.138577 I | raft: 21d3c625100d5241 received vote from 21d3c625100d5241 at term 2
2016-05-02 05:44:48.138588 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 3e07e8086be420d2 at term 2
2016-05-02 05:44:48.138598 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 2087a91b2ccc6d93 at term 2
2016-05-02 05:44:48.140948 I | raft: 21d3c625100d5241 received vote rejection from 2087a91b2ccc6d93 at term 2
2016-05-02 05:44:48.140968 I | raft: 21d3c625100d5241 [quorum:2] has received 1 votes and 1 vote rejections
2016-05-02 05:44:48.643920 I | rafthttp: the connection with 3e07e8086be420d2 became active
2016-05-02 05:44:48.832053 I | raft: 21d3c625100d5241 [term: 2] received a MsgVote message with higher term from 2087a91b2ccc6d93 [term: 3]
2016-05-02 05:44:48.832122 I | raft: 21d3c625100d5241 became follower at term 3
2016-05-02 05:44:48.832137 I | raft: 21d3c625100d5241 [logterm: 1, index: 3, vote: 0] voted for 2087a91b2ccc6d93 [logterm: 1, index: 3] at term 3
2016-05-02 05:44:48.833871 I | raft: raft.node: 21d3c625100d5241 elected leader 2087a91b2ccc6d93 at term 3
2016-05-02 05:44:48.838008 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.22:2379]} to cluster e05fb31d21672c21
2016-05-02 05:44:48.838025 I | etcdmain: ready to serve client requests
2016-05-02 05:44:48.838165 N | etcdmain: serving insecure client requests on 10.240.0.22:2379, this is strongly discouraged!
2016-05-02 05:44:48.838726 N | membership: set the initial cluster version to 2.3
2016-05-02 05:44:49.155382 I | v2http: enabled capabilities for version 2.3.0
2016-05-02 05:44:57.119002 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-00000000000000f1.wal is created
2016-05-02 05:44:59.637164 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-00000000000001ce.wal is created
2016-05-02 05:45:02.165790 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000003-00000000000002aa.wal is created
2016-05-02 05:45:04.706841 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000004-0000000000000386.wal is created
2016-05-02 05:45:07.216292 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000005-0000000000000462.wal is created
2016-05-02 05:45:09.721527 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000006-000000000000053e.wal is created
2016-05-02 05:45:12.227835 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000007-000000000000061a.wal is created
2016-05-02 05:45:14.645730 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000008-00000000000006f6.wal is created
2016-05-02 05:45:17.109702 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000009-00000000000007d1.wal is created
2016-05-02 05:45:19.512310 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000a-00000000000008ad.wal is created
2016-05-02 05:45:23.325075 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000b-000000000000098c.wal is created
2016-05-02 05:45:30.455692 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000c-0000000000000a71.wal is created
2016-05-02 05:45:37.774476 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000d-0000000000000b57.wal is created
2016-05-02 05:45:54.072245 E | rafthttp: failed to dial 2087a91b2ccc6d93 on stream MsgApp v2 (dial tcp 10.240.0.21:2380: getsockopt: connection refused)
2016-05-02 05:45:54.072279 I | rafthttp: the connection with 2087a91b2ccc6d93 became inactive
2016-05-02 05:45:54.972321 N | osutil: received terminated signal, shutting down...
