unix_ts,avg_latency_ms,throughput
1462166977,10.467111,88
1462166978,10.092228,99
1462166979,10.293293,97
1462166980,10.182930,98
1462166981,9.916110,101
1462166982,10.145989,97
1462166983,10.371044,98
1462166984,10.272083,97
1462166985,10.294710,97
1462166986,10.167074,98
1462166987,10.147553,99
1462166988,10.258554,97
1462166989,10.293700,97
1462166990,10.104465,98
1462166991,10.375923,97
1462166992,12.112085,83
1462166993,10.364991,96
1462166994,11.121642,90
1462166995,10.425141,96
1462166996,11.033620,90
1462166997,10.919715,87
