unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1462166977,10.467111,88,88,2.49,22.37,1.99,15.52,1.83,14.20,2.10,17.36
1462166978,10.092228,99,187,7.86,101.25,5.61,89.19,5.84,86.82,6.44,92.42
1462166979,10.293293,97,284,12.06,156.19,7.76,153.14,8.35,152.68,9.39,154.00
1462166980,10.182930,98,382,15.68,223.54,9.77,197.16,10.31,204.18,11.92,208.29
1462166981,9.916110,101,483,18.70,272.85,11.60,254.77,12.28,257.52,14.19,261.71
1462166982,10.145989,97,580,21.47,334.07,13.13,332.50,13.96,331.63,16.19,332.73
1462166983,10.371044,98,678,23.58,378.08,14.20,388.94,15.21,404.36,17.66,390.46
1462166984,10.272083,97,775,25.73,471.45,15.10,434.33,16.04,433.58,18.96,446.45
1462166985,10.294710,97,872,27.35,529.73,15.76,469.51,16.74,467.08,19.95,488.77
1462166986,10.167074,98,970,28.74,580.38,16.65,546.34,17.69,544.04,21.03,556.92
1462166987,10.147553,99,1069,29.97,646.43,17.30,601.94,18.33,617.40,21.87,621.92
1462166988,10.258554,97,1166,31.01,675.55,17.95,642.03,18.94,660.97,22.63,659.52
1462166989,10.293700,97,1263,32.10,723.31,18.48,735.87,19.45,737.84,23.34,732.34
1462166990,10.104465,98,1361,33.14,813.94,19.04,779.04,19.84,763.60,24.01,785.53
1462166991,10.375923,97,1458,33.98,886.26,19.37,822.23,20.24,830.62,24.53,846.37
1462166992,12.112085,83,1541,34.72,896.86,19.85,907.66,20.75,895.51,25.11,900.01
1462166993,10.364991,96,1637,35.55,998.13,19.95,915.46,20.89,900.75,25.46,938.11
1462166994,11.121642,90,1727,36.12,1007.38,20.32,1010.10,21.41,1010.55,25.95,1009.34
1462166995,10.425141,96,1823,36.92,1112.56,20.58,1063.70,21.73,1052.27,26.41,1076.18
1462166996,11.033620,90,1913,37.54,1119.32,20.68,1073.70,21.82,1057.44,26.68,1083.49
1462166997,10.919715,87,,,,,,,,,
