2016-05-02 05:44:21.564021 I | etcdmain: etcd Version: 2.3.0+git
2016-05-02 05:44:21.564081 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-05-02 05:44:21.564087 I | etcdmain: Go Version: devel +e50346d Mon May 2 04:42:12 2016 +0000
2016-05-02 05:44:21.564093 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-02 05:44:21.564099 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-02 05:44:21.564158 I | etcdmain: listening for peers on http://10.240.0.18:2380
2016-05-02 05:44:21.564182 I | etcdmain: listening for client requests on 10.240.0.18:2379
2016-05-02 05:44:21.568489 I | etcdserver: name = etcd-2
2016-05-02 05:44:21.568508 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-02 05:44:21.568515 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-02 05:44:21.568521 I | etcdserver: heartbeat = 100ms
2016-05-02 05:44:21.568526 I | etcdserver: election = 1000ms
2016-05-02 05:44:21.568531 I | etcdserver: snapshot count = 10000
2016-05-02 05:44:21.568540 I | etcdserver: advertise client URLs = http://10.240.0.18:2379
2016-05-02 05:44:21.568547 I | etcdserver: initial advertise peer URLs = http://10.240.0.18:2380
2016-05-02 05:44:21.568559 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-05-02 05:44:21.571011 I | etcdserver: starting member 66358a82ef379101 in cluster d01df2c6b3269be0
2016-05-02 05:44:21.571057 I | raft: 66358a82ef379101 became follower at term 0
2016-05-02 05:44:21.571072 I | raft: newRaft 66358a82ef379101 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-02 05:44:21.571079 I | raft: 66358a82ef379101 became follower at term 1
2016-05-02 05:44:21.571249 I | etcdserver: no compression enabled
2016-05-02 05:44:21.583248 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-05-02 05:44:21.583493 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-02 05:44:21.585183 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-02 05:44:21.585199 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-02 05:44:21.585271 N | etcdserver: added local member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-05-02 05:44:21.585401 N | etcdserver: added member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-05-02 05:44:21.585526 N | etcdserver: added member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-05-02 05:44:22.471850 I | raft: 66358a82ef379101 [term: 1] received a MsgVote message with higher term from 8b1cff98eebdba1d [term: 3]
2016-05-02 05:44:22.471909 I | raft: 66358a82ef379101 became follower at term 3
2016-05-02 05:44:22.471921 I | raft: 66358a82ef379101 [logterm: 1, index: 3, vote: 0] voted for 8b1cff98eebdba1d [logterm: 1, index: 3] at term 3
2016-05-02 05:44:22.473564 I | raft: raft.node: 66358a82ef379101 elected leader 8b1cff98eebdba1d at term 3
2016-05-02 05:44:22.478686 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.18:2379]} to cluster d01df2c6b3269be0
2016-05-02 05:44:22.478702 I | etcdmain: ready to serve client requests
2016-05-02 05:44:22.478829 N | etcdmain: serving insecure client requests on 10.240.0.18:2379, this is strongly discouraged!
2016-05-02 05:44:22.479389 N | membership: set the initial cluster version to 2.2
2016-05-02 05:44:22.583033 I | rafthttp: the connection with b33da349595da114 became active
2016-05-02 05:44:22.583928 I | v2http: enabled capabilities for version 2.2.0
2016-05-02 05:44:26.481951 N | membership: updated the cluster version from 2.2 to 2.3
2016-05-02 05:44:26.585202 I | v2http: enabled capabilities for version 2.3.0
2016-05-02 05:44:30.641604 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-00000000000000f3.wal is created
2016-05-02 05:44:32.762764 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-00000000000001ce.wal is created
2016-05-02 05:44:34.852095 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000003-00000000000002a9.wal is created
2016-05-02 05:44:36.935663 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000004-0000000000000384.wal is created
2016-05-02 05:44:39.033580 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000005-000000000000045f.wal is created
2016-05-02 05:44:41.158624 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000006-000000000000053b.wal is created
2016-05-02 05:44:43.267518 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000007-0000000000000616.wal is created
2016-05-02 05:44:45.380774 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000008-00000000000006f1.wal is created
2016-05-02 05:44:47.470872 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000009-00000000000007cc.wal is created
2016-05-02 05:44:49.539546 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000a-00000000000008a7.wal is created
2016-05-02 05:44:55.664100 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000b-000000000000098b.wal is created
2016-05-02 05:45:02.709844 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000c-0000000000000a70.wal is created
2016-05-02 05:45:10.113227 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000d-0000000000000b56.wal is created
2016-05-02 05:45:26.705789 E | rafthttp: failed to dial 8b1cff98eebdba1d on stream MsgApp v2 (dial tcp 10.240.0.17:2380: getsockopt: connection refused)
2016-05-02 05:45:26.705830 I | rafthttp: the connection with 8b1cff98eebdba1d became inactive
2016-05-02 05:45:27.605536 N | osutil: received terminated signal, shutting down...
