2016-05-02 05:29:30.084011 I | etcdmain: etcd Version: 2.3.0+git
2016-05-02 05:29:30.084066 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-05-02 05:29:30.084073 I | etcdmain: Go Version: devel +e50346d Mon May 2 04:42:12 2016 +0000
2016-05-02 05:29:30.084079 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-02 05:29:30.084084 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-02 05:29:30.084133 I | etcdmain: listening for peers on http://10.240.0.18:2380
2016-05-02 05:29:30.084155 I | etcdmain: listening for client requests on 10.240.0.18:2379
2016-05-02 05:29:30.089606 I | etcdserver: name = etcd-2
2016-05-02 05:29:30.089621 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-02 05:29:30.089628 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-02 05:29:30.089633 I | etcdserver: heartbeat = 100ms
2016-05-02 05:29:30.089638 I | etcdserver: election = 1000ms
2016-05-02 05:29:30.089642 I | etcdserver: snapshot count = 10000
2016-05-02 05:29:30.089651 I | etcdserver: advertise client URLs = http://10.240.0.18:2379
2016-05-02 05:29:30.089666 I | etcdserver: initial advertise peer URLs = http://10.240.0.18:2380
2016-05-02 05:29:30.089677 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-05-02 05:29:30.092423 I | etcdserver: starting member 66358a82ef379101 in cluster d01df2c6b3269be0
2016-05-02 05:29:30.092460 I | raft: 66358a82ef379101 became follower at term 0
2016-05-02 05:29:30.092480 I | raft: newRaft 66358a82ef379101 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-02 05:29:30.092486 I | raft: 66358a82ef379101 became follower at term 1
2016-05-02 05:29:30.092625 I | etcdserver: no compression enabled
2016-05-02 05:29:30.104389 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-05-02 05:29:30.105596 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-02 05:29:30.106615 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-02 05:29:30.106635 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-02 05:29:30.107194 N | etcdserver: added local member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-05-02 05:29:30.107312 N | etcdserver: added member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-05-02 05:29:30.107442 N | etcdserver: added member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-05-02 05:29:30.994426 I | raft: 66358a82ef379101 [term: 1] received a MsgVote message with higher term from 8b1cff98eebdba1d [term: 3]
2016-05-02 05:29:30.994477 I | raft: 66358a82ef379101 became follower at term 3
2016-05-02 05:29:30.994499 I | raft: 66358a82ef379101 [logterm: 1, index: 3, vote: 0] voted for 8b1cff98eebdba1d [logterm: 1, index: 3] at term 3
2016-05-02 05:29:30.996298 I | raft: raft.node: 66358a82ef379101 elected leader 8b1cff98eebdba1d at term 3
2016-05-02 05:29:30.999204 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.18:2379]} to cluster d01df2c6b3269be0
2016-05-02 05:29:30.999219 I | etcdmain: ready to serve client requests
2016-05-02 05:29:30.999391 N | etcdmain: serving insecure client requests on 10.240.0.18:2379, this is strongly discouraged!
2016-05-02 05:29:31.000535 N | membership: set the initial cluster version to 2.2
2016-05-02 05:29:31.104387 I | rafthttp: the connection with b33da349595da114 became active
2016-05-02 05:29:31.106962 I | v2http: enabled capabilities for version 2.2.0
2016-05-02 05:29:35.002991 N | membership: updated the cluster version from 2.2 to 2.3
2016-05-02 05:29:35.108143 I | v2http: enabled capabilities for version 2.3.0
2016-05-02 05:29:39.277037 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-00000000000000f3.wal is created
2016-05-02 05:29:41.470317 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-00000000000001ce.wal is created
2016-05-02 05:29:43.653327 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000003-00000000000002aa.wal is created
2016-05-02 05:29:45.857154 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000004-0000000000000385.wal is created
2016-05-02 05:29:48.067526 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000005-0000000000000460.wal is created
2016-05-02 05:29:50.288158 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000006-000000000000053c.wal is created
2016-05-02 05:29:52.485325 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000007-0000000000000617.wal is created
2016-05-02 05:29:54.901974 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000008-00000000000006f3.wal is created
2016-05-02 05:29:57.251295 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000009-00000000000007cf.wal is created
2016-05-02 05:30:07.666238 E | rafthttp: failed to dial 8b1cff98eebdba1d on stream MsgApp v2 (dial tcp 10.240.0.17:2380: getsockopt: connection refused)
2016-05-02 05:30:07.666276 I | rafthttp: the connection with 8b1cff98eebdba1d became inactive
2016-05-02 05:30:08.565588 N | osutil: received terminated signal, shutting down...
2016-05-02 05:30:08.566785 E | rafthttp: failed to read b33da349595da114 on stream MsgApp v2 (net/http: request canceled)
2016-05-02 05:30:08.566823 I | rafthttp: the connection with b33da349595da114 became inactive
