2016-03-25 14:21:48.360112 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 14:21:48.360171 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 14:21:48.360179 I | etcdmain: Go Version: go1.6
2016-03-25 14:21:48.360185 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 14:21:48.360194 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 14:21:48.360249 I | etcdmain: listening for peers on http://10.240.0.36:2380
2016-03-25 14:21:48.360285 I | etcdmain: listening for client requests on 10.240.0.36:2379
2016-03-25 14:21:48.364330 I | etcdserver: name = etcd-1
2016-03-25 14:21:48.364346 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 14:21:48.364353 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 14:21:48.364359 I | etcdserver: heartbeat = 100ms
2016-03-25 14:21:48.364365 I | etcdserver: election = 1000ms
2016-03-25 14:21:48.364377 I | etcdserver: snapshot count = 10000
2016-03-25 14:21:48.364387 I | etcdserver: advertise client URLs = http://10.240.0.36:2379
2016-03-25 14:21:48.364394 I | etcdserver: initial advertise peer URLs = http://10.240.0.36:2380
2016-03-25 14:21:48.364418 I | etcdserver: initial cluster = etcd-1=http://10.240.0.36:2380,etcd-2=http://10.240.0.37:2380,etcd-3=http://10.240.0.38:2380
2016-03-25 14:21:48.375177 I | etcdserver: starting member b0978d17c833d412 in cluster b73c1f84aa49a9b0
2016-03-25 14:21:48.375236 I | raft: b0978d17c833d412 became follower at term 0
2016-03-25 14:21:48.375250 I | raft: newRaft b0978d17c833d412 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 14:21:48.375256 I | raft: b0978d17c833d412 became follower at term 1
2016-03-25 14:21:48.422126 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 14:21:48.422576 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 14:21:48.422592 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 14:21:48.422667 N | etcdmain: serving insecure client requests on 10.240.0.36:2379, this is strongly discouraged!
2016-03-25 14:21:48.422844 N | etcdserver: added member 208de484d8b2cb22 [http://10.240.0.37:2380] to cluster b73c1f84aa49a9b0
2016-03-25 14:21:48.422937 N | etcdserver: added local member b0978d17c833d412 [http://10.240.0.36:2380] to cluster b73c1f84aa49a9b0
2016-03-25 14:21:48.423002 N | etcdserver: added member ef3ac5ee77284022 [http://10.240.0.38:2380] to cluster b73c1f84aa49a9b0
2016-03-25 14:21:48.575705 I | raft: b0978d17c833d412 is starting a new election at term 1
2016-03-25 14:21:48.575818 I | raft: b0978d17c833d412 became candidate at term 2
2016-03-25 14:21:48.575828 I | raft: b0978d17c833d412 received vote from b0978d17c833d412 at term 2
2016-03-25 14:21:48.575839 I | raft: b0978d17c833d412 [logterm: 1, index: 3] sent vote request to ef3ac5ee77284022 at term 2
2016-03-25 14:21:48.575853 I | raft: b0978d17c833d412 [logterm: 1, index: 3] sent vote request to 208de484d8b2cb22 at term 2
2016-03-25 14:21:49.418817 I | rafthttp: the connection with 208de484d8b2cb22 became active
2016-03-25 14:21:49.775678 I | raft: b0978d17c833d412 is starting a new election at term 2
2016-03-25 14:21:49.775757 I | raft: b0978d17c833d412 became candidate at term 3
2016-03-25 14:21:49.775766 I | raft: b0978d17c833d412 received vote from b0978d17c833d412 at term 3
2016-03-25 14:21:49.775777 I | raft: b0978d17c833d412 [logterm: 1, index: 3] sent vote request to 208de484d8b2cb22 at term 3
2016-03-25 14:21:49.775795 I | raft: b0978d17c833d412 [logterm: 1, index: 3] sent vote request to ef3ac5ee77284022 at term 3
2016-03-25 14:21:49.777240 I | raft: b0978d17c833d412 [term: 3] ignored a MsgVote message with lower term from 208de484d8b2cb22 [term: 2]
2016-03-25 14:21:49.785369 I | raft: b0978d17c833d412 received vote from 208de484d8b2cb22 at term 3
2016-03-25 14:21:49.785387 I | raft: b0978d17c833d412 [quorum:2] has received 2 votes and 0 vote rejections
2016-03-25 14:21:49.785426 I | raft: b0978d17c833d412 became leader at term 3
2016-03-25 14:21:49.785440 I | raft: raft.node: b0978d17c833d412 elected leader b0978d17c833d412 at term 3
2016-03-25 14:21:49.795806 W | etcdserver: failed to reach the peerURL(http://10.240.0.38:2380) of member ef3ac5ee77284022 (Get http://10.240.0.38:2380/version: dial tcp 10.240.0.38:2380: getsockopt: connection refused)
2016-03-25 14:21:49.795841 W | etcdserver: cannot get the version of member ef3ac5ee77284022 (Get http://10.240.0.38:2380/version: dial tcp 10.240.0.38:2380: getsockopt: connection refused)
2016-03-25 14:21:49.795880 I | etcdserver: setting up the initial cluster version to 2.2
2016-03-25 14:21:49.801368 I | etcdserver: published {Name:etcd-1 ClientURLs:[http://10.240.0.36:2379]} to cluster b73c1f84aa49a9b0
2016-03-25 14:21:49.801847 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 14:21:50.411556 I | rafthttp: the connection with ef3ac5ee77284022 became active
2016-03-25 14:21:53.799020 I | etcdserver: updating the cluster version from 2.2 to 2.3
2016-03-25 14:21:53.802596 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 14:22:53.438508 I | etcdserver: start to snapshot (applied: 10009, lastsnap: 0)
2016-03-25 14:22:53.590905 I | etcdserver: saved snapshot at index 10009
2016-03-25 14:22:53.591281 I | etcdserver: compacted raft log at 5009
2016-03-25 14:23:08.041443 I | etcdserver: start to snapshot (applied: 20012, lastsnap: 10009)
2016-03-25 14:23:08.359208 I | etcdserver: saved snapshot at index 20012
