unix_ts,avg_latency_ms,throughput
1458944313,15.129325,60043
1458944314,17.463598,55020
1458944315,20.747577,48266
1458944316,19.444096,49112
1458944317,20.356645,48295
1458944318,19.972641,48635
1458944319,20.209235,48472
1458944320,20.420485,48358
1458944321,20.194759,48241
1458944322,19.868149,48671
1458944323,20.419482,47799
1458944324,20.403296,47987
1458944325,20.422926,48317
1458944326,20.107540,47569
1458944327,20.074813,49614
1458944328,20.249221,48388
1458944329,20.213241,48262
1458944330,20.307314,48294
1458944331,20.315599,48417
1458944332,19.806713,48688
1458944333,23.005066,13552
