unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1458915030,5.052057,211,211,3.82,63.09,3.52,65.66,3.30,58.29,3.55,62.35
1458915031,4.383200,229,440,5.20,66.78,5.16,70.40,4.05,59.51,4.80,65.56
1458915032,4.226771,235,675,6.09,72.67,6.35,79.09,4.82,66.72,5.75,72.83
1458915033,4.267553,235,910,6.70,74.66,7.23,83.58,5.15,69.11,6.36,75.78
1458915034,4.382337,228,1138,7.08,78.84,8.17,87.16,5.29,73.21,6.85,79.74
1458915035,4.341270,231,1369,7.33,80.88,8.84,91.52,5.37,72.40,7.18,81.60
1458915036,4.430277,224,1593,7.65,84.98,9.32,95.63,5.49,74.44,7.49,85.02
1458915037,4.393211,229,1822,7.90,87.03,9.73,97.68,5.64,77.15,7.76,87.29
1458915038,4.433809,225,2047,8.52,93.79,10.73,107.11,5.86,79.20,8.37,93.37
1458915039,4.308875,232,2279,8.69,99.93,10.97,107.32,5.99,81.25,8.55,96.17
1458915040,4.470567,224,2503,8.80,101.98,11.16,111.42,6.06,84.97,8.67,99.46
1458915041,4.386121,228,2731,8.95,104.03,11.58,121.88,6.17,84.97,8.90,103.63
1458915042,4.421688,226,2957,9.61,108.77,12.07,122.65,6.74,94.61,9.47,108.68
1458915043,4.250860,235,3192,9.82,119.26,12.24,122.65,6.88,98.71,9.65,113.54
1458915044,4.196175,238,3430,9.92,119.26,12.52,122.12,6.99,101.02,9.81,114.13
1458915045,4.181571,239,3669,10.04,120.08,12.69,122.12,7.08,103.03,9.94,115.08
1458915046,4.162826,240,3909,10.07,120.08,13.03,122.49,7.05,105.08,10.05,115.88
1458915047,4.194291,239,4148,10.18,120.08,13.09,122.49,7.08,107.12,10.12,116.56
1458915048,4.183289,239,4387,10.17,119.64,13.14,122.49,7.13,109.17,10.15,117.10
1458915049,4.262829,233,4620,10.22,119.64,13.22,122.46,7.13,111.22,10.19,117.77
1458915050,4.286083,234,4854,10.30,119.64,13.32,122.46,7.24,120.79,10.29,120.96
1458915051,4.329654,230,5084,10.36,119.64,13.47,122.46,7.23,120.79,10.35,120.96
1458915052,4.430966,227,5311,10.40,119.64,13.61,122.46,7.27,120.79,10.43,120.96
1458915053,4.282711,233,5544,10.59,121.80,13.74,122.46,7.57,122.82,10.63,122.36
1458915054,4.364668,229,5773,11.95,129.58,14.84,129.72,8.36,124.52,11.72,127.94
1458915055,4.313885,232,6005,12.09,129.62,14.96,129.83,8.47,121.78,11.84,127.08
1458915056,4.293471,233,6238,12.09,129.62,14.97,129.83,8.43,121.78,11.83,127.08
1458915057,4.364451,229,6467,12.09,129.62,15.06,129.83,8.45,121.78,11.87,127.08
1458915058,4.282600,233,6700,12.04,128.01,15.16,138.02,8.46,121.80,11.89,129.28
1458915059,4.155812,240,6940,12.02,128.01,15.57,139.08,8.47,122.05,12.02,129.71
1458915060,4.208247,238,7178,11.96,128.01,15.56,139.08,8.44,121.84,11.99,129.64
1458915061,4.356712,230,7408,11.88,128.01,15.55,139.08,8.47,122.10,11.97,129.73
1458915062,4.520742,221,7629,11.86,128.01,15.54,139.08,8.44,122.10,11.95,129.73
1458915063,4.541282,220,7849,11.90,138.25,15.52,139.08,8.45,122.10,11.96,133.14
1458915064,4.492586,221,8070,11.88,138.25,15.49,138.22,8.42,122.10,11.93,132.86
1458915065,4.518667,222,8292,11.86,138.25,15.58,138.22,8.40,121.98,11.95,132.82
1458915066,4.555647,220,8512,11.83,138.25,15.64,138.22,8.37,121.98,11.95,132.82
1458915067,4.449322,225,8737,11.78,138.25,15.71,138.22,8.32,121.98,11.94,132.82
1458915068,4.177728,239,8976,11.71,138.25,15.74,138.22,8.28,121.98,11.91,132.82
1458915069,4.427272,226,9202,11.66,138.25,15.78,138.22,8.27,121.98,11.90,132.82
1458915070,4.325699,231,9433,11.65,141.65,15.84,138.22,8.23,121.98,11.91,133.95
1458915071,4.402460,227,9660,11.62,141.65,15.86,138.22,8.19,125.01,11.89,134.96
1458915072,4.363809,229,9889,11.63,141.65,15.89,138.22,8.17,125.01,11.90,134.96
1458915073,4.211097,237,10126,11.60,141.65,15.91,138.22,8.14,125.01,11.88,134.96
1458915074,4.262589,234,10360,11.59,141.65,15.91,138.22,8.10,125.01,11.87,134.96
1458915075,4.266196,235,10595,11.58,141.74,15.93,138.22,8.07,125.01,11.86,134.99
1458915076,4.264024,234,10829,11.55,141.74,15.98,142.32,8.02,125.01,11.85,136.36
1458915077,4.304445,233,11062,11.53,141.74,15.98,142.32,7.98,125.01,11.83,136.36
1458915078,4.201913,238,11300,11.51,141.74,15.93,142.32,7.94,125.01,11.79,136.36
1458915079,4.190271,238,11538,11.49,141.74,15.93,142.32,8.06,128.23,11.83,137.43
1458915080,4.181692,239,11777,11.48,146.25,15.96,142.32,8.06,138.36,11.83,142.31
1458915081,4.120474,243,12020,11.43,146.25,15.96,142.32,8.03,149.64,11.81,146.07
1458915082,4.030173,248,12268,11.41,146.25,15.95,142.32,7.97,149.64,11.78,146.07
1458915083,4.098734,244,12512,11.37,146.25,15.92,142.35,7.94,149.64,11.74,146.08
1458915084,4.138744,241,12753,11.38,150.35,15.91,142.35,7.93,149.64,11.74,147.45
1458915085,4.157916,241,12994,11.33,150.35,15.91,142.35,7.90,146.82,11.71,146.51
1458915086,4.218263,237,13231,11.29,150.35,15.88,142.35,7.90,146.82,11.69,146.51
1458915087,4.178838,239,13470,11.26,150.35,15.87,142.35,7.88,146.82,11.67,146.51
1458915088,4.234738,236,13706,11.21,150.35,15.83,142.35,7.86,146.82,11.63,146.51
1458915089,4.208159,236,13942,11.21,150.35,15.82,142.35,7.82,146.82,11.62,146.51
1458915090,4.177743,240,14182,11.20,166.60,15.81,142.35,7.80,146.82,11.60,151.92
1458915091,4.192053,239,14421,11.18,166.60,15.78,142.35,7.78,163.12,11.58,157.36
1458915092,4.167239,240,14661,11.18,166.60,15.76,145.18,7.77,163.12,11.57,158.30
1458915093,4.160573,240,14901,11.16,166.60,15.74,145.18,7.73,163.12,11.54,158.30
1458915094,4.185236,239,15140,11.15,166.60,15.77,149.49,7.71,163.12,11.54,159.74
1458915095,4.237958,236,15376,11.15,166.60,15.76,149.49,7.69,163.12,11.53,159.74
1458915096,4.298207,232,15608,11.13,166.60,15.75,149.49,7.67,163.12,11.52,159.74
1458915097,4.358576,230,15838,11.12,166.60,15.74,149.49,7.65,163.12,11.50,159.74
1458915098,4.455954,224,16062,11.09,166.60,15.74,149.49,7.64,163.12,11.49,159.74
1458915099,4.470674,224,16286,11.10,166.60,15.78,149.49,7.64,163.12,11.51,159.74
1458915100,4.515971,221,16507,11.08,174.11,15.77,149.49,7.62,163.12,11.49,162.24
1458915101,4.409270,227,16734,11.09,174.11,15.77,149.49,7.62,164.87,11.49,162.82
1458915102,4.378733,228,16962,11.09,174.11,15.76,154.70,7.60,164.87,11.48,164.56
1458915103,4.373166,228,17190,11.09,174.11,15.79,154.74,7.59,164.87,11.49,164.57
1458915104,4.280753,234,17424,11.08,174.11,15.78,154.74,7.58,164.87,11.48,164.57
1458915105,4.081949,245,17669,11.11,178.43,15.77,154.74,7.58,164.87,11.49,166.01
1458915106,4.038006,248,17917,11.10,178.43,15.73,154.74,7.56,164.87,11.46,166.01
1458915107,4.071438,245,18162,11.08,178.43,15.67,154.74,7.54,164.87,11.43,166.01
1458915108,4.150240,241,18403,11.07,178.43,15.64,154.74,7.53,164.87,11.41,166.01
1458915109,4.195816,238,18641,11.06,178.43,15.62,154.74,7.51,171.01,11.40,168.06
1458915110,4.290337,233,18874,11.05,180.56,15.59,154.74,7.58,171.01,11.41,168.77
1458915111,4.290094,233,19107,11.06,180.56,15.53,154.74,7.57,171.01,11.39,168.77
1458915112,4.226858,236,19343,11.06,180.56,15.53,170.95,7.56,171.01,11.38,174.17
1458915113,4.353867,230,19573,11.06,180.56,15.56,175.05,7.56,171.01,11.39,175.54
1458915114,4.323556,231,19804,11.06,180.56,15.54,175.05,7.56,171.01,11.39,175.54
1458915115,4.446285,225,20029,11.06,180.56,15.52,175.05,7.55,171.01,11.38,175.54
1458915116,4.413900,227,20256,11.05,180.56,15.57,188.85,7.55,171.01,11.39,180.14
