unix_ts,avg_latency_ms,throughput
1458944244,1.907043,29629
1458944245,2.007949,40699
1458944246,1.947106,41066
1458944247,1.968215,41359
1458944248,1.973893,41238
1458944249,1.941516,42088
1458944250,1.953267,41858
1458944251,2.307831,36710
1458944252,4.207729,21816
1458944253,3.320878,27073
1458944254,2.038592,40955
1458944255,1.993145,41809
1458944256,1.998040,40902
1458944257,1.952709,41841
1458944258,1.961309,41653
1458944259,1.965421,41774
1458944260,2.020913,41065
1458944261,1.958990,42037
1458944262,1.996671,41155
1458944263,1.977311,41600
1458944264,1.940539,42347
1458944265,1.977073,41554
1458944266,1.958301,41837
1458944267,1.978952,41596
1458944268,2.008015,41305
1458944269,1.951179,13034
