2016-03-25 14:22:28.782840 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 14:22:28.782891 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 14:22:28.782898 I | etcdmain: Go Version: go1.6
2016-03-25 14:22:28.782912 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 14:22:28.782920 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 14:22:28.782988 I | etcdmain: listening for peers on http://10.240.0.33:2380
2016-03-25 14:22:28.783015 I | etcdmain: listening for client requests on 10.240.0.33:2379
2016-03-25 14:22:28.784727 I | etcdserver: name = etcd-2
2016-03-25 14:22:28.784752 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 14:22:28.784759 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 14:22:28.784766 I | etcdserver: heartbeat = 100ms
2016-03-25 14:22:28.784771 I | etcdserver: election = 1000ms
2016-03-25 14:22:28.784777 I | etcdserver: snapshot count = 10000
2016-03-25 14:22:28.784786 I | etcdserver: advertise client URLs = http://10.240.0.33:2379
2016-03-25 14:22:28.784793 I | etcdserver: initial advertise peer URLs = http://10.240.0.33:2380
2016-03-25 14:22:28.784807 I | etcdserver: initial cluster = etcd-1=http://10.240.0.32:2380,etcd-2=http://10.240.0.33:2380,etcd-3=http://10.240.0.34:2380
2016-03-25 14:22:28.792034 I | etcdserver: starting member faf98ebdef076a19 in cluster c5560b3524bdd10e
2016-03-25 14:22:28.792083 I | raft: faf98ebdef076a19 became follower at term 0
2016-03-25 14:22:28.792097 I | raft: newRaft faf98ebdef076a19 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 14:22:28.792103 I | raft: faf98ebdef076a19 became follower at term 1
2016-03-25 14:22:28.823586 I | rafthttp: the connection with 185c55dd02f81a06 became active
2016-03-25 14:22:28.824341 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 14:22:28.825306 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 14:22:28.825322 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 14:22:28.825426 N | etcdmain: serving insecure client requests on 10.240.0.33:2379, this is strongly discouraged!
2016-03-25 14:22:28.825541 N | etcdserver: added member 185c55dd02f81a06 [http://10.240.0.32:2380] to cluster c5560b3524bdd10e
2016-03-25 14:22:28.825629 N | etcdserver: added member a55bd2c806d46279 [http://10.240.0.34:2380] to cluster c5560b3524bdd10e
2016-03-25 14:22:28.825705 N | etcdserver: added local member faf98ebdef076a19 [http://10.240.0.33:2380] to cluster c5560b3524bdd10e
2016-03-25 14:22:28.992403 I | raft: faf98ebdef076a19 is starting a new election at term 1
2016-03-25 14:22:28.992488 I | raft: faf98ebdef076a19 became candidate at term 2
2016-03-25 14:22:28.992498 I | raft: faf98ebdef076a19 received vote from faf98ebdef076a19 at term 2
2016-03-25 14:22:28.992515 I | raft: faf98ebdef076a19 [logterm: 1, index: 3] sent vote request to 185c55dd02f81a06 at term 2
2016-03-25 14:22:28.992525 I | raft: faf98ebdef076a19 [logterm: 1, index: 3] sent vote request to a55bd2c806d46279 at term 2
2016-03-25 14:22:28.995557 I | raft: faf98ebdef076a19 received vote rejection from 185c55dd02f81a06 at term 2
2016-03-25 14:22:28.995577 I | raft: faf98ebdef076a19 [quorum:2] has received 1 votes and 1 vote rejections
2016-03-25 14:22:29.802776 I | raft: faf98ebdef076a19 [term: 2] received a MsgVote message with higher term from 185c55dd02f81a06 [term: 3]
2016-03-25 14:22:29.802823 I | raft: faf98ebdef076a19 became follower at term 3
2016-03-25 14:22:29.802837 I | raft: faf98ebdef076a19 [logterm: 1, index: 3, vote: 0] voted for 185c55dd02f81a06 [logterm: 1, index: 3] at term 3
2016-03-25 14:22:29.805987 I | raft: raft.node: faf98ebdef076a19 elected leader 185c55dd02f81a06 at term 3
2016-03-25 14:22:29.814240 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.33:2379]} to cluster c5560b3524bdd10e
2016-03-25 14:22:29.836408 I | rafthttp: the connection with a55bd2c806d46279 became active
2016-03-25 14:22:29.841622 N | etcdserver: set the initial cluster version to 2.3
2016-03-25 14:23:19.750896 I | etcdserver: start to snapshot (applied: 10001, lastsnap: 0)
2016-03-25 14:23:19.789993 I | etcdserver: saved snapshot at index 10001
2016-03-25 14:23:19.790231 I | etcdserver: compacted raft log at 5001
2016-03-25 14:23:35.010277 I | etcdserver: start to snapshot (applied: 20003, lastsnap: 10001)
2016-03-25 14:23:35.034514 I | etcdserver: saved snapshot at index 20003
2016-03-25 14:23:35.034695 I | etcdserver: compacted raft log at 15003
2016-03-25 14:23:50.493114 I | etcdserver: start to snapshot (applied: 30005, lastsnap: 20003)
2016-03-25 14:23:50.516633 I | etcdserver: saved snapshot at index 30005
2016-03-25 14:23:50.516882 I | etcdserver: compacted raft log at 25005
2016-03-25 14:24:06.022493 I | etcdserver: start to snapshot (applied: 40008, lastsnap: 30005)
2016-03-25 14:24:06.042230 I | etcdserver: saved snapshot at index 40008
2016-03-25 14:24:06.042482 I | etcdserver: compacted raft log at 35008
2016-03-25 14:24:21.188745 I | etcdserver: start to snapshot (applied: 50015, lastsnap: 40008)
2016-03-25 14:24:21.219864 I | etcdserver: saved snapshot at index 50015
2016-03-25 14:24:21.220008 I | etcdserver: compacted raft log at 45015
2016-03-25 14:24:36.505414 I | etcdserver: start to snapshot (applied: 60023, lastsnap: 50015)
2016-03-25 14:24:36.519778 I | etcdserver: saved snapshot at index 60023
2016-03-25 14:24:36.520015 I | etcdserver: compacted raft log at 55023
2016-03-25 14:24:51.922101 I | etcdserver: start to snapshot (applied: 70027, lastsnap: 60023)
2016-03-25 14:24:51.938082 I | etcdserver: saved snapshot at index 70027
2016-03-25 14:24:51.938301 I | etcdserver: compacted raft log at 65027
2016-03-25 14:24:58.825604 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000002711.snap successfully
2016-03-25 14:24:58.825650 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000004e23.snap successfully
2016-03-25 14:25:07.172512 I | etcdserver: start to snapshot (applied: 80028, lastsnap: 70027)
2016-03-25 14:25:07.187112 I | etcdserver: saved snapshot at index 80028
2016-03-25 14:25:07.187367 I | etcdserver: compacted raft log at 75028
2016-03-25 14:25:22.553084 I | etcdserver: start to snapshot (applied: 90029, lastsnap: 80028)
2016-03-25 14:25:22.566944 I | etcdserver: saved snapshot at index 90029
2016-03-25 14:25:22.567083 I | etcdserver: compacted raft log at 85029
2016-03-25 14:25:28.825857 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000007535.snap successfully
2016-03-25 14:25:28.825906 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000009c48.snap successfully
2016-03-25 14:25:38.572870 I | etcdserver: start to snapshot (applied: 100033, lastsnap: 90029)
2016-03-25 14:25:38.590335 I | etcdserver: saved snapshot at index 100033
2016-03-25 14:25:38.590584 I | etcdserver: compacted raft log at 95033
2016-03-25 14:25:54.340471 I | etcdserver: start to snapshot (applied: 110034, lastsnap: 100033)
2016-03-25 14:25:54.361501 I | etcdserver: saved snapshot at index 110034
2016-03-25 14:25:54.361648 I | etcdserver: compacted raft log at 105034
2016-03-25 14:25:58.826127 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000c35f.snap successfully
2016-03-25 14:25:58.826171 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000ea77.snap successfully
2016-03-25 14:26:09.871074 I | etcdserver: start to snapshot (applied: 120037, lastsnap: 110034)
2016-03-25 14:26:09.887071 I | etcdserver: saved snapshot at index 120037
2016-03-25 14:26:09.887256 I | etcdserver: compacted raft log at 115037
2016-03-25 14:26:25.343036 I | etcdserver: start to snapshot (applied: 130038, lastsnap: 120037)
2016-03-25 14:26:25.372747 I | etcdserver: saved snapshot at index 130038
2016-03-25 14:26:25.372966 I | etcdserver: compacted raft log at 125038
2016-03-25 14:26:28.826455 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001118b.snap successfully
2016-03-25 14:26:28.826553 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001389c.snap successfully
2016-03-25 14:26:40.579662 I | etcdserver: start to snapshot (applied: 140044, lastsnap: 130038)
2016-03-25 14:26:40.605129 I | etcdserver: saved snapshot at index 140044
2016-03-25 14:26:40.605268 I | etcdserver: compacted raft log at 135044
2016-03-25 14:26:56.020183 I | etcdserver: start to snapshot (applied: 150048, lastsnap: 140044)
2016-03-25 14:26:56.034995 I | etcdserver: saved snapshot at index 150048
2016-03-25 14:26:56.035117 I | etcdserver: compacted raft log at 145048
2016-03-25 14:26:58.826768 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000015fad.snap successfully
2016-03-25 14:26:58.826817 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000186c1.snap successfully
2016-03-25 14:27:11.505993 I | etcdserver: start to snapshot (applied: 160049, lastsnap: 150048)
2016-03-25 14:27:11.515547 I | etcdserver: saved snapshot at index 160049
2016-03-25 14:27:11.515749 I | etcdserver: compacted raft log at 155049
2016-03-25 14:27:26.102888 I | wal: segmented wal file /mnt/ssd0/data.etcd/member/wal/0000000000000001-0000000000029633.wal is created
2016-03-25 14:27:26.919250 I | etcdserver: start to snapshot (applied: 170056, lastsnap: 160049)
2016-03-25 14:27:26.942762 I | etcdserver: saved snapshot at index 170056
2016-03-25 14:27:26.942890 I | etcdserver: compacted raft log at 165056
2016-03-25 14:27:28.827066 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001add2.snap successfully
2016-03-25 14:27:28.827119 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001d4e5.snap successfully
2016-03-25 14:27:42.616940 I | etcdserver: start to snapshot (applied: 180062, lastsnap: 170056)
2016-03-25 14:27:42.636610 I | etcdserver: saved snapshot at index 180062
2016-03-25 14:27:42.636856 I | etcdserver: compacted raft log at 175062
2016-03-25 14:27:58.155285 I | etcdserver: start to snapshot (applied: 190065, lastsnap: 180062)
2016-03-25 14:27:58.168969 I | etcdserver: saved snapshot at index 190065
2016-03-25 14:27:58.169155 I | etcdserver: compacted raft log at 185065
2016-03-25 14:27:58.827314 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001fbf6.snap successfully
2016-03-25 14:27:58.827368 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000002230c.snap successfully
2016-03-25 14:28:13.788926 I | etcdserver: start to snapshot (applied: 200071, lastsnap: 190065)
2016-03-25 14:28:13.811833 I | etcdserver: saved snapshot at index 200071
2016-03-25 14:28:13.811979 I | etcdserver: compacted raft log at 195071
2016-03-25 14:28:28.827597 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000024a20.snap successfully
2016-03-25 14:28:29.342335 I | etcdserver: start to snapshot (applied: 210073, lastsnap: 200071)
2016-03-25 14:28:29.358560 I | etcdserver: saved snapshot at index 210073
2016-03-25 14:28:29.358780 I | etcdserver: compacted raft log at 205073
2016-03-25 14:28:44.756771 I | etcdserver: start to snapshot (applied: 220074, lastsnap: 210073)
2016-03-25 14:28:44.796353 I | etcdserver: saved snapshot at index 220074
2016-03-25 14:28:44.796472 I | etcdserver: compacted raft log at 215074
2016-03-25 14:28:58.827823 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000027131.snap successfully
2016-03-25 14:28:58.827868 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000029848.snap successfully
2016-03-25 14:29:00.278158 I | etcdserver: start to snapshot (applied: 230075, lastsnap: 220074)
2016-03-25 14:29:00.299526 I | etcdserver: saved snapshot at index 230075
