unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1458914423,4.446928,206,206,2.81,34.88,2.47,26.46,2.34,33.26,2.54,31.53
1458914424,4.418100,227,433,3.82,38.91,3.17,27.57,2.99,34.75,3.33,33.74
1458914425,4.389741,227,660,4.74,42.85,3.82,28.91,3.54,36.33,4.03,36.03
1458914426,4.549809,220,880,5.67,45.48,4.36,37.90,4.03,37.64,4.69,40.34
1458914427,4.351593,229,1109,6.49,46.06,4.91,39.47,4.53,38.95,5.31,41.49
1458914428,4.542121,220,1329,7.28,46.06,5.37,41.04,4.95,42.27,5.87,43.12
1458914429,4.362147,228,1557,7.99,46.58,5.80,42.63,5.33,43.57,6.37,44.26
1458914430,4.546156,220,1777,8.74,48.38,6.23,43.93,5.73,45.67,6.90,45.99
1458914431,4.353590,229,2006,9.38,48.64,6.57,44.18,6.09,47.25,7.35,46.69
1458914432,4.394011,227,2233,10.01,48.64,6.85,44.18,6.47,47.25,7.78,46.69
1458914433,4.303963,232,2465,10.64,48.88,7.11,44.18,6.78,47.25,8.18,46.77
1458914434,4.273669,233,2698,11.22,50.18,7.36,44.18,7.11,47.51,8.56,47.29
1458914435,4.314183,231,2929,11.74,50.18,7.62,44.18,7.39,47.51,8.92,47.29
1458914436,4.327296,231,3160,12.21,50.44,7.81,45.36,7.68,47.51,9.23,47.77
1458914437,4.320397,231,3391,12.70,50.44,8.04,46.18,7.95,48.02,9.56,48.21
1458914438,4.411500,226,3617,13.19,52.46,8.26,47.68,8.27,48.02,9.91,49.39
1458914439,4.413043,226,3843,13.63,52.46,8.47,49.26,8.56,48.02,10.22,49.91
1458914440,4.394810,228,4071,14.00,52.70,8.72,49.26,8.84,48.92,10.52,50.29
1458914441,4.240159,235,4306,14.40,52.70,8.88,49.26,9.11,50.76,10.80,50.91
1458914442,4.245396,235,4541,14.80,54.00,9.05,49.26,9.39,52.31,11.08,51.86
1458914443,4.359289,229,4770,15.19,54.52,9.20,49.26,9.60,52.31,11.33,52.03
1458914444,4.339761,231,5001,15.53,54.78,9.38,49.52,9.81,52.31,11.57,52.20
1458914445,4.353954,229,5230,15.81,54.78,9.54,49.52,10.02,52.31,11.79,52.20
1458914446,4.234320,236,5466,16.13,55.04,9.71,49.52,10.23,52.82,12.02,52.46
1458914447,4.413832,226,5692,16.43,55.80,9.87,49.52,10.43,52.82,12.24,52.71
1458914448,4.260334,234,5926,16.72,55.80,10.02,50.29,10.62,52.82,12.45,52.97
