unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1458925249,48.813054,4185,4185,2.26,51.48,2.06,48.71,1.80,49.56,2.04,49.92
1458925250,53.785846,18347,22532,5.61,123.79,4.48,121.10,4.39,121.07,4.83,121.99
1458925251,55.979015,17756,40288,9.10,138.10,6.89,129.88,6.89,133.56,7.63,133.85
1458925252,80.452644,12566,52854,12.46,141.60,8.64,133.09,8.80,136.34,9.97,137.01
1458925253,60.162760,16591,69445,16.33,148.78,10.88,145.70,11.11,145.24,12.77,146.57
1458925254,64.144912,15676,85121,20.21,157.39,13.01,150.94,13.35,152.14,15.52,153.49
1458925255,60.716120,16372,101493,23.86,163.61,15.19,157.68,15.50,160.75,18.18,160.68
1458925256,62.876226,15500,116993,27.84,169.95,17.64,165.32,17.93,167.21,21.14,167.49
1458925257,76.713957,13010,130003,31.61,178.30,19.68,171.34,20.07,178.22,23.79,175.95
1458925258,68.291227,14958,144961,34.48,181.71,21.28,181.07,21.57,183.90,25.78,182.23
1458925259,65.497889,15162,160123,38.01,191.40,23.29,190.18,23.75,192.45,28.35,191.34
1458925260,64.862903,15217,175340,41.60,198.35,25.24,191.14,25.82,196.12,30.89,195.20
1458925261,66.703501,14614,189954,44.91,205.40,27.14,195.49,27.67,199.76,33.24,200.22
1458925262,66.981427,15150,205104,48.11,212.20,29.14,206.93,29.68,207.00,35.64,208.71
1458925263,79.241165,12300,217404,50.65,218.60,30.78,213.49,31.40,210.98,37.61,214.36
1458925264,66.590422,14732,232136,53.74,224.06,32.68,222.92,33.34,220.14,39.92,222.37
1458925265,67.712731,14883,247019,57.03,228.24,34.39,229.12,35.12,227.25,42.18,228.20
1458925266,66.978405,15110,262129,60.23,235.64,36.29,231.52,37.01,233.10,44.51,233.42
1458925267,69.718426,14892,277021,63.10,242.08,38.30,242.68,38.91,238.52,46.77,241.09
1458925268,67.214243,12493,289514,66.09,250.23,39.90,245.26,40.68,245.26,48.89,246.92
1458925269,80.782003,14066,303580,68.54,256.53,41.27,247.82,42.08,249.35,50.63,251.23
1458925270,69.834602,14042,317622,71.22,265.42,43.27,258.18,44.04,260.14,52.84,261.25
1458925271,69.982219,14656,332278,74.05,270.09,44.82,265.00,45.64,265.06,54.84,266.72
1458925272,70.672659,13722,346000,76.69,276.88,46.45,272.08,47.30,275.19,56.81,274.72
1458925273,69.681134,14205,360205,79.55,284.44,48.07,284.28,49.00,279.92,58.87,282.88
1458925274,78.179908,12984,373189,81.95,289.50,49.49,284.88,50.43,282.31,60.62,285.56
1458925275,70.569974,14060,387249,84.40,291.86,51.04,290.74,51.96,291.36,62.47,291.32
1458925276,71.141706,13934,401183,86.66,300.87,52.55,293.23,53.57,294.44,64.26,296.18
1458925277,74.667161,13614,414797,89.02,313.73,54.07,302.75,55.07,304.47,66.05,306.98
1458925278,67.859651,14688,429485,91.52,314.97,55.73,310.28,56.75,318.30,68.00,314.52
1458925279,70.313412,14219,443704,93.90,319.06,57.29,315.54,58.25,318.94,69.81,317.85
1458925280,94.666997,10069,453773,95.78,328.54,58.19,315.68,59.15,318.94,71.04,321.05
1458925281,75.630940,13601,467374,97.87,338.10,59.70,328.88,60.75,328.95,72.77,331.98
1458925282,71.095986,13792,481166,99.97,342.58,61.21,332.18,62.22,331.77,74.47,335.51
1458925283,67.560716,14889,496055,102.33,344.86,62.30,343.32,63.73,344.81,76.12,344.33
1458925284,70.843106,14164,510219,104.63,354.77,63.80,349.40,64.87,349.80,77.77,351.32
1458925285,69.539172,14657,524876,106.95,357.62,65.31,351.39,66.43,352.98,79.56,354.00
1458925286,90.471705,10671,535547,108.57,367.51,66.17,362.58,67.43,362.80,80.72,364.30
1458925287,70.535566,14506,550053,110.62,368.58,67.65,370.19,68.87,367.22,82.38,368.66
1458925288,69.309157,14110,564163,112.93,381.81,68.67,371.36,70.00,372.80,83.87,375.32
1458925289,72.285746,14354,578517,115.12,385.92,70.10,375.17,71.49,385.78,85.57,382.29
1458925290,68.575279,14318,592835,116.97,391.68,71.16,381.50,73.02,394.04,87.05,389.07
1458925291,72.312466,13825,606660,119.26,396.23,72.60,392.92,74.14,398.30,88.67,395.82
1458925292,77.144518,12317,618977,120.78,397.76,73.56,403.00,75.15,404.05,89.83,401.60
1458925293,75.645560,13918,632895,122.83,411.46,74.96,412.28,76.68,413.40,91.49,412.38
1458925294,70.311420,13021,645916,124.80,416.89,76.01,415.55,77.69,416.04,92.83,416.16
1458925295,71.109842,14727,660643,126.78,420.76,76.95,423.60,78.88,420.86,94.20,421.74
1458925296,75.655234,12931,673574,128.71,426.58,78.36,426.98,80.10,429.28,95.72,427.61
1458925297,73.925315,14088,687662,130.42,432.86,79.31,432.22,80.95,437.34,96.89,434.14
1458925298,79.958439,12602,700264,131.75,435.03,80.21,441.54,81.80,439.82,97.92,438.80
1458925299,74.188945,13369,713633,133.84,450.97,81.52,445.91,83.34,452.03,99.57,449.64
1458925300,68.618068,14305,727938,135.42,457.19,82.77,450.88,84.35,454.00,100.85,454.02
1458925301,70.163078,13563,741501,137.15,465.83,83.81,456.65,85.36,459.42,102.11,460.63
1458925302,78.613709,13563,755064,138.83,471.92,84.72,466.46,86.25,466.80,103.27,468.39
1458925303,72.160429,13511,768575,140.37,476.42,85.98,476.35,87.61,472.96,104.65,475.24
1458925304,76.672755,13180,781755,141.77,477.59,87.12,478.81,88.51,475.72,105.80,477.37
1458925305,80.821649,12395,794150,143.63,491.32,88.04,479.44,89.39,490.46,107.02,487.07
1458925306,71.037803,13935,808085,145.08,497.83,89.00,485.17,90.28,494.08,108.12,492.36
1458925307,67.165516,14892,822977,146.73,504.99,90.02,493.82,91.28,495.71,109.34,498.17
1458925308,69.017551,13244,836221,148.60,507.04,90.94,497.41,92.23,504.09,110.59,502.85
1458925309,76.946147,13439,849660,150.05,512.32,91.93,509.75,93.41,511.24,111.80,511.10
1458925310,91.783394,11440,861100,151.14,517.50,92.61,514.62,93.83,512.33,112.53,514.82
1458925311,73.665488,13054,874154,152.35,523.79,93.62,518.06,94.97,517.31,113.65,519.72
1458925312,76.368350,13272,887426,153.70,528.21,94.87,524.46,96.15,529.25,114.91,527.31
1458925313,72.483722,13759,901185,155.04,541.26,95.87,532.54,97.10,538.59,116.00,537.46
1458925314,72.216572,14273,915458,156.44,552.47,96.78,544.00,97.98,539.98,117.07,545.48
1458925315,73.304411,12789,928247,158.17,558.28,97.63,546.69,98.81,544.38,118.20,549.78
1458925316,90.852753,11534,939781,158.85,561.39,98.41,547.61,99.54,550.34,118.93,553.11
1458925317,76.174026,12491,952272,160.38,567.09,99.28,556.76,100.34,560.78,120.00,561.54
1458925318,73.940321,14050,966322,162.08,575.02,100.27,562.14,101.29,564.84,121.21,567.33
1458925319,73.537919,13572,979894,163.36,583.18,101.13,569.00,102.15,571.80,122.21,574.66
1458925320,72.134956,13982,993876,164.63,584.70,102.01,574.96,103.03,574.03,123.22,577.90
1458925321,70.553960,14046,1007922,165.97,587.24,102.91,577.21,103.92,583.81,124.27,582.75
1458925322,83.646242,11796,1019718,166.89,595.98,103.12,583.64,104.31,590.04,124.77,589.89
1458925323,72.270019,13989,1033707,168.17,615.80,103.90,596.22,104.97,594.44,125.68,602.15
1458925324,74.767601,13240,1046947,169.46,626.02,104.77,600.17,105.78,599.93,126.67,608.71
1458925325,76.450082,13192,1060139,170.57,629.14,105.61,601.93,106.58,613.46,127.59,614.84
1458925326,79.576730,12590,1072729,171.73,633.40,106.38,609.54,107.33,621.73,128.48,621.56
1458925327,74.385157,13445,1086174,172.98,643.92,107.22,612.35,108.16,624.44,129.45,626.90
1458925328,82.206479,12052,1098226,174.08,647.29,108.04,619.87,108.92,634.22,130.35,633.79
1458925329,77.900026,12748,1110974,175.23,651.09,108.83,631.37,109.71,639.48,131.26,640.65
1458925330,66.440740,15319,1126293,176.57,654.19,109.71,635.16,110.72,651.75,132.33,647.03
1458925331,74.263320,12675,1138968,177.76,662.24,110.51,644.48,111.52,662.71,133.26,656.48
1458925332,67.863387,14530,1153498,179.01,672.65,111.17,650.93,112.31,664.26,134.16,662.61
1458925333,74.279100,14093,1167591,180.26,684.44,111.58,657.08,112.66,665.07,134.83,668.86
1458925334,80.067090,11845,1179436,181.14,693.08,112.26,661.52,113.24,665.07,135.55,673.22
1458925335,77.205400,13685,1193121,181.99,701.94,113.16,667.08,114.16,691.69,136.44,686.90
1458925336,84.612412,11806,1204927,182.78,706.65,113.99,670.24,114.94,705.70,137.24,694.20
1458925337,69.990187,12762,1217689,183.84,708.26,114.79,682.24,115.71,707.62,138.11,699.37
1458925338,75.655245,14443,1232132,185.02,715.11,115.15,685.00,115.92,710.90,138.70,703.67
1458925339,85.142116,11815,1243947,186.16,730.40,115.68,686.38,116.60,712.51,139.48,709.76
1458925340,86.864763,10388,1254335,186.91,734.13,116.39,696.82,117.25,724.46,140.18,718.47
1458925341,73.267866,14835,1269170,187.99,734.39,117.23,703.04,118.09,731.79,141.10,723.07
1458925342,71.521279,13751,1282921,188.50,735.72,117.95,707.41,118.43,733.82,141.63,725.65
1458925343,81.969858,12486,1295407,189.81,744.64,118.24,711.98,119.00,736.52,142.35,731.05
1458925344,74.818658,13389,1308796,190.91,750.56,119.09,721.32,119.83,750.12,143.28,740.67
1458925345,88.815093,11154,1319950,191.90,761.93,119.82,727.39,120.57,756.98,144.10,748.77
1458925346,66.062134,12895,1332845,192.98,765.73,119.97,728.31,120.63,757.49,144.53,750.51
1458925347,75.149603,15291,1348136,194.03,766.78,120.66,733.30,121.48,762.76,145.39,754.28
1458925348,83.071563,11936,1360072,194.54,771.03,121.61,745.81,122.35,771.52,146.17,762.79
1458925349,81.684296,12332,1372404,195.55,781.18,122.36,754.33,123.12,782.50,147.01,772.67
1458925350,70.463990,14313,1386717,196.68,785.64,122.63,756.94,123.14,785.05,147.48,775.88
1458925351,81.499838,11409,1398126,197.76,799.15,123.20,762.54,123.84,787.90,148.27,783.20
1458925352,71.732741,14567,1412693,197.85,800.04,123.96,763.23,124.67,806.58,148.83,789.95
1458925353,88.260902,11199,1423892,198.92,806.74,124.51,778.70,124.67,808.25,149.37,797.90
1458925354,90.227961,11068,1434960,199.98,809.30,124.73,782.06,125.45,810.50,150.05,800.62
1458925355,72.980382,13375,1448335,200.85,820.78,125.43,784.46,126.23,817.65,150.84,807.63
1458925356,69.538146,14668,1463003,201.27,823.54,126.28,796.60,126.84,823.33,151.46,814.49
1458925357,89.266018,11444,1474447,202.47,832.00,126.38,798.03,127.16,824.85,152.00,818.29
1458925358,75.113048,13383,1487830,203.59,834.85,127.25,804.57,128.07,836.49,152.97,825.30
1458925359,67.510130,12946,1500776,204.48,845.62,128.10,810.33,128.13,840.66,153.57,832.20
