unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1458914936,4.643065,26,26,2.59,33.64,1.77,24.46,2.24,25.18,2.20,27.76
1458914937,4.628326,216,242,3.63,36.16,2.30,25.35,2.88,27.01,2.94,29.51
1458914938,4.596003,217,459,5.49,39.36,3.45,28.33,4.29,29.04,4.41,32.24
1458914939,4.644945,215,674,7.06,43.10,4.32,31.31,5.26,38.77,5.55,37.73
1458914940,4.634645,215,889,8.41,45.25,5.14,33.50,6.40,40.66,6.65,39.80
1458914941,4.778534,209,1098,9.71,46.06,5.70,34.58,7.37,41.48,7.59,40.71
1458914942,4.738558,211,1309,10.73,47.95,6.25,36.77,8.05,43.31,8.34,42.68
1458914943,4.583083,218,1527,11.80,49.48,6.86,38.86,8.45,44.93,9.04,44.42
1458914944,4.616887,216,1743,12.58,49.48,7.16,39.15,8.73,45.20,9.49,44.61
1458914945,4.717189,212,1955,13.39,50.28,7.65,39.59,9.04,45.76,10.03,45.21
1458914946,4.752151,210,2165,14.02,50.28,8.04,41.25,9.31,46.02,10.46,45.85
1458914947,4.579909,218,2383,14.69,51.40,8.38,41.25,9.61,47.13,10.89,46.59
1458914948,4.793013,208,2591,15.25,51.68,8.75,41.52,9.83,47.13,11.28,46.78
1458914949,4.754398,210,2801,15.70,51.68,9.12,41.52,10.12,47.41,11.65,46.87
1458914950,4.836484,207,3008,16.26,52.34,9.50,49.77,10.43,48.79,12.06,50.30
1458914951,4.578961,218,3226,16.69,52.34,9.77,49.77,10.59,48.79,12.35,50.30
1458914952,4.725106,211,3437,17.04,52.66,10.02,50.36,10.77,48.79,12.61,50.60
1458914953,4.851461,206,3643,17.41,53.52,10.33,51.47,10.94,48.79,12.89,51.26
1458914954,4.671181,213,3856,17.78,53.52,10.54,51.47,11.09,49.40,13.14,51.46
1458914955,4.888387,205,4061,18.07,53.80,10.73,52.03,11.20,49.40,13.33,51.74
1458914956,4.663617,212,4273,18.46,54.69,10.87,52.35,11.33,49.72,13.55,52.25
1458914957,4.876572,206,4479,18.64,54.69,11.08,52.92,11.49,50.55,13.74,52.72
1458914958,4.795741,209,4688,18.87,54.69,11.20,52.92,11.64,51.13,13.90,52.91
1458914959,4.904483,203,4891,19.18,56.07,11.35,52.92,11.72,51.42,14.08,53.47
1458914960,4.731599,211,5102,19.43,56.46,11.49,53.58,11.79,51.71,14.24,53.92
1458914961,4.844095,206,5308,19.62,56.46,11.66,54.46,11.88,51.71,14.39,54.21
1458914962,4.613378,217,5525,19.82,56.74,11.80,54.46,12.09,53.12,14.57,54.77
1458914963,4.531474,219,5744,19.99,56.74,11.92,54.76,12.18,53.12,14.70,54.87
1458914964,4.804265,209,5953,20.15,56.74,12.06,54.76,12.31,53.12,14.84,54.87
1458914965,4.500527,221,6174,20.37,57.62,12.16,55.67,12.35,53.41,14.96,55.57
1458914966,4.575602,219,6393,20.48,58.44,12.29,56.48,12.47,54.00,15.08,56.31
1458914967,4.664652,214,6607,20.59,58.76,12.33,56.48,12.49,54.00,15.14,56.41
1458914968,4.533674,220,6827,20.79,59.36,12.41,56.79,12.52,54.00,15.24,56.72
1458914969,4.714524,212,7039,20.94,59.36,12.50,56.79,12.59,54.48,15.34,56.88
1458914970,4.554411,219,7258,21.03,59.36,12.53,56.82,12.69,55.57,15.42,57.25
1458914971,4.574489,218,7476,21.22,60.22,12.59,56.82,12.72,55.57,15.51,57.54
1458914972,4.657358,215,7691,21.35,60.22,12.62,56.82,12.72,55.57,15.56,57.54
1458914973,4.559060,219,7910,21.45,61.02,12.69,61.30,12.73,55.57,15.62,59.30
1458914974,4.928867,202,8112,21.58,61.17,12.72,61.30,12.76,56.53,15.69,59.67
1458914975,4.699001,213,8325,21.67,61.17,12.77,61.30,12.76,56.53,15.73,59.67
1458914976,4.579078,218,8543,21.74,61.17,12.77,61.30,12.79,56.81,15.77,59.76
1458914977,4.720824,210,8753,21.82,61.17,12.86,61.88,12.77,57.66,15.82,60.24
1458914978,4.681843,214,8967,21.92,62.48,12.88,61.88,12.83,58.54,15.88,60.97
1458914979,4.904576,204,9171,22.00,62.48,12.90,61.88,12.82,58.54,15.91,60.97
1458914980,4.451243,224,9395,22.09,62.48,12.92,61.88,12.82,58.54,15.94,60.97
1458914981,4.805930,208,9603,22.21,63.36,12.94,62.10,12.81,58.54,15.99,61.33
1458914982,4.584075,218,9821,22.26,63.66,13.01,63.00,12.79,58.83,16.02,61.83
1458914983,4.670146,214,10035,22.33,65.27,13.07,64.93,12.87,60.92,16.09,63.71
1458914984,4.722616,211,10246,22.41,65.27,13.12,64.93,12.90,60.92,16.14,63.71
1458914985,4.637682,215,10461,22.50,65.27,13.16,64.93,12.99,61.24,16.22,63.81
1458914986,4.878974,205,10666,22.55,65.27,13.25,65.89,13.04,61.24,16.28,64.13
1458914987,4.745296,210,10876,22.58,65.56,13.29,65.89,13.13,61.72,16.33,64.39
1458914988,4.754225,209,11085,22.65,65.56,13.34,65.89,13.17,61.72,16.39,64.39
1458914989,4.846461,207,11292,22.70,65.56,13.36,65.89,13.20,62.29,16.42,64.58
1458914990,4.655498,214,11506,22.75,65.56,13.42,65.89,13.25,62.29,16.47,64.58
1458914991,4.801813,208,11714,22.85,65.56,13.44,66.20,13.29,62.29,16.53,64.68
1458914992,4.631792,216,11930,22.92,65.89,13.45,66.20,13.37,62.49,16.58,64.86
1458914993,4.798098,208,12138,23.00,65.89,13.46,66.20,13.42,62.49,16.63,64.86
1458914994,4.819170,205,12343,23.03,65.89,13.48,66.20,13.44,62.49,16.65,64.86
1458914995,4.696197,215,12558,23.12,65.89,13.53,66.55,13.45,62.77,16.70,65.07
1458914996,4.655345,214,12772,23.16,65.89,13.53,66.55,13.50,62.77,16.73,65.07
1458914997,4.748202,207,12979,23.21,66.28,13.55,66.87,13.54,62.77,16.77,65.31
1458914998,4.677461,217,13196,23.27,66.28,13.55,66.87,13.59,62.77,16.80,65.31
1458914999,4.587372,218,13414,23.33,66.28,13.60,66.87,13.61,62.77,16.85,65.31
1458915000,4.636415,212,13626,23.36,66.28,13.61,66.87,13.67,62.77,16.88,65.31
1458915001,4.912210,206,13832,23.38,66.28,13.62,67.17,13.75,62.77,16.92,65.41
1458915002,4.553593,219,14051,23.46,67.08,13.61,67.17,13.78,62.77,16.95,65.67
1458915003,4.945805,202,14253,23.47,67.08,13.62,67.17,13.83,62.77,16.97,65.67
1458915004,4.728115,211,14464,23.52,67.08,13.66,67.60,13.87,62.77,17.02,65.82
1458915005,4.744727,211,14675,23.54,67.08,13.65,67.60,13.91,63.53,17.03,66.07
1458915006,4.714666,212,14887,23.56,68.63,13.66,68.43,13.99,64.38,17.07,67.15
1458915007,4.570102,218,15105,23.56,68.63,13.65,68.43,14.00,64.38,17.07,67.15
1458915008,4.839466,206,15311,23.56,68.63,13.65,68.43,14.02,64.38,17.08,67.15
1458915009,4.688365,212,15523,23.58,68.63,13.68,68.85,14.04,64.38,17.10,67.29
1458915010,4.797425,209,15732,23.60,68.63,13.69,68.85,14.09,64.38,17.13,67.29
1458915011,4.770550,209,15941,23.60,68.63,13.68,68.85,14.08,64.38,17.12,67.29
1458915012,5.091029,196,16137,23.59,68.63,13.67,68.85,14.08,64.70,17.11,67.39
1458915013,5.068637,197,16334,23.59,70.35,13.66,68.85,14.09,64.70,17.11,67.97
1458915014,4.949789,202,16536,23.64,70.70,13.70,69.81,14.09,64.70,17.14,68.40
1458915015,5.037019,198,16734,23.66,70.70,13.71,69.81,14.08,66.58,17.15,69.03
1458915016,4.694320,212,16946,23.69,70.70,13.69,69.81,14.12,66.85,17.17,69.12
1458915017,4.967252,201,17147,23.71,70.70,13.69,69.81,14.11,66.85,17.17,69.12
1458915018,4.712834,212,17359,23.81,72.72,13.68,71.05,14.10,68.03,17.20,70.60
1458915019,4.650461,215,17574,23.85,72.72,13.71,72.59,14.09,68.03,17.22,71.11
1458915020,4.584897,217,17791,23.87,72.72,13.71,72.59,14.09,68.34,17.22,71.22
1458915021,4.799956,208,17999,23.91,73.38,13.70,72.59,14.14,68.86,17.25,71.61
1458915022,4.644427,215,18214,23.97,73.56,13.69,72.59,14.13,68.86,17.26,71.67
1458915023,4.516890,221,18435,24.01,73.56,13.69,72.59,14.13,68.86,17.28,71.67
1458915024,4.458075,223,18658,24.05,73.56,13.75,73.91,14.14,68.86,17.31,72.11
1458915025,4.531845,221,18879,24.08,74.23,13.78,73.91,14.14,69.15,17.33,72.43
1458915026,4.509390,222,19101,24.15,74.80,13.79,73.91,14.18,70.96,17.37,73.22
1458915027,4.636774,215,19316,24.17,74.80,13.83,73.91,14.17,71.29,17.39,73.33
1458915028,4.647182,215,19531,24.21,74.80,13.85,74.30,14.19,71.29,17.42,73.46
1458915029,4.623565,215,19746,24.22,75.16,13.86,74.96,14.22,71.66,17.43,73.93
1458915030,4.707235,212,19958,24.29,77.01,13.92,77.28,14.23,72.25,17.48,75.51
1458915031,4.519632,221,20179,24.32,77.01,13.94,77.28,14.29,73.17,17.52,75.82
1458915032,4.768352,209,20388,24.34,77.01,13.95,77.28,14.32,73.17,17.54,75.82
1458915033,4.489514,223,20611,24.35,77.01,13.97,77.28,14.33,73.46,17.55,75.92
1458915034,4.456449,223,20834,24.42,77.37,13.99,77.60,14.35,73.46,17.59,76.14
1458915035,4.496007,222,21056,24.45,77.66,14.05,77.95,14.37,73.46,17.62,76.36
1458915036,4.650362,215,21271,24.45,77.96,14.08,78.86,14.39,74.03,17.64,76.95
1458915037,4.551639,219,21490,24.47,77.96,14.08,78.86,14.40,74.03,17.65,76.95
1458915038,4.500062,222,21712,24.52,77.96,14.10,78.86,14.40,74.40,17.67,77.07
1458915039,4.661725,214,21926,24.54,77.96,14.12,78.86,14.40,74.40,17.69,77.07
1458915040,4.481564,223,22149,24.56,77.96,14.15,78.86,14.40,74.40,17.70,77.07
1458915041,4.831480,206,22355,24.59,77.96,14.17,78.86,14.42,74.40,17.73,77.07
1458915042,4.825886,207,22562,24.57,77.96,14.18,78.86,14.40,74.40,17.72,77.07
1458915043,4.821512,207,22769,24.58,77.96,14.20,79.56,14.39,74.64,17.72,77.39
1458915044,4.644940,215,22984,24.59,77.96,14.21,79.91,14.36,74.64,17.72,77.50
1458915045,4.750501,210,23194,24.61,77.96,14.25,79.91,14.36,74.64,17.74,77.50
1458915046,4.747086,210,23404,24.61,77.96,14.26,79.91,14.36,74.64,17.74,77.50
1458915047,4.654452,214,23618,24.62,77.96,14.27,80.31,14.35,74.64,17.75,77.64
1458915048,4.708657,212,23830,24.62,78.34,14.28,80.31,14.35,74.64,17.75,77.76
1458915049,4.597551,217,24047,24.68,78.76,14.29,80.31,14.33,74.96,17.77,78.01
1458915050,4.656587,215,24262,24.68,79.23,14.32,80.31,14.31,74.96,17.77,78.17
1458915051,4.748622,210,24472,24.69,79.23,14.34,80.31,14.32,75.37,17.78,78.30
1458915052,4.631954,215,24687,24.71,79.23,14.36,80.31,14.32,75.37,17.80,78.30
1458915053,4.612858,217,24904,24.75,79.23,14.35,80.31,14.31,75.37,17.80,78.30
1458915054,4.534492,220,25124,24.75,79.23,14.37,80.67,14.30,75.37,17.81,78.42
1458915055,4.647743,215,25339,24.75,79.23,14.40,80.67,14.29,75.37,17.81,78.42
1458915056,4.583196,218,25557,24.77,79.23,14.39,80.67,14.30,76.07,17.82,78.66
1458915057,4.813019,208,25765,24.81,79.69,14.39,80.67,14.30,76.07,17.83,78.81
1458915058,4.836020,205,25970,24.81,79.69,14.39,80.67,14.29,76.07,17.83,78.81
1458915059,4.748095,212,26182,24.81,80.14,14.39,81.08,14.27,76.07,17.82,79.10
1458915060,4.856544,205,26387,24.82,80.14,14.38,81.08,14.26,76.07,17.82,79.10
1458915061,4.661760,215,26602,24.84,80.55,14.40,81.08,14.25,76.07,17.83,79.23
1458915062,4.554363,219,26821,24.90,81.37,14.39,81.08,14.27,76.36,17.85,79.60
1458915063,4.599506,217,27038,24.91,81.37,14.39,81.08,14.26,76.36,17.85,79.60
1458915064,4.709063,211,27249,24.92,82.32,14.38,82.27,14.25,77.88,17.85,80.82
1458915065,4.924050,204,27453,24.92,82.73,14.37,82.27,14.25,77.88,17.85,80.96
1458915066,4.745127,210,27663,24.96,82.73,14.40,82.27,14.24,77.88,17.87,80.96
1458915067,4.776599,209,27872,24.96,82.73,14.40,82.27,14.25,77.88,17.87,80.96
1458915068,4.565956,219,28091,24.98,83.02,14.40,82.67,14.26,77.88,17.88,81.19
1458915069,4.656967,214,28305,24.99,83.02,14.39,82.67,14.26,80.30,17.88,82.00
1458915070,4.841302,206,28511,25.03,83.76,14.39,82.67,14.25,80.99,17.89,82.47
1458915071,4.687904,212,28723,25.05,83.86,14.38,82.67,14.25,80.99,17.89,82.51
1458915072,5.005087,200,28923,25.07,83.86,14.41,83.06,14.24,80.99,17.91,82.64
1458915073,4.803879,208,29131,25.08,83.86,14.40,83.06,14.26,81.44,17.91,82.79
1458915074,4.627865,216,29347,25.10,83.86,14.38,83.06,14.25,81.82,17.91,82.91
1458915075,5.052707,197,29544,25.13,84.95,14.37,83.06,14.26,81.82,17.92,83.28
1458915076,4.865557,205,29749,25.14,85.28,14.36,83.06,14.26,82.19,17.92,83.51
1458915077,4.862861,205,29954,25.14,86.17,14.35,84.31,14.27,82.88,17.92,84.45
1458915078,5.010052,198,30152,25.15,86.17,14.38,85.36,14.25,83.16,17.93,84.90
1458915079,4.753436,212,30364,25.16,86.45,14.36,85.36,14.27,84.68,17.93,85.50
1458915080,4.980685,199,30563,25.19,86.45,14.35,85.36,14.26,85.10,17.93,85.64
1458915081,4.738619,212,30775,25.19,86.45,14.34,85.36,14.24,85.10,17.92,85.64
1458915082,4.743043,210,30985,25.19,86.45,14.34,85.36,14.23,85.10,17.92,85.64
1458915083,4.790956,208,31193,25.19,87.89,14.37,86.06,14.21,85.66,17.92,86.54
1458915084,4.721973,212,31405,25.22,87.89,14.36,86.71,14.20,85.66,17.93,86.75
1458915085,4.795077,208,31613,25.22,87.89,14.35,87.24,14.21,85.66,17.93,86.93
1458915086,4.708172,212,31825,25.23,87.89,14.34,87.24,14.21,85.66,17.93,86.93
1458915087,4.641205,215,32040,25.23,87.89,14.34,87.24,14.21,85.66,17.93,86.93
1458915088,4.957539,201,32241,25.26,87.89,14.34,87.24,14.21,85.66,17.94,86.93
1458915089,4.816549,207,32448,25.27,87.89,14.37,87.24,14.20,85.66,17.95,86.93
1458915090,4.924788,203,32651,25.28,87.89,14.36,87.24,14.21,85.66,17.95,86.93
1458915091,4.906274,203,32854,25.28,87.89,14.37,87.24,14.21,85.66,17.95,86.93
1458915092,4.767103,210,33064,25.30,87.89,14.36,87.24,14.21,85.66,17.96,86.93
1458915093,4.843517,206,33270,25.30,87.89,14.37,87.24,14.22,85.66,17.96,86.93
1458915094,4.750411,210,33480,25.30,88.31,14.39,87.24,14.23,85.66,17.97,87.07
1458915095,4.697550,213,33693,25.30,88.31,14.38,87.24,14.23,86.03,17.97,87.19
1458915096,4.892668,204,33897,25.31,88.31,14.38,87.24,14.27,86.03,17.99,87.19
