2016-03-25 16:59:27.564333 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 16:59:27.564386 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 16:59:27.564392 I | etcdmain: Go Version: go1.6
2016-03-25 16:59:27.564398 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 16:59:27.564404 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 16:59:27.564462 I | etcdmain: listening for peers on http://10.240.0.21:2380
2016-03-25 16:59:27.564496 I | etcdmain: listening for client requests on 10.240.0.21:2379
2016-03-25 16:59:27.566631 I | etcdserver: name = etcd-2
2016-03-25 16:59:27.566664 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 16:59:27.566672 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 16:59:27.566678 I | etcdserver: heartbeat = 100ms
2016-03-25 16:59:27.566684 I | etcdserver: election = 1000ms
2016-03-25 16:59:27.566689 I | etcdserver: snapshot count = 10000
2016-03-25 16:59:27.566699 I | etcdserver: advertise client URLs = http://10.240.0.21:2379
2016-03-25 16:59:27.566706 I | etcdserver: initial advertise peer URLs = http://10.240.0.21:2380
2016-03-25 16:59:27.566744 I | etcdserver: initial cluster = etcd-1=http://10.240.0.20:2380,etcd-2=http://10.240.0.21:2380,etcd-3=http://10.240.0.22:2380
2016-03-25 16:59:27.574148 I | etcdserver: starting member 2087a91b2ccc6d93 in cluster 4ce5e214d26bfb9e
2016-03-25 16:59:27.574208 I | raft: 2087a91b2ccc6d93 became follower at term 0
2016-03-25 16:59:27.574221 I | raft: newRaft 2087a91b2ccc6d93 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 16:59:27.574228 I | raft: 2087a91b2ccc6d93 became follower at term 1
2016-03-25 16:59:27.612883 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 16:59:27.613842 I | rafthttp: the connection with 20722e46d7802cab became active
2016-03-25 16:59:27.614076 N | etcdmain: serving insecure client requests on 10.240.0.21:2379, this is strongly discouraged!
2016-03-25 16:59:27.614145 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 16:59:27.614163 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 16:59:27.614357 N | etcdserver: added member 20722e46d7802cab [http://10.240.0.20:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 16:59:27.614489 N | etcdserver: added local member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 16:59:27.614633 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 16:59:27.875008 I | raft: 2087a91b2ccc6d93 is starting a new election at term 1
2016-03-25 16:59:27.875086 I | raft: 2087a91b2ccc6d93 became candidate at term 2
2016-03-25 16:59:27.875096 I | raft: 2087a91b2ccc6d93 received vote from 2087a91b2ccc6d93 at term 2
2016-03-25 16:59:27.875108 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 21d3c625100d5241 at term 2
2016-03-25 16:59:27.875118 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 20722e46d7802cab at term 2
2016-03-25 16:59:27.878505 I | raft: 2087a91b2ccc6d93 received vote rejection from 20722e46d7802cab at term 2
2016-03-25 16:59:27.878535 I | raft: 2087a91b2ccc6d93 [quorum:2] has received 1 votes and 1 vote rejections
2016-03-25 16:59:28.284428 I | raft: 2087a91b2ccc6d93 [term: 2] received a MsgVote message with higher term from 20722e46d7802cab [term: 3]
2016-03-25 16:59:28.284462 I | raft: 2087a91b2ccc6d93 became follower at term 3
2016-03-25 16:59:28.284485 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3, vote: 0] voted for 20722e46d7802cab [logterm: 1, index: 3] at term 3
2016-03-25 16:59:28.287708 I | raft: raft.node: 2087a91b2ccc6d93 elected leader 20722e46d7802cab at term 3
2016-03-25 16:59:28.301224 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 16:59:28.301308 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.21:2379]} to cluster 4ce5e214d26bfb9e
2016-03-25 16:59:28.631457 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-03-25 16:59:32.302044 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 17:00:50.316735 I | etcdserver: start to snapshot (applied: 10597, lastsnap: 0)
2016-03-25 17:00:50.361362 I | etcdserver: saved snapshot at index 10597
2016-03-25 17:00:50.361562 I | etcdserver: compacted raft log at 5597
2016-03-25 17:00:50.892991 I | etcdserver: start to snapshot (applied: 20605, lastsnap: 10597)
2016-03-25 17:00:50.918751 I | etcdserver: saved snapshot at index 20605
2016-03-25 17:00:50.919030 I | etcdserver: compacted raft log at 15605
2016-03-25 17:00:51.439364 I | etcdserver: start to snapshot (applied: 30786, lastsnap: 20605)
2016-03-25 17:00:51.469402 I | etcdserver: saved snapshot at index 30786
2016-03-25 17:00:51.469539 I | etcdserver: compacted raft log at 25786
2016-03-25 17:00:52.011537 I | etcdserver: start to snapshot (applied: 40866, lastsnap: 30786)
2016-03-25 17:00:52.034547 I | etcdserver: saved snapshot at index 40866
2016-03-25 17:00:52.034777 I | etcdserver: compacted raft log at 35866
2016-03-25 17:00:52.848648 I | etcdserver: start to snapshot (applied: 51184, lastsnap: 40866)
2016-03-25 17:00:52.882069 I | etcdserver: saved snapshot at index 51184
2016-03-25 17:00:52.882382 I | etcdserver: compacted raft log at 46184
2016-03-25 17:00:53.476641 I | etcdserver: start to snapshot (applied: 61284, lastsnap: 51184)
2016-03-25 17:00:53.501800 I | etcdserver: saved snapshot at index 61284
2016-03-25 17:00:53.502016 I | etcdserver: compacted raft log at 56284
2016-03-25 17:00:54.140994 I | etcdserver: start to snapshot (applied: 71723, lastsnap: 61284)
2016-03-25 17:00:54.172572 I | etcdserver: saved snapshot at index 71723
2016-03-25 17:00:54.172753 I | etcdserver: compacted raft log at 66723
2016-03-25 17:00:54.789428 I | etcdserver: start to snapshot (applied: 81815, lastsnap: 71723)
2016-03-25 17:00:54.827722 I | etcdserver: saved snapshot at index 81815
2016-03-25 17:00:54.827881 I | etcdserver: compacted raft log at 76815
2016-03-25 17:00:55.440471 I | etcdserver: start to snapshot (applied: 92020, lastsnap: 81815)
2016-03-25 17:00:55.483032 I | etcdserver: saved snapshot at index 92020
2016-03-25 17:00:55.483192 I | etcdserver: compacted raft log at 87020
2016-03-25 17:00:56.029616 I | etcdserver: start to snapshot (applied: 102038, lastsnap: 92020)
2016-03-25 17:00:56.061368 I | etcdserver: saved snapshot at index 102038
2016-03-25 17:00:56.061564 I | etcdserver: compacted raft log at 97038
2016-03-25 17:00:56.662241 I | etcdserver: start to snapshot (applied: 112440, lastsnap: 102038)
2016-03-25 17:00:56.692675 I | etcdserver: saved snapshot at index 112440
2016-03-25 17:00:56.692822 I | etcdserver: compacted raft log at 107440
2016-03-25 17:00:57.326955 I | etcdserver: start to snapshot (applied: 122476, lastsnap: 112440)
2016-03-25 17:00:57.369193 I | etcdserver: saved snapshot at index 122476
2016-03-25 17:00:57.369350 I | etcdserver: compacted raft log at 117476
2016-03-25 17:00:57.615122 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000002965.snap successfully
2016-03-25 17:00:57.615198 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000507d.snap successfully
2016-03-25 17:00:57.615231 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000007842.snap successfully
2016-03-25 17:00:57.615258 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000009fa2.snap successfully
2016-03-25 17:00:57.615310 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000c7f0.snap successfully
2016-03-25 17:00:57.615339 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000ef64.snap successfully
2016-03-25 17:00:57.615515 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001182b.snap successfully
2016-03-25 17:00:58.132545 I | etcdserver: start to snapshot (applied: 132560, lastsnap: 122476)
2016-03-25 17:00:58.186219 I | etcdserver: saved snapshot at index 132560
2016-03-25 17:00:58.186929 I | etcdserver: compacted raft log at 127560
2016-03-25 17:00:58.856447 I | etcdserver: start to snapshot (applied: 142570, lastsnap: 132560)
2016-03-25 17:00:58.882900 I | etcdserver: saved snapshot at index 142570
2016-03-25 17:00:58.883057 I | etcdserver: compacted raft log at 137570
2016-03-25 17:00:59.508051 I | etcdserver: start to snapshot (applied: 152787, lastsnap: 142570)
2016-03-25 17:00:59.562711 I | etcdserver: saved snapshot at index 152787
2016-03-25 17:00:59.562875 I | etcdserver: compacted raft log at 147787
2016-03-25 17:01:00.174065 I | etcdserver: start to snapshot (applied: 162930, lastsnap: 152787)
2016-03-25 17:01:00.213352 I | etcdserver: saved snapshot at index 162930
2016-03-25 17:01:00.213524 I | etcdserver: compacted raft log at 157930
2016-03-25 17:01:00.827455 I | etcdserver: start to snapshot (applied: 173231, lastsnap: 162930)
2016-03-25 17:01:00.857565 I | etcdserver: saved snapshot at index 173231
2016-03-25 17:01:00.857689 I | etcdserver: compacted raft log at 168231
2016-03-25 17:01:00.875046 I | wal: segmented wal file /mnt/ssd0/data.etcd/member/wal/0000000000000001-000000000002a7df.wal is created
2016-03-25 17:01:01.521059 I | etcdserver: start to snapshot (applied: 183427, lastsnap: 173231)
2016-03-25 17:01:01.554678 I | etcdserver: saved snapshot at index 183427
2016-03-25 17:01:01.554977 I | etcdserver: compacted raft log at 178427
2016-03-25 17:01:02.216723 I | etcdserver: start to snapshot (applied: 193679, lastsnap: 183427)
2016-03-25 17:01:02.249299 I | etcdserver: saved snapshot at index 193679
2016-03-25 17:01:02.249456 I | etcdserver: compacted raft log at 188679
2016-03-25 17:01:02.896019 I | etcdserver: start to snapshot (applied: 203931, lastsnap: 193679)
2016-03-25 17:01:02.918781 I | etcdserver: saved snapshot at index 203931
2016-03-25 17:01:02.918910 I | etcdserver: compacted raft log at 198931
2016-03-25 17:01:03.737669 I | etcdserver: start to snapshot (applied: 214012, lastsnap: 203931)
2016-03-25 17:01:03.771809 I | etcdserver: saved snapshot at index 214012
2016-03-25 17:01:03.771952 I | etcdserver: compacted raft log at 209012
2016-03-25 17:01:04.414131 I | etcdserver: start to snapshot (applied: 224405, lastsnap: 214012)
2016-03-25 17:01:04.454182 I | etcdserver: saved snapshot at index 224405
2016-03-25 17:01:04.454319 I | etcdserver: compacted raft log at 219405
2016-03-25 17:01:05.168585 I | etcdserver: start to snapshot (applied: 234692, lastsnap: 224405)
2016-03-25 17:01:05.197426 I | etcdserver: saved snapshot at index 234692
