unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1458944244,1.907043,29629,29629,1.91,15.58,1.27,16.37,0.90,15.90,1.36,15.95
1458944245,2.007949,40699,70328,20.87,16.68,22.03,18.76,22.50,18.10,21.80,17.85
1458944246,1.947106,41066,111394,37.28,16.68,41.29,19.04,41.51,18.10,40.03,17.94
1458944247,1.968215,41359,152753,52.59,16.93,59.09,19.04,58.94,18.72,56.87,18.23
1458944248,1.973893,41238,193991,68.27,16.93,75.47,19.36,76.69,18.89,73.48,18.39
1458944249,1.941516,42088,236079,81.51,16.93,89.65,19.36,91.55,19.14,87.57,18.48
1458944250,1.953267,41858,277937,93.74,16.93,102.46,19.36,104.99,19.14,100.40,18.48
1458944251,2.307831,36710,314647,104.51,16.93,113.53,19.36,116.31,19.14,111.45,18.48
1458944252,4.207729,21816,336463,110.12,16.93,119.21,19.36,122.17,19.14,117.17,18.48
1458944253,3.320878,27073,363536,112.11,16.93,121.30,19.36,124.21,19.84,119.21,18.71
1458944254,2.038592,40955,404491,117.68,16.93,126.75,19.36,129.44,19.84,124.62,18.71
1458944255,1.993145,41809,446300,125.63,16.93,134.68,19.36,137.29,19.84,132.53,18.71
1458944256,1.998040,40902,487202,132.71,16.93,141.63,19.36,144.49,19.84,139.61,18.71
1458944257,1.952709,41841,529043,139.51,16.93,148.38,19.36,150.93,19.84,146.27,18.71
1458944258,1.961309,41653,570696,145.80,18.40,154.67,19.36,157.11,19.84,152.53,19.20
1458944259,1.965421,41774,612470,151.35,18.40,160.55,19.36,162.93,19.84,158.28,19.20
1458944260,2.020913,41065,653535,156.50,18.84,165.87,19.36,168.27,19.84,163.55,19.35
1458944261,1.958990,42037,695572,160.99,19.08,170.72,19.36,173.06,19.84,168.26,19.43
1458944262,1.996671,41155,736727,165.69,19.08,175.51,19.36,177.48,19.84,172.89,19.43
1458944263,1.977311,41600,778327,169.72,19.08,179.68,19.36,181.53,19.84,176.98,19.43
1458944264,1.940539,42347,820674,173.91,19.08,183.88,19.36,185.73,19.84,181.17,19.43
1458944265,1.977073,41554,862228,177.63,19.08,187.91,19.36,189.51,19.84,185.02,19.43
1458944266,1.958301,41837,904065,180.99,19.08,191.57,19.36,193.11,19.84,188.56,19.43
1458944267,1.978952,41596,945661,184.41,19.08,194.87,19.36,196.49,19.84,191.92,19.43
1458944268,2.008015,41305,986966,187.70,19.08,198.35,19.36,199.74,19.84,195.26,19.43
1458944269,1.951179,13034,,,,,,,,,
