2016-03-25 14:24:41.155893 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 14:24:41.155935 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 14:24:41.155942 I | etcdmain: Go Version: go1.6
2016-03-25 14:24:41.155947 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 14:24:41.155955 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 14:24:41.156002 I | etcdmain: listening for peers on http://10.240.0.49:2380
2016-03-25 14:24:41.156027 I | etcdmain: listening for client requests on 10.240.0.49:2379
2016-03-25 14:24:41.157807 I | etcdserver: name = etcd-2
2016-03-25 14:24:41.157822 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 14:24:41.157829 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 14:24:41.157835 I | etcdserver: heartbeat = 100ms
2016-03-25 14:24:41.157840 I | etcdserver: election = 1000ms
2016-03-25 14:24:41.157845 I | etcdserver: snapshot count = 10000
2016-03-25 14:24:41.157868 I | etcdserver: advertise client URLs = http://10.240.0.49:2379
2016-03-25 14:24:41.157878 I | etcdserver: initial advertise peer URLs = http://10.240.0.49:2380
2016-03-25 14:24:41.157898 I | etcdserver: initial cluster = etcd-1=http://10.240.0.48:2380,etcd-2=http://10.240.0.49:2380,etcd-3=http://10.240.0.53:2380
2016-03-25 14:24:41.167470 I | etcdserver: starting member ac32c4d7506425eb in cluster 2853812b4b0e3fce
2016-03-25 14:24:41.167522 I | raft: ac32c4d7506425eb became follower at term 0
2016-03-25 14:24:41.167535 I | raft: newRaft ac32c4d7506425eb [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 14:24:41.167542 I | raft: ac32c4d7506425eb became follower at term 1
2016-03-25 14:24:41.205619 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 14:24:41.206687 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 14:24:41.206705 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 14:24:41.206857 N | etcdmain: serving insecure client requests on 10.240.0.49:2379, this is strongly discouraged!
2016-03-25 14:24:41.207055 N | etcdserver: added member aa15c9b714e45b71 [http://10.240.0.48:2380] to cluster 2853812b4b0e3fce
2016-03-25 14:24:41.207144 N | etcdserver: added local member ac32c4d7506425eb [http://10.240.0.49:2380] to cluster 2853812b4b0e3fce
2016-03-25 14:24:41.207211 N | etcdserver: added member e8c00ce0ebc281fb [http://10.240.0.53:2380] to cluster 2853812b4b0e3fce
2016-03-25 14:24:41.207666 I | rafthttp: the connection with aa15c9b714e45b71 became active
2016-03-25 14:24:41.568016 I | raft: ac32c4d7506425eb is starting a new election at term 1
2016-03-25 14:24:41.568104 I | raft: ac32c4d7506425eb became candidate at term 2
2016-03-25 14:24:41.568113 I | raft: ac32c4d7506425eb received vote from ac32c4d7506425eb at term 2
2016-03-25 14:24:41.568124 I | raft: ac32c4d7506425eb [logterm: 1, index: 3] sent vote request to aa15c9b714e45b71 at term 2
2016-03-25 14:24:41.568133 I | raft: ac32c4d7506425eb [logterm: 1, index: 3] sent vote request to e8c00ce0ebc281fb at term 2
2016-03-25 14:24:41.573311 I | raft: ac32c4d7506425eb received vote rejection from aa15c9b714e45b71 at term 2
2016-03-25 14:24:41.573331 I | raft: ac32c4d7506425eb [quorum:2] has received 1 votes and 1 vote rejections
2016-03-25 14:24:42.076835 I | raft: ac32c4d7506425eb [term: 2] received a MsgVote message with higher term from aa15c9b714e45b71 [term: 3]
2016-03-25 14:24:42.076865 I | raft: ac32c4d7506425eb became follower at term 3
2016-03-25 14:24:42.076878 I | raft: ac32c4d7506425eb [logterm: 1, index: 3, vote: 0] voted for aa15c9b714e45b71 [logterm: 1, index: 3] at term 3
2016-03-25 14:24:42.081710 I | raft: raft.node: ac32c4d7506425eb elected leader aa15c9b714e45b71 at term 3
2016-03-25 14:24:42.097888 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 14:24:42.097962 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.49:2379]} to cluster 2853812b4b0e3fce
2016-03-25 14:24:42.211205 I | rafthttp: the connection with e8c00ce0ebc281fb became active
2016-03-25 14:24:46.097096 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 14:34:15.305827 E | rafthttp: failed to dial aa15c9b714e45b71 on stream Message (dial tcp 10.240.0.48:2380: getsockopt: connection refused)
2016-03-25 14:34:15.305901 I | rafthttp: the connection with aa15c9b714e45b71 became inactive
2016-03-25 14:34:16.204139 N | osutil: received terminated signal, shutting down...
2016-03-25 14:34:16.206295 E | rafthttp: failed to read e8c00ce0ebc281fb on stream Message (net/http: request canceled)
2016-03-25 14:34:16.206312 I | rafthttp: the connection with e8c00ce0ebc281fb became inactive
