2016-03-25 16:24:58.423632 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 16:24:58.423675 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 16:24:58.423682 I | etcdmain: Go Version: go1.6
2016-03-25 16:24:58.423688 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 16:24:58.423697 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 16:24:58.423750 I | etcdmain: listening for peers on http://10.240.0.21:2380
2016-03-25 16:24:58.423787 I | etcdmain: listening for client requests on 10.240.0.21:2379
2016-03-25 16:24:58.425883 I | etcdserver: name = etcd-2
2016-03-25 16:24:58.425899 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 16:24:58.425906 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 16:24:58.425912 I | etcdserver: heartbeat = 100ms
2016-03-25 16:24:58.425918 I | etcdserver: election = 1000ms
2016-03-25 16:24:58.425923 I | etcdserver: snapshot count = 10000
2016-03-25 16:24:58.425932 I | etcdserver: advertise client URLs = http://10.240.0.21:2379
2016-03-25 16:24:58.425939 I | etcdserver: initial advertise peer URLs = http://10.240.0.21:2380
2016-03-25 16:24:58.425958 I | etcdserver: initial cluster = etcd-1=http://10.240.0.20:2380,etcd-2=http://10.240.0.21:2380,etcd-3=http://10.240.0.22:2380
2016-03-25 16:24:58.435791 I | etcdserver: starting member 2087a91b2ccc6d93 in cluster 4ce5e214d26bfb9e
2016-03-25 16:24:58.435834 I | raft: 2087a91b2ccc6d93 became follower at term 0
2016-03-25 16:24:58.435847 I | raft: newRaft 2087a91b2ccc6d93 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 16:24:58.435854 I | raft: 2087a91b2ccc6d93 became follower at term 1
2016-03-25 16:24:58.477343 I | rafthttp: the connection with 20722e46d7802cab became active
2016-03-25 16:24:58.477441 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 16:24:58.478150 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 16:24:58.478167 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 16:24:58.481305 N | etcdmain: serving insecure client requests on 10.240.0.21:2379, this is strongly discouraged!
2016-03-25 16:24:58.482759 N | etcdserver: added member 20722e46d7802cab [http://10.240.0.20:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 16:24:58.482840 N | etcdserver: added local member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 16:24:58.482905 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 16:24:58.736250 I | raft: 2087a91b2ccc6d93 is starting a new election at term 1
2016-03-25 16:24:58.736354 I | raft: 2087a91b2ccc6d93 became candidate at term 2
2016-03-25 16:24:58.736363 I | raft: 2087a91b2ccc6d93 received vote from 2087a91b2ccc6d93 at term 2
2016-03-25 16:24:58.736373 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 21d3c625100d5241 at term 2
2016-03-25 16:24:58.736382 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 20722e46d7802cab at term 2
2016-03-25 16:24:58.740827 I | raft: 2087a91b2ccc6d93 received vote rejection from 20722e46d7802cab at term 2
2016-03-25 16:24:58.740843 I | raft: 2087a91b2ccc6d93 [quorum:2] has received 1 votes and 1 vote rejections
2016-03-25 16:24:59.140724 I | raft: 2087a91b2ccc6d93 [term: 2] received a MsgVote message with higher term from 20722e46d7802cab [term: 3]
2016-03-25 16:24:59.140764 I | raft: 2087a91b2ccc6d93 became follower at term 3
2016-03-25 16:24:59.140776 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3, vote: 0] voted for 20722e46d7802cab [logterm: 1, index: 3] at term 3
2016-03-25 16:24:59.149514 I | raft: raft.node: 2087a91b2ccc6d93 elected leader 20722e46d7802cab at term 3
2016-03-25 16:24:59.165158 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.21:2379]} to cluster 4ce5e214d26bfb9e
2016-03-25 16:24:59.165936 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 16:24:59.480148 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-03-25 16:25:03.165539 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 16:26:17.971101 I | etcdserver: start to snapshot (applied: 10055, lastsnap: 0)
2016-03-25 16:26:18.022336 I | etcdserver: saved snapshot at index 10055
2016-03-25 16:26:18.022665 I | etcdserver: compacted raft log at 5055
2016-03-25 16:26:18.863430 I | etcdserver: start to snapshot (applied: 20171, lastsnap: 10055)
2016-03-25 16:26:18.913575 I | etcdserver: saved snapshot at index 20171
2016-03-25 16:26:18.913716 I | etcdserver: compacted raft log at 15171
2016-03-25 16:26:19.763861 I | etcdserver: start to snapshot (applied: 30349, lastsnap: 20171)
2016-03-25 16:26:19.802402 I | etcdserver: saved snapshot at index 30349
2016-03-25 16:26:19.802617 I | etcdserver: compacted raft log at 25349
2016-03-25 16:26:20.685442 I | etcdserver: start to snapshot (applied: 40381, lastsnap: 30349)
2016-03-25 16:26:20.719163 I | etcdserver: saved snapshot at index 40381
2016-03-25 16:26:20.719412 I | etcdserver: compacted raft log at 35381
2016-03-25 16:26:21.609969 I | etcdserver: start to snapshot (applied: 50392, lastsnap: 40381)
2016-03-25 16:26:21.646787 I | etcdserver: saved snapshot at index 50392
2016-03-25 16:26:21.646946 I | etcdserver: compacted raft log at 45392
2016-03-25 16:26:22.739675 I | etcdserver: start to snapshot (applied: 60678, lastsnap: 50392)
2016-03-25 16:26:22.768228 I | etcdserver: saved snapshot at index 60678
2016-03-25 16:26:22.768367 I | etcdserver: compacted raft log at 55678
2016-03-25 16:26:23.641603 I | etcdserver: start to snapshot (applied: 70693, lastsnap: 60678)
2016-03-25 16:26:23.666929 I | etcdserver: saved snapshot at index 70693
2016-03-25 16:26:23.667065 I | etcdserver: compacted raft log at 65693
2016-03-25 16:26:24.566835 I | etcdserver: start to snapshot (applied: 80735, lastsnap: 70693)
2016-03-25 16:26:24.597613 I | etcdserver: saved snapshot at index 80735
2016-03-25 16:26:24.597819 I | etcdserver: compacted raft log at 75735
2016-03-25 16:26:25.483953 I | etcdserver: start to snapshot (applied: 90945, lastsnap: 80735)
2016-03-25 16:26:25.513865 I | etcdserver: saved snapshot at index 90945
2016-03-25 16:26:25.514018 I | etcdserver: compacted raft log at 85945
2016-03-25 16:26:26.390461 I | etcdserver: start to snapshot (applied: 100973, lastsnap: 90945)
2016-03-25 16:26:26.430697 I | etcdserver: saved snapshot at index 100973
2016-03-25 16:26:26.430840 I | etcdserver: compacted raft log at 95973
2016-03-25 16:26:27.396782 I | etcdserver: start to snapshot (applied: 111012, lastsnap: 100973)
2016-03-25 16:26:27.430338 I | etcdserver: saved snapshot at index 111012
2016-03-25 16:26:27.430473 I | etcdserver: compacted raft log at 106012
2016-03-25 16:26:28.401806 I | etcdserver: start to snapshot (applied: 121065, lastsnap: 111012)
2016-03-25 16:26:28.425556 I | etcdserver: saved snapshot at index 121065
2016-03-25 16:26:28.425684 I | etcdserver: compacted raft log at 116065
2016-03-25 16:26:28.481414 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000002747.snap successfully
2016-03-25 16:26:28.481468 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000004ecb.snap successfully
2016-03-25 16:26:28.481501 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000768d.snap successfully
2016-03-25 16:26:28.481530 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000009dbd.snap successfully
2016-03-25 16:26:28.481557 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000c4d8.snap successfully
2016-03-25 16:26:28.481604 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000ed06.snap successfully
2016-03-25 16:26:28.481631 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000011425.snap successfully
2016-03-25 16:26:29.499686 I | etcdserver: start to snapshot (applied: 131175, lastsnap: 121065)
2016-03-25 16:26:29.528169 I | etcdserver: saved snapshot at index 131175
2016-03-25 16:26:29.528329 I | etcdserver: compacted raft log at 126175
2016-03-25 16:26:30.461518 I | etcdserver: start to snapshot (applied: 141228, lastsnap: 131175)
2016-03-25 16:26:30.511142 I | etcdserver: saved snapshot at index 141228
2016-03-25 16:26:30.511304 I | etcdserver: compacted raft log at 136228
2016-03-25 16:26:31.398958 I | etcdserver: start to snapshot (applied: 151273, lastsnap: 141228)
2016-03-25 16:26:31.435929 I | etcdserver: saved snapshot at index 151273
2016-03-25 16:26:31.436070 I | etcdserver: compacted raft log at 146273
2016-03-25 16:26:32.358689 I | etcdserver: start to snapshot (applied: 161312, lastsnap: 151273)
2016-03-25 16:26:32.391123 I | etcdserver: saved snapshot at index 161312
2016-03-25 16:26:32.391343 I | etcdserver: compacted raft log at 156312
2016-03-25 16:26:33.326015 I | etcdserver: start to snapshot (applied: 171326, lastsnap: 161312)
2016-03-25 16:26:33.363246 I | etcdserver: saved snapshot at index 171326
2016-03-25 16:26:33.363437 I | etcdserver: compacted raft log at 166326
2016-03-25 16:26:33.559563 I | wal: segmented wal file /mnt/ssd0/data.etcd/member/wal/0000000000000001-000000000002a781.wal is created
2016-03-25 16:26:34.322064 I | etcdserver: start to snapshot (applied: 181553, lastsnap: 171326)
2016-03-25 16:26:34.375214 I | etcdserver: saved snapshot at index 181553
2016-03-25 16:26:34.375370 I | etcdserver: compacted raft log at 176553
2016-03-25 16:26:35.302825 I | etcdserver: start to snapshot (applied: 191760, lastsnap: 181553)
2016-03-25 16:26:35.327249 I | etcdserver: saved snapshot at index 191760
2016-03-25 16:26:35.327421 I | etcdserver: compacted raft log at 186760
2016-03-25 16:26:36.400652 I | etcdserver: start to snapshot (applied: 201789, lastsnap: 191760)
2016-03-25 16:26:36.436816 I | etcdserver: saved snapshot at index 201789
2016-03-25 16:26:36.436984 I | etcdserver: compacted raft log at 196789
2016-03-25 16:26:37.330897 I | etcdserver: start to snapshot (applied: 212013, lastsnap: 201789)
2016-03-25 16:26:37.357259 I | etcdserver: saved snapshot at index 212013
2016-03-25 16:26:37.357403 I | etcdserver: compacted raft log at 207013
2016-03-25 16:26:38.352176 I | etcdserver: start to snapshot (applied: 222116, lastsnap: 212013)
2016-03-25 16:26:38.381180 I | etcdserver: saved snapshot at index 222116
2016-03-25 16:26:38.381330 I | etcdserver: compacted raft log at 217116
2016-03-25 16:26:39.329776 I | etcdserver: start to snapshot (applied: 232139, lastsnap: 222116)
2016-03-25 16:26:39.362377 I | etcdserver: saved snapshot at index 232139
2016-03-25 16:26:39.362538 I | etcdserver: compacted raft log at 227139
2016-03-25 16:26:40.303281 I | etcdserver: start to snapshot (applied: 242269, lastsnap: 232139)
2016-03-25 16:26:40.331132 I | etcdserver: saved snapshot at index 242269
2016-03-25 16:26:40.331268 I | etcdserver: compacted raft log at 237269
2016-03-25 16:26:41.275324 I | etcdserver: start to snapshot (applied: 252319, lastsnap: 242269)
2016-03-25 16:26:41.307578 I | etcdserver: saved snapshot at index 252319
2016-03-25 16:26:41.307712 I | etcdserver: compacted raft log at 247319
2016-03-25 16:26:42.230631 I | etcdserver: start to snapshot (applied: 262370, lastsnap: 252319)
2016-03-25 16:26:42.265280 I | etcdserver: saved snapshot at index 262370
2016-03-25 16:26:42.265413 I | etcdserver: compacted raft log at 257370
2016-03-25 16:26:43.311569 I | etcdserver: start to snapshot (applied: 272412, lastsnap: 262370)
2016-03-25 16:26:43.342604 I | etcdserver: saved snapshot at index 272412
2016-03-25 16:26:43.342765 I | etcdserver: compacted raft log at 267412
2016-03-25 16:26:44.258489 I | etcdserver: start to snapshot (applied: 282421, lastsnap: 272412)
2016-03-25 16:26:44.284931 I | etcdserver: saved snapshot at index 282421
2016-03-25 16:26:44.285099 I | etcdserver: compacted raft log at 277421
2016-03-25 16:26:45.252134 I | etcdserver: start to snapshot (applied: 292572, lastsnap: 282421)
2016-03-25 16:26:45.289652 I | etcdserver: saved snapshot at index 292572
2016-03-25 16:26:45.289804 I | etcdserver: compacted raft log at 287572
2016-03-25 16:26:46.287354 I | etcdserver: start to snapshot (applied: 302790, lastsnap: 292572)
2016-03-25 16:26:46.330133 I | etcdserver: saved snapshot at index 302790
2016-03-25 16:26:46.330415 I | etcdserver: compacted raft log at 297790
