unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1458944286,36.901988,9799,9799,2.24,33.64,1.40,21.02,2.00,30.92,1.88,28.53
1458944287,31.204885,27917,37716,13.26,54.22,13.54,44.63,14.11,52.02,13.64,50.29
1458944288,34.173991,24721,62437,25.00,54.22,26.64,44.88,29.43,54.26,27.02,51.12
1458944289,32.901078,25650,88087,36.76,56.25,39.91,44.88,44.25,55.42,40.31,52.18
1458944290,32.305117,26604,114691,48.28,56.49,52.05,44.88,57.82,55.42,52.72,52.26
1458944291,35.080184,21584,136275,58.81,56.71,63.22,44.88,69.70,55.42,63.91,52.34
1458944292,414.113169,680,136955,60.32,56.71,65.18,44.88,71.72,55.42,65.74,52.34
1458944293,903.038877,245,137200,57.79,56.71,62.54,44.88,68.93,55.42,63.09,52.34
1458944294,705.337181,411,137611,55.44,57.73,60.00,44.88,66.39,55.42,60.61,52.68
1458944295,856.297401,159,137770,53.27,57.73,57.59,44.88,63.73,55.42,58.20,52.68
1458944296,1021.521694,191,137961,51.30,57.73,55.39,44.88,61.18,55.42,55.96,52.68
1458944297,420.153300,59,138020,49.52,57.73,53.34,44.88,58.86,55.42,53.91,52.68
1458944298,1057.781248,87,138107,47.79,57.73,51.40,44.88,56.68,55.42,51.96,52.68
1458944299,946.337463,10,138117,46.20,57.73,49.64,44.88,54.66,55.42,50.17,52.68
1458944300,362.584915,89,138206,44.73,57.73,48.00,44.88,52.76,55.42,48.50,52.68
1458944301,491.383721,46,138252,43.35,57.73,46.44,44.88,51.05,55.42,46.95,52.68
1458944302,1474.541394,7,138259,42.10,57.73,45.00,44.88,49.38,55.42,45.49,52.68
1458944303,2509.742321,1,138260,40.85,57.73,43.62,44.88,47.89,55.42,44.12,52.68
1458944304,843.967445,15,138275,39.70,57.73,42.36,44.88,46.38,55.42,42.81,52.68
1458944305,539.608214,5,138280,38.63,57.73,41.18,44.88,45.07,55.42,41.63,52.68
1458944306,614.358439,19,138299,37.61,57.73,40.03,44.88,43.78,55.42,40.47,52.68
1458944307,732.741872,5,138304,36.65,57.73,38.98,44.88,42.59,55.42,39.41,52.68
1458944308,1735.151716,1,138305,35.77,57.73,37.94,44.88,41.45,55.42,38.39,52.68
1458944309,1114.830248,2,138307,34.87,57.73,36.97,44.88,40.39,55.42,37.41,52.68
1458944311,1467.293654,1,138308,34.07,57.73,36.05,46.81,39.35,55.42,36.49,53.32
1458944313,2530.235162,1,138309,33.27,57.73,35.18,46.81,38.40,55.42,35.62,53.32
1458944346,71.235991,3501,141810,32.53,57.73,34.35,46.81,37.49,55.42,34.79,53.32
1458944347,34.011353,23944,165754,31.82,57.73,33.55,46.81,36.62,55.42,34.00,53.32
1458944348,33.225910,24840,190594,31.13,57.73,32.79,46.81,35.77,55.42,33.23,53.32
1458944349,31.772407,25842,216436,30.49,57.73,32.07,46.81,34.99,55.42,32.52,53.32
1458944350,32.017917,24946,241382,29.87,57.73,31.40,46.81,34.22,55.42,31.83,53.32
1458944351,29.948243,26997,268379,29.28,57.73,30.74,46.81,33.50,55.42,31.17,53.32
1458944352,153.009251,3091,271470,28.71,57.73,30.08,46.81,32.79,55.42,30.53,53.32
1458944353,579.351612,933,272403,28.15,57.73,29.48,46.81,32.14,55.42,29.92,53.32
1458944354,677.788603,488,272891,27.64,57.73,28.92,52.75,31.51,55.42,29.36,55.30
1458944355,755.967599,603,273494,27.14,57.73,28.36,52.75,30.90,55.42,28.80,55.30
1458944356,559.171376,355,273849,26.64,57.73,27.85,52.75,30.33,55.42,28.27,55.30
1458944357,783.764967,54,273903,26.17,57.73,27.33,52.75,29.75,55.42,27.75,55.30
1458944358,379.070430,70,273973,25.72,57.73,26.83,52.75,29.22,55.42,27.26,55.30
1458944359,1055.236554,62,274035,25.29,57.73,26.35,52.75,28.70,55.42,26.78,55.30
1458944360,2121.423675,19,274054,24.86,57.73,25.89,52.75,28.21,55.42,26.32,55.30
1458944361,855.225896,28,274082,24.47,57.73,25.47,52.75,27.72,55.42,25.89,55.30
1458944362,381.589444,13,274095,24.07,57.73,25.04,52.75,27.26,55.42,25.46,55.30
1458944363,239.890726,32,274127,23.71,57.73,24.60,52.75,26.81,55.42,25.04,55.30
1458944364,325.477919,77,274204,23.33,57.73,24.22,52.78,26.38,55.42,24.64,55.31
1458944365,177.094490,27,274231,22.98,57.73,23.84,52.78,25.97,55.42,24.26,55.31
1458944366,1194.812867,22,274253,22.65,57.73,23.46,52.78,25.57,55.42,23.89,55.31
1458944367,1934.893420,2,274255,22.32,57.73,23.10,52.78,25.18,55.42,23.53,55.31
1458944368,904.613742,55,274310,22.01,59.48,22.75,52.78,24.79,55.42,23.18,55.89
1458944369,488.327801,48,274358,21.69,59.48,22.41,52.78,24.43,55.42,22.84,55.89
1458944370,588.043674,5,274363,21.41,59.48,22.09,52.78,24.07,55.42,22.52,55.89
1458944371,1910.045035,2,274365,21.11,59.48,21.78,52.78,23.74,55.42,22.21,55.89
1458944373,2697.220106,1,274366,20.82,59.48,21.46,52.78,23.40,55.42,21.89,55.89
1458944374,960.587854,1,274367,20.54,59.48,21.18,52.78,23.08,55.42,21.60,55.89
1458944406,151.737356,792,275159,20.29,59.48,20.89,52.78,22.77,55.42,21.32,55.89
1458944407,38.861340,21628,296787,20.03,59.48,20.60,52.78,22.45,55.42,21.03,55.89
1458944408,33.200032,24443,321230,19.78,59.48,20.34,52.78,22.17,55.42,20.76,55.89
1458944409,33.471103,24520,345750,19.54,59.48,20.06,52.78,21.88,55.42,20.49,55.89
1458944410,33.696563,24740,370490,19.30,59.48,19.81,52.78,21.60,55.42,20.24,55.89
1458944411,31.809771,25164,395654,19.08,59.48,19.57,52.78,21.33,55.42,19.99,55.89
1458944412,60.549815,10148,405802,18.84,59.48,19.31,52.78,21.06,55.42,19.74,55.89
1458944413,282.969923,1675,407477,20.49,59.48,20.96,52.78,22.72,55.90,21.39,56.05
1458944414,897.714487,670,408147,23.20,59.96,23.59,52.78,26.07,55.90,24.29,56.21
1458944415,610.600653,8,408155,26.02,59.96,26.32,52.78,29.33,55.90,27.22,56.21
1458944416,606.920181,163,408318,28.93,59.96,29.23,52.78,32.55,55.90,30.24,56.21
1458944417,770.236359,344,408662,31.88,59.96,32.25,52.78,35.81,55.90,33.31,56.21
1458944418,2124.200270,24,408686,33.17,59.96,33.51,52.78,37.08,55.90,34.59,56.21
1458944419,518.387888,193,408879,32.90,59.96,33.25,52.78,36.79,55.90,34.31,56.21
1458944420,879.454376,60,408939,32.55,59.96,32.90,52.78,36.47,55.90,33.97,56.21
1458944421,1061.422895,25,408964,32.23,59.96,32.57,52.78,36.13,55.90,33.64,56.21
1458944422,1199.859349,60,409024,31.89,59.96,32.23,52.78,35.77,55.90,33.30,56.21
1458944423,455.311366,36,409060,31.54,59.96,31.88,52.78,35.39,55.90,32.94,56.21
1458944424,444.629914,81,409141,31.21,59.96,31.52,52.78,35.02,55.90,32.58,56.21
1458944425,2114.526800,6,409147,30.88,59.96,31.19,52.78,34.64,55.90,32.24,56.21
1458944426,2356.727107,10,409157,30.56,59.96,30.85,52.78,34.27,55.90,31.89,56.21
1458944427,1531.413780,4,409161,30.24,59.96,30.52,52.78,33.92,55.90,31.56,56.21
1458944428,2003.614965,1,409162,29.93,59.96,30.20,52.78,33.56,55.90,31.23,56.21
1458944429,1239.034347,3,409165,29.64,59.96,29.87,52.78,33.21,55.90,30.91,56.21
1458944430,170.267810,13,409178,29.35,59.96,29.57,52.78,32.89,55.90,30.60,56.21
1458944431,124.275876,12,409190,29.05,59.96,29.28,52.78,32.55,55.90,30.29,56.21
1458944432,1749.350766,1,409191,28.78,59.96,28.98,52.78,32.23,55.90,30.00,56.21
1458944433,155.593505,14,409205,28.51,59.96,28.70,52.78,31.90,55.90,29.70,56.21
1458944434,2275.924123,1,409206,28.23,59.96,28.42,52.78,31.60,55.90,29.42,56.21
1458944435,1437.563990,1,409207,27.97,59.96,28.15,52.78,31.29,55.90,29.14,56.21
1458944437,2039.115555,2,409209,27.70,59.96,27.87,52.78,30.99,55.90,28.85,56.21
1458944438,1039.307104,1,409210,27.45,59.96,27.61,52.78,30.69,55.90,28.58,56.21
1458944466,587.405584,144,409354,27.20,59.96,27.35,52.78,30.41,55.90,28.32,56.21
1458944467,46.859436,18224,427578,26.95,59.96,27.09,52.78,30.12,55.90,28.05,56.21
1458944468,32.466500,25956,453534,26.72,59.96,26.84,52.78,29.85,55.90,27.80,56.21
1458944469,33.854306,24472,478006,26.49,59.96,26.60,52.78,29.57,55.90,27.55,56.21
1458944470,33.514897,24858,502864,26.26,59.96,26.36,52.78,29.31,55.90,27.31,56.21
1458944471,31.878061,25485,528349,26.03,59.96,26.11,52.78,29.04,55.90,27.06,56.21
1458944472,42.905170,14410,542759,25.81,59.96,25.88,52.78,28.79,55.90,26.83,56.21
1458944473,282.690542,2282,545041,25.59,59.96,25.66,52.78,28.53,55.90,26.59,56.21
