2016-03-25 14:24:12.026361 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 14:24:12.026402 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 14:24:12.026409 I | etcdmain: Go Version: go1.6
2016-03-25 14:24:12.026415 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 14:24:12.026423 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 14:24:12.026480 I | etcdmain: listening for peers on http://10.240.0.52:2380
2016-03-25 14:24:12.026506 I | etcdmain: listening for client requests on 10.240.0.52:2379
2016-03-25 14:24:12.029081 I | etcdserver: name = etcd-2
2016-03-25 14:24:12.029100 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 14:24:12.029111 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 14:24:12.029119 I | etcdserver: heartbeat = 100ms
2016-03-25 14:24:12.029127 I | etcdserver: election = 1000ms
2016-03-25 14:24:12.029135 I | etcdserver: snapshot count = 10000
2016-03-25 14:24:12.029147 I | etcdserver: advertise client URLs = http://10.240.0.52:2379
2016-03-25 14:24:12.029158 I | etcdserver: initial advertise peer URLs = http://10.240.0.52:2380
2016-03-25 14:24:12.029178 I | etcdserver: initial cluster = etcd-1=http://10.240.0.51:2380,etcd-2=http://10.240.0.52:2380,etcd-3=http://10.240.0.54:2380
2016-03-25 14:24:12.040510 I | etcdserver: starting member f19cc482f097b610 in cluster e467c24732053c89
2016-03-25 14:24:12.040554 I | raft: f19cc482f097b610 became follower at term 0
2016-03-25 14:24:12.040567 I | raft: newRaft f19cc482f097b610 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 14:24:12.040574 I | raft: f19cc482f097b610 became follower at term 1
2016-03-25 14:24:12.090088 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 14:24:12.090552 I | rafthttp: the connection with 3a51b4e88a06c587 became active
2016-03-25 14:24:12.090991 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 14:24:12.091010 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 14:24:12.092529 N | etcdserver: added member 3a51b4e88a06c587 [http://10.240.0.51:2380] to cluster e467c24732053c89
2016-03-25 14:24:12.092558 N | etcdmain: serving insecure client requests on 10.240.0.52:2379, this is strongly discouraged!
2016-03-25 14:24:12.092631 N | etcdserver: added member 55f948e3897cad42 [http://10.240.0.54:2380] to cluster e467c24732053c89
2016-03-25 14:24:12.092709 N | etcdserver: added local member f19cc482f097b610 [http://10.240.0.52:2380] to cluster e467c24732053c89
2016-03-25 14:24:12.440996 I | raft: f19cc482f097b610 is starting a new election at term 1
2016-03-25 14:24:12.441073 I | raft: f19cc482f097b610 became candidate at term 2
2016-03-25 14:24:12.441082 I | raft: f19cc482f097b610 received vote from f19cc482f097b610 at term 2
2016-03-25 14:24:12.441093 I | raft: f19cc482f097b610 [logterm: 1, index: 3] sent vote request to 3a51b4e88a06c587 at term 2
2016-03-25 14:24:12.441102 I | raft: f19cc482f097b610 [logterm: 1, index: 3] sent vote request to 55f948e3897cad42 at term 2
2016-03-25 14:24:12.446343 I | raft: f19cc482f097b610 received vote rejection from 3a51b4e88a06c587 at term 2
2016-03-25 14:24:12.446360 I | raft: f19cc482f097b610 [quorum:2] has received 1 votes and 1 vote rejections
2016-03-25 14:24:12.742410 I | raft: f19cc482f097b610 [term: 2] received a MsgVote message with higher term from 3a51b4e88a06c587 [term: 3]
2016-03-25 14:24:12.742438 I | raft: f19cc482f097b610 became follower at term 3
2016-03-25 14:24:12.742450 I | raft: f19cc482f097b610 [logterm: 1, index: 3, vote: 0] voted for 3a51b4e88a06c587 [logterm: 1, index: 3] at term 3
2016-03-25 14:24:12.747907 I | raft: raft.node: f19cc482f097b610 elected leader 3a51b4e88a06c587 at term 3
2016-03-25 14:24:12.766013 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.52:2379]} to cluster e467c24732053c89
2016-03-25 14:24:12.766642 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 14:24:13.089522 I | rafthttp: the connection with 55f948e3897cad42 became active
2016-03-25 14:24:16.764198 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 14:33:55.364640 E | rafthttp: failed to dial 3a51b4e88a06c587 on stream MsgApp v2 (dial tcp 10.240.0.51:2380: getsockopt: connection refused)
2016-03-25 14:33:55.364686 I | rafthttp: the connection with 3a51b4e88a06c587 became inactive
2016-03-25 14:33:56.261905 N | osutil: received terminated signal, shutting down...
