2016-03-25 22:17:51.415041 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 22:17:51.415086 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 22:17:51.415094 I | etcdmain: Go Version: go1.6
2016-03-25 22:17:51.415099 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 22:17:51.415106 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 22:17:51.415183 I | etcdmain: listening for peers on http://10.240.0.21:2380
2016-03-25 22:17:51.415211 I | etcdmain: listening for client requests on 10.240.0.21:2379
2016-03-25 22:17:51.417157 I | etcdserver: name = etcd-2
2016-03-25 22:17:51.417174 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 22:17:51.417184 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 22:17:51.417192 I | etcdserver: heartbeat = 100ms
2016-03-25 22:17:51.417200 I | etcdserver: election = 1000ms
2016-03-25 22:17:51.417208 I | etcdserver: snapshot count = 10000
2016-03-25 22:17:51.417223 I | etcdserver: advertise client URLs = http://10.240.0.21:2379
2016-03-25 22:17:51.417236 I | etcdserver: initial advertise peer URLs = http://10.240.0.21:2380
2016-03-25 22:17:51.417258 I | etcdserver: initial cluster = etcd-1=http://10.240.0.20:2380,etcd-2=http://10.240.0.21:2380,etcd-3=http://10.240.0.22:2380
2016-03-25 22:17:51.426149 I | etcdserver: starting member 2087a91b2ccc6d93 in cluster 4ce5e214d26bfb9e
2016-03-25 22:17:51.426199 I | raft: 2087a91b2ccc6d93 became follower at term 0
2016-03-25 22:17:51.426212 I | raft: newRaft 2087a91b2ccc6d93 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 22:17:51.426219 I | raft: 2087a91b2ccc6d93 became follower at term 1
2016-03-25 22:17:51.463829 I | rafthttp: the connection with 20722e46d7802cab became active
2016-03-25 22:17:51.464149 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 22:17:51.465068 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 22:17:51.465084 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 22:17:51.465948 N | etcdmain: serving insecure client requests on 10.240.0.21:2379, this is strongly discouraged!
2016-03-25 22:17:51.466021 N | etcdserver: added member 20722e46d7802cab [http://10.240.0.20:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 22:17:51.466132 N | etcdserver: added local member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 22:17:51.466238 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 22:17:51.726533 I | raft: 2087a91b2ccc6d93 is starting a new election at term 1
2016-03-25 22:17:51.726628 I | raft: 2087a91b2ccc6d93 became candidate at term 2
2016-03-25 22:17:51.726638 I | raft: 2087a91b2ccc6d93 received vote from 2087a91b2ccc6d93 at term 2
2016-03-25 22:17:51.726649 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 20722e46d7802cab at term 2
2016-03-25 22:17:51.726659 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 21d3c625100d5241 at term 2
2016-03-25 22:17:51.730920 I | raft: 2087a91b2ccc6d93 received vote rejection from 20722e46d7802cab at term 2
2016-03-25 22:17:51.730936 I | raft: 2087a91b2ccc6d93 [quorum:2] has received 1 votes and 1 vote rejections
2016-03-25 22:17:52.130835 I | raft: 2087a91b2ccc6d93 [term: 2] received a MsgVote message with higher term from 20722e46d7802cab [term: 3]
2016-03-25 22:17:52.130906 I | raft: 2087a91b2ccc6d93 became follower at term 3
2016-03-25 22:17:52.130919 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3, vote: 0] voted for 20722e46d7802cab [logterm: 1, index: 3] at term 3
2016-03-25 22:17:52.135469 I | raft: raft.node: 2087a91b2ccc6d93 elected leader 20722e46d7802cab at term 3
2016-03-25 22:17:52.144994 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.21:2379]} to cluster 4ce5e214d26bfb9e
2016-03-25 22:17:52.148629 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 22:17:52.476981 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-03-25 22:17:56.147132 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 22:23:55.248533 E | rafthttp: failed to dial 20722e46d7802cab on stream MsgApp v2 (dial tcp 10.240.0.20:2380: getsockopt: connection refused)
2016-03-25 22:23:55.248561 I | rafthttp: the connection with 20722e46d7802cab became inactive
2016-03-25 22:23:56.147447 N | osutil: received terminated signal, shutting down...
2016-03-25 22:23:56.151911 E | rafthttp: failed to read 21d3c625100d5241 on stream MsgApp v2 (net/http: request canceled)
2016-03-25 22:23:56.151948 I | rafthttp: the connection with 21d3c625100d5241 became inactive
