unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1458923535,205.285541,1808,1808,2.64,20.71,1.11,22.47,0.96,19.53,1.57,20.90
1458923536,209.073705,4827,6635,3.84,63.93,1.89,45.27,1.79,43.74,2.51,50.98
1458923537,218.151909,4367,11002,5.44,71.56,2.89,53.41,2.86,53.09,3.73,59.35
1458923538,220.176053,4757,15759,6.96,84.05,3.83,59.98,3.90,60.85,4.90,68.29
1458923539,226.835974,4416,20175,8.31,87.31,4.77,64.95,4.84,63.98,5.97,72.08
1458923540,227.450034,4288,24463,9.77,100.42,5.63,73.64,5.77,72.59,7.06,82.22
1458923541,205.826887,4928,29391,11.29,112.77,6.53,84.19,6.73,82.76,8.18,93.24
1458923542,214.993768,4608,33999,12.73,123.00,7.54,94.98,7.77,93.24,9.35,103.74
1458923543,227.640523,4224,38223,14.09,122.17,8.35,89.83,8.66,88.24,10.37,100.08
1458923544,228.951122,4596,42819,15.46,137.52,9.15,98.28,9.53,98.25,11.38,111.35
1458923545,214.603518,4684,47503,17.11,151.81,9.99,107.44,10.41,108.16,12.50,122.47
1458923546,221.299479,4479,51982,18.59,164.16,10.84,118.85,11.31,116.95,13.58,133.32
1458923547,229.681412,4177,56159,19.72,172.07,11.65,129.62,12.12,128.16,14.50,143.28
1458923548,215.605233,4765,60924,21.11,186.42,12.45,141.56,13.01,141.77,15.52,156.58
1458923549,218.769434,4562,65486,22.54,201.48,13.21,148.30,13.75,147.66,16.50,165.81
1458923550,247.099300,4114,69600,23.80,179.12,14.11,137.15,14.69,138.33,17.53,151.53
1458923551,229.552274,4397,73997,24.84,188.89,14.71,145.13,15.30,144.29,18.28,159.44
1458923552,213.565155,4672,78669,26.24,206.60,15.40,153.18,15.95,151.26,19.20,170.35
1458923553,223.072353,4421,83090,27.36,216.17,16.10,161.30,16.69,161.95,20.05,179.81
1458923554,209.707724,4859,87949,28.45,227.57,16.98,178.54,17.61,177.71,21.01,194.61
1458923555,219.633788,4371,92320,29.62,240.69,17.67,186.12,18.35,186.13,21.88,204.31
1458923556,220.084249,4589,96909,30.72,252.21,18.34,194.22,19.07,195.92,22.71,214.12
1458923557,225.749918,4415,101324,31.87,265.55,19.04,204.56,19.81,204.86,23.57,224.99
1458923558,212.130400,4736,106060,32.97,275.25,19.71,215.07,20.52,214.23,24.40,234.85
1458923559,213.561145,4416,110476,34.07,293.82,20.39,224.77,21.22,225.26,25.23,247.95
1458923560,223.847594,4736,115212,35.15,303.86,21.10,237.04,21.96,236.28,26.07,259.06
1458923561,223.734504,4480,119692,36.22,314.67,21.78,247.80,22.65,247.89,26.88,270.12
1458923562,222.507729,4584,124276,37.25,328.32,22.48,261.48,23.31,260.09,27.68,283.30
1458923563,217.099830,4504,128780,38.35,342.55,22.92,262.23,23.73,260.09,28.33,288.29
1458923564,234.164853,4288,133068,39.44,296.74,23.60,222.06,24.42,221.67,29.15,246.82
1458923565,221.729895,4480,137548,40.39,311.92,24.28,235.53,25.03,233.64,29.90,260.36
1458923566,229.829242,4288,141836,41.06,312.82,24.96,242.86,25.69,247.19,30.57,267.62
1458923567,222.538457,4608,146444,42.11,329.11,25.34,243.89,26.01,248.92,31.15,273.97
1458923568,218.216499,4469,150913,43.17,344.16,26.00,262.71,26.67,263.22,31.95,290.03
1458923569,221.289616,4721,155634,43.85,346.35,26.73,275.45,27.34,275.83,32.64,299.21
1458923570,226.714547,4314,159948,44.88,361.80,27.06,283.12,27.71,280.72,33.22,308.55
1458923571,231.864667,4160,164108,45.93,377.04,27.71,292.25,28.32,293.24,33.99,320.84
1458923572,226.210747,4671,168779,46.55,379.94,28.40,308.07,28.98,307.67,34.64,331.89
1458923573,220.408693,4480,173259,47.61,396.37,28.75,312.25,29.33,308.75,35.23,339.12
1458923574,211.489221,4479,177738,48.52,413.37,29.38,326.22,30.04,325.93,35.98,355.17
1458923575,218.590251,4480,182218,49.14,413.98,30.11,342.93,30.38,337.54,36.54,364.82
1458923576,214.122099,4709,186927,50.15,430.13,30.41,345.73,31.09,346.65,37.22,374.17
1458923577,215.215370,4955,191882,50.64,431.12,31.09,361.07,31.79,360.44,37.84,384.21
1458923578,223.599360,3642,195524,51.63,450.34,31.38,365.01,32.11,363.64,38.37,393.00
1458923579,240.423775,4903,200427,52.08,450.34,32.05,380.68,32.76,380.58,38.96,403.87
1458923580,214.010421,4736,205163,53.05,469.30,32.33,395.16,33.04,383.87,39.47,416.11
1458923581,215.451868,4571,209734,53.51,471.36,32.98,400.60,33.73,400.06,40.07,424.01
1458923582,214.337497,4644,214378,54.51,489.03,33.54,419.92,34.02,405.11,40.69,438.02
1458923583,219.358058,4416,218794,54.96,499.14,33.93,421.29,34.75,422.01,41.21,447.48
1458923584,224.952783,4608,223402,55.94,507.84,34.45,440.53,35.01,425.56,41.80,457.98
1458923585,219.403892,4416,227818,56.37,509.16,34.83,442.83,35.69,442.58,42.30,464.86
1458923586,225.921798,4480,232298,57.32,530.05,35.04,452.10,35.91,443.26,42.76,475.14
1458923587,224.136198,4480,236778,57.73,531.19,35.71,463.87,36.57,464.73,43.34,486.60
1458923588,226.285953,4288,241066,58.63,551.82,35.90,465.29,36.76,466.65,43.76,494.59
1458923589,214.713888,4637,245703,59.00,552.08,36.56,487.08,37.47,490.32,44.34,509.83
1458923590,216.457163,4835,250538,59.98,574.34,36.80,491.85,37.73,491.69,44.84,519.29
1458923591,214.412666,4672,255210,60.34,576.08,37.48,510.85,38.34,512.80,45.39,533.24
1458923592,229.037533,4013,259223,61.27,596.14,37.66,510.85,38.55,512.80,45.83,539.93
1458923593,243.973759,4434,263657,61.60,487.91,38.29,423.80,38.72,411.47,46.20,441.06
1458923594,217.300430,4522,268179,61.94,490.15,38.53,426.84,39.36,425.43,46.61,447.47
1458923595,224.534249,4374,272553,62.90,510.85,38.75,430.80,39.58,425.68,47.08,455.78
1458923596,231.216921,4352,276905,63.19,512.20,39.40,449.32,40.22,450.81,47.60,470.78
1458923597,221.728453,4608,281513,64.11,535.03,39.53,451.74,40.36,451.95,48.00,479.57
1458923598,223.211807,4480,285993,64.45,538.01,40.02,475.54,41.18,481.42,48.55,498.32
1458923599,220.610618,4613,290606,64.76,539.56,40.67,478.94,42.11,482.94,49.18,500.48
1458923600,228.299993,3984,294590,65.66,562.68,41.99,521.04,43.32,795.07,50.32,626.26
