2016-03-25 16:24:59.388262 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 16:24:59.388308 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 16:24:59.388315 I | etcdmain: Go Version: go1.6
2016-03-25 16:24:59.388320 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 16:24:59.388329 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 16:24:59.388381 I | etcdmain: listening for peers on http://10.240.0.22:2380
2016-03-25 16:24:59.388406 I | etcdmain: listening for client requests on 10.240.0.22:2379
2016-03-25 16:24:59.390384 I | etcdserver: name = etcd-3
2016-03-25 16:24:59.390400 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 16:24:59.390408 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 16:24:59.390414 I | etcdserver: heartbeat = 100ms
2016-03-25 16:24:59.390419 I | etcdserver: election = 1000ms
2016-03-25 16:24:59.390424 I | etcdserver: snapshot count = 10000
2016-03-25 16:24:59.390433 I | etcdserver: advertise client URLs = http://10.240.0.22:2379
2016-03-25 16:24:59.390441 I | etcdserver: initial advertise peer URLs = http://10.240.0.22:2380
2016-03-25 16:24:59.390484 I | etcdserver: initial cluster = etcd-1=http://10.240.0.20:2380,etcd-2=http://10.240.0.21:2380,etcd-3=http://10.240.0.22:2380
2016-03-25 16:24:59.402321 I | etcdserver: starting member 21d3c625100d5241 in cluster 4ce5e214d26bfb9e
2016-03-25 16:24:59.402375 I | raft: 21d3c625100d5241 became follower at term 0
2016-03-25 16:24:59.402389 I | raft: newRaft 21d3c625100d5241 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 16:24:59.402395 I | raft: 21d3c625100d5241 became follower at term 1
2016-03-25 16:24:59.441521 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 16:24:59.442401 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 16:24:59.442423 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 16:24:59.443013 I | rafthttp: the connection with 20722e46d7802cab became active
2016-03-25 16:24:59.443652 N | etcdmain: serving insecure client requests on 10.240.0.22:2379, this is strongly discouraged!
2016-03-25 16:24:59.443702 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-03-25 16:24:59.443728 I | raft: 21d3c625100d5241 [term: 1] received a MsgHeartbeat message with higher term from 20722e46d7802cab [term: 3]
2016-03-25 16:24:59.443768 I | raft: 21d3c625100d5241 became follower at term 3
2016-03-25 16:24:59.443827 I | raft: raft.node: 21d3c625100d5241 elected leader 20722e46d7802cab at term 3
2016-03-25 16:24:59.445071 N | etcdserver: added member 20722e46d7802cab [http://10.240.0.20:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 16:24:59.445166 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 16:24:59.445260 N | etcdserver: added local member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 16:24:59.445371 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 16:24:59.453228 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.22:2379]} to cluster 4ce5e214d26bfb9e
2016-03-25 16:25:03.128912 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 16:26:17.943620 I | etcdserver: start to snapshot (applied: 10055, lastsnap: 0)
2016-03-25 16:26:17.970620 I | etcdserver: saved snapshot at index 10055
2016-03-25 16:26:17.970771 I | etcdserver: compacted raft log at 5055
2016-03-25 16:26:18.823453 I | etcdserver: start to snapshot (applied: 20171, lastsnap: 10055)
2016-03-25 16:26:18.861547 I | etcdserver: saved snapshot at index 20171
2016-03-25 16:26:18.861782 I | etcdserver: compacted raft log at 15171
2016-03-25 16:26:19.720014 I | etcdserver: start to snapshot (applied: 30349, lastsnap: 20171)
2016-03-25 16:26:19.766627 I | etcdserver: saved snapshot at index 30349
2016-03-25 16:26:19.766822 I | etcdserver: compacted raft log at 25349
2016-03-25 16:26:20.652518 I | etcdserver: start to snapshot (applied: 40381, lastsnap: 30349)
2016-03-25 16:26:20.681715 I | etcdserver: saved snapshot at index 40381
2016-03-25 16:26:20.684881 I | etcdserver: compacted raft log at 35381
2016-03-25 16:26:21.567745 I | etcdserver: start to snapshot (applied: 50383, lastsnap: 40381)
2016-03-25 16:26:21.604863 I | etcdserver: saved snapshot at index 50383
2016-03-25 16:26:21.605132 I | etcdserver: compacted raft log at 45383
2016-03-25 16:26:22.667985 I | etcdserver: start to snapshot (applied: 60545, lastsnap: 50383)
2016-03-25 16:26:22.700488 I | etcdserver: saved snapshot at index 60545
2016-03-25 16:26:22.700814 I | etcdserver: compacted raft log at 55545
2016-03-25 16:26:23.618620 I | etcdserver: start to snapshot (applied: 70664, lastsnap: 60545)
2016-03-25 16:26:23.645792 I | etcdserver: saved snapshot at index 70664
2016-03-25 16:26:23.645980 I | etcdserver: compacted raft log at 65664
2016-03-25 16:26:24.516507 I | etcdserver: start to snapshot (applied: 80735, lastsnap: 70664)
2016-03-25 16:26:24.548360 I | etcdserver: saved snapshot at index 80735
2016-03-25 16:26:24.548501 I | etcdserver: compacted raft log at 75735
2016-03-25 16:26:25.415209 I | etcdserver: start to snapshot (applied: 90945, lastsnap: 80735)
2016-03-25 16:26:25.445899 I | etcdserver: saved snapshot at index 90945
2016-03-25 16:26:25.446032 I | etcdserver: compacted raft log at 85945
2016-03-25 16:26:26.396416 I | etcdserver: start to snapshot (applied: 101033, lastsnap: 90945)
2016-03-25 16:26:26.425317 I | etcdserver: saved snapshot at index 101033
2016-03-25 16:26:26.425663 I | etcdserver: compacted raft log at 96033
2016-03-25 16:26:27.359935 I | etcdserver: start to snapshot (applied: 111155, lastsnap: 101033)
2016-03-25 16:26:27.397267 I | etcdserver: saved snapshot at index 111155
2016-03-25 16:26:27.397432 I | etcdserver: compacted raft log at 106155
2016-03-25 16:26:28.366835 I | etcdserver: start to snapshot (applied: 121156, lastsnap: 111155)
2016-03-25 16:26:28.405313 I | etcdserver: saved snapshot at index 121156
2016-03-25 16:26:28.405490 I | etcdserver: compacted raft log at 116156
2016-03-25 16:26:29.444178 I | etcdserver: start to snapshot (applied: 131175, lastsnap: 121156)
2016-03-25 16:26:29.444406 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000002747.snap successfully
2016-03-25 16:26:29.444445 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000004ecb.snap successfully
2016-03-25 16:26:29.444489 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000768d.snap successfully
2016-03-25 16:26:29.444523 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000009dbd.snap successfully
2016-03-25 16:26:29.444551 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000c4cf.snap successfully
2016-03-25 16:26:29.444581 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000ec81.snap successfully
2016-03-25 16:26:29.444888 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000011408.snap successfully
2016-03-25 16:26:29.485859 I | etcdserver: saved snapshot at index 131175
2016-03-25 16:26:29.486004 I | etcdserver: compacted raft log at 126175
2016-03-25 16:26:30.429378 I | etcdserver: start to snapshot (applied: 141310, lastsnap: 131175)
2016-03-25 16:26:30.471128 I | etcdserver: saved snapshot at index 141310
2016-03-25 16:26:30.471372 I | etcdserver: compacted raft log at 136310
2016-03-25 16:26:31.362607 I | etcdserver: start to snapshot (applied: 151385, lastsnap: 141310)
2016-03-25 16:26:31.418123 I | etcdserver: saved snapshot at index 151385
2016-03-25 16:26:31.418314 I | etcdserver: compacted raft log at 146385
2016-03-25 16:26:32.360156 I | etcdserver: start to snapshot (applied: 161760, lastsnap: 151385)
2016-03-25 16:26:32.396590 I | etcdserver: saved snapshot at index 161760
2016-03-25 16:26:32.396735 I | etcdserver: compacted raft log at 156760
2016-03-25 16:26:33.331984 I | etcdserver: start to snapshot (applied: 171827, lastsnap: 161760)
2016-03-25 16:26:33.364121 I | etcdserver: saved snapshot at index 171827
2016-03-25 16:26:33.364261 I | etcdserver: compacted raft log at 166827
2016-03-25 16:26:33.531064 I | wal: segmented wal file /mnt/ssd0/data.etcd/member/wal/0000000000000001-000000000002a781.wal is created
2016-03-25 16:26:34.325649 I | etcdserver: start to snapshot (applied: 182007, lastsnap: 171827)
2016-03-25 16:26:34.364449 I | etcdserver: saved snapshot at index 182007
2016-03-25 16:26:34.364633 I | etcdserver: compacted raft log at 177007
2016-03-25 16:26:35.302574 I | etcdserver: start to snapshot (applied: 192027, lastsnap: 182007)
2016-03-25 16:26:35.335242 I | etcdserver: saved snapshot at index 192027
2016-03-25 16:26:35.335418 I | etcdserver: compacted raft log at 187027
2016-03-25 16:26:36.359860 I | etcdserver: start to snapshot (applied: 202029, lastsnap: 192027)
2016-03-25 16:26:36.402035 I | etcdserver: saved snapshot at index 202029
2016-03-25 16:26:36.402339 I | etcdserver: compacted raft log at 197029
2016-03-25 16:26:37.345464 I | etcdserver: start to snapshot (applied: 212073, lastsnap: 202029)
2016-03-25 16:26:37.380215 I | etcdserver: saved snapshot at index 212073
2016-03-25 16:26:37.380372 I | etcdserver: compacted raft log at 207073
2016-03-25 16:26:38.309891 I | etcdserver: start to snapshot (applied: 222157, lastsnap: 212073)
2016-03-25 16:26:38.351440 I | etcdserver: saved snapshot at index 222157
2016-03-25 16:26:38.351742 I | etcdserver: compacted raft log at 217157
2016-03-25 16:26:39.289898 I | etcdserver: start to snapshot (applied: 232160, lastsnap: 222157)
2016-03-25 16:26:39.319946 I | etcdserver: saved snapshot at index 232160
2016-03-25 16:26:39.320086 I | etcdserver: compacted raft log at 227160
2016-03-25 16:26:40.273521 I | etcdserver: start to snapshot (applied: 242402, lastsnap: 232160)
2016-03-25 16:26:40.303044 I | etcdserver: saved snapshot at index 242402
2016-03-25 16:26:40.303183 I | etcdserver: compacted raft log at 237402
2016-03-25 16:26:41.234419 I | etcdserver: start to snapshot (applied: 252480, lastsnap: 242402)
2016-03-25 16:26:41.258200 I | etcdserver: saved snapshot at index 252480
2016-03-25 16:26:41.258354 I | etcdserver: compacted raft log at 247480
2016-03-25 16:26:42.197074 I | etcdserver: start to snapshot (applied: 262513, lastsnap: 252480)
2016-03-25 16:26:42.223202 I | etcdserver: saved snapshot at index 262513
2016-03-25 16:26:42.223345 I | etcdserver: compacted raft log at 257513
