unix_ts,avg_latency_ms,throughput
1458915864,0.644867,11
1458915865,0.409580,2409
1458915866,0.401686,2461
1458915867,0.399959,2478
1458915868,0.412767,2399
1458915869,0.401342,2466
1458915870,0.398608,2486
1458915871,0.393710,2516
1458915872,0.392024,2528
1458915873,0.396865,2496
1458915874,0.392791,2521
1458915875,0.408985,2421
1458915876,0.421569,2343
1458915877,0.416081,2379
1458915878,0.419938,2357
1458915879,0.413100,2395
1458915880,0.408282,2425
1458915881,0.418591,2365
1458915882,0.399743,2477
1458915883,0.405377,2447
1458915884,0.404872,2447
1458915885,0.404577,2448
1458915886,0.398908,2486
1458915887,0.398015,2489
1458915888,0.416114,2382
1458915889,0.404122,2452
1458915890,0.399484,2481
1458915891,0.402266,2463
1458915892,0.398085,2493
1458915893,0.406212,2438
1458915894,0.398158,2477
1458915895,0.396706,2486
1458915896,0.395698,2490
1458915897,0.389124,2533
1458915898,0.411495,2387
1458915899,0.417646,2349
1458915900,0.420564,2336
1458915901,0.422978,2324
1458915902,0.414594,2370
1458915903,0.410734,2392
1458915904,0.411313,2387
1458915905,0.418088,2348
1458915906,0.406727,2414
1458915907,0.421718,2336
1458915908,0.380340,2600
1458915909,0.379937,2591
1458915910,0.382990,2574
1458915911,0.381052,2589
1458915912,0.365949,2709
1458915913,0.366591,2696
1458915914,0.370176,2676
1458915915,0.388007,2553
1458915916,0.362787,2731
1458915917,0.375007,2645
1458915918,0.379152,2610
1458915919,0.365124,2709
1458915920,0.376873,2631
1458915921,0.389722,2544
1458915922,0.405107,2427
1458915923,0.408467,2408
1458915924,0.398026,2469
1458915925,0.401881,2445
1458915926,0.399658,2460
1458915927,0.408807,2406
1458915928,0.411476,2391
1458915929,0.407569,2412
1458915930,0.411386,2391
1458915931,0.406640,2420
1458915932,0.392576,2503
1458915933,0.408369,2407
1458915934,0.420303,2338
1458915935,0.412546,2385
1458915936,0.405753,2422
1458915937,0.404155,2433
1458915938,0.411029,2392
1458915939,0.413641,2379
1458915940,0.413689,2376
1458915941,0.410506,2394
1458915942,0.403957,2435
1458915943,0.415087,2370
1458915944,0.419086,2346
1458915945,0.408315,2409
1458915946,0.403095,2439
1458915947,0.407777,2412
1458915948,0.413222,2381
1458915949,0.416633,2361
1458915950,0.408129,2410
1458915951,0.417719,2356
1458915952,0.412317,2384
1458915953,0.418875,2352
1458915954,0.413589,2377
1458915955,0.400106,2458
1458915956,0.406994,2415
1458915957,0.408269,2406
1458915958,0.428444,2290
1458915959,0.433091,2265
1458915960,0.438459,2239
1458915961,0.445697,2202
1458915962,0.435122,2255
1458915963,0.437640,2243
1458915964,0.443614,2210
1458915965,0.443587,2211
1458915966,0.438483,2239
1458915967,0.436307,2248
1458915968,0.411554,2388
1458915969,0.388776,2530
1458915970,0.395051,2490
1458915971,0.396895,2478
1458915972,0.397209,2477
1458915973,0.408136,2409
1458915974,0.407987,2409
1458915975,0.418434,2349
1458915976,0.420980,2336
1458915977,0.417743,2356
1458915978,0.424564,2324
1458915979,0.428694,2303
1458915980,0.421665,2342
1458915981,0.432962,2281
1458915982,0.439997,2244
1458915983,0.453395,2169
1458915984,0.456533,2156
1458915985,0.443592,2219
1458915986,0.442790,2221
1458915987,0.442594,2222
1458915988,0.446782,2201
1458915989,0.455125,2161
1458915990,0.441773,2224
1458915991,0.427352,2300
1458915992,0.422143,2331
1458915993,0.418893,2350
1458915994,0.381954,2591
1458915995,0.390876,2540
1458915996,0.379519,2616
1458915997,0.385221,2566
1458915998,0.369138,2669
1458915999,0.385861,2558
1458916000,0.369716,2686
1458916001,0.381366,2603
1458916002,0.370401,2660
1458916003,0.380599,2579
1458916004,0.373793,2626
1458916005,0.376287,2604
1458916006,0.379106,2590
1458916007,0.369784,2655
1458916008,0.378251,2598
1458916009,0.375354,2614
1458916010,0.387533,2533
1458916011,0.379219,2587
1458916012,0.397550,2473
1458916013,0.398745,2463
1458916014,0.393474,2497
1458916015,0.388303,2527
1458916016,0.393845,2496
1458916017,0.396428,2479
1458916018,0.433233,2268
1458916019,0.431727,2271
1458916020,0.437361,2244
1458916021,0.435738,2251
1458916022,0.426723,2303
1458916023,0.426262,2301
1458916024,0.426256,2302
1458916025,0.425036,2311
1458916026,0.424508,2314
1458916027,0.433944,2269
1458916028,0.399742,2472
1458916029,0.399220,2472
1458916030,0.402394,2450
1458916031,0.402493,2449
1458916032,0.385990,2552
1458916033,0.387912,2541
1458916034,0.395607,2505
1458916035,0.395320,2508
1458916036,0.390569,2538
1458916037,0.387359,2558
1458916038,0.383691,2585
1458916039,0.407282,2429
1458916040,0.406577,2437
1458916041,0.410109,2415
1458916042,0.404670,2443
1458916043,0.425369,2328
1458916044,0.429311,2308
1458916045,0.420308,2356
1458916046,0.422056,2347
1458916047,0.429159,2304
1458916048,0.429759,2301
1458916049,0.429510,2298
1458916050,0.449129,2199
1458916051,0.410293,2410
1458916052,0.406809,2433
1458916053,0.401858,2453
1458916054,0.410621,2387
1458916055,0.410151,2392
1458916056,0.400747,2446
1458916057,0.394798,2489
1458916058,0.403885,2431
1458916059,0.408730,2403
1458916060,0.408774,2402
1458916061,0.405849,2416
1458916062,0.400035,2457
1458916063,0.403683,2433
1458916064,0.408410,2401
1458916065,0.411038,2388
1458916066,0.395859,2480
1458916067,0.392404,2503
1458916068,0.405187,2425
1458916069,0.407517,2409
1458916070,0.419069,2340
1458916071,0.400274,2448
1458916072,0.408857,2404
1458916073,0.415798,2364
1458916074,0.407925,2406
1458916075,0.415910,2355
1458916076,0.400274,2447
1458916077,0.402520,2441
1458916078,0.416372,2357
1458916079,0.436916,2246
1458916080,0.434913,2252
1458916081,0.443160,2214
1458916082,0.440202,2229
1458916083,0.437163,2248
1458916084,0.434670,2254
1458916085,0.429732,2282
1458916086,0.431073,2274
1458916087,0.414772,2370
1458916088,0.380704,2601
1458916089,0.386390,2561
1458916090,0.371021,2655
1458916091,0.369142,2665
1458916092,0.372815,2642
1458916093,0.388876,2535
1458916094,0.384988,2560
1458916095,0.393803,2503
1458916096,0.398887,2464
1458916097,0.399390,2478
1458916098,0.390523,2538
1458916099,0.388369,2544
1458916100,0.371206,2653
1458916101,0.387524,2542
1458916102,0.398530,2474
1458916103,0.401948,2453
