unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1458923076,119.833474,849,849,2.71,20.55,1.08,20.68,1.10,19.96,1.63,20.40
1458923077,109.458494,4400,5249,3.99,44.06,1.87,33.94,1.90,34.17,2.59,37.39
1458923078,107.899084,4800,10049,5.57,51.87,2.85,43.31,2.87,42.59,3.76,45.92
1458923079,111.422232,4479,14528,7.09,62.74,3.81,49.44,3.85,49.54,4.92,53.91
1458923080,109.891083,4596,19124,8.65,68.91,4.78,53.56,4.81,52.83,6.08,58.43
1458923081,115.141506,4300,23424,10.07,78.99,5.73,63.64,5.74,62.40,7.18,68.34
1458923082,107.097128,4608,28032,11.55,92.96,6.60,71.72,6.61,71.24,8.25,78.64
1458923083,114.734804,4411,32443,12.97,101.95,7.54,81.06,7.51,80.14,9.34,87.72
1458923084,108.693476,4613,37056,14.43,103.60,8.45,79.64,8.44,77.58,10.44,86.94
1458923085,113.933124,4294,41350,15.79,112.76,9.47,92.52,9.36,89.58,11.54,98.29
1458923086,106.751707,4832,46182,17.06,123.31,10.30,100.87,10.26,99.22,12.54,107.80
1458923087,108.496068,4547,50729,18.51,136.71,11.20,110.25,11.13,108.62,13.61,118.53
1458923088,111.688582,4374,55103,19.78,149.28,12.03,120.74,11.94,118.89,14.58,129.64
1458923089,106.879784,4839,59942,21.04,163.34,12.80,128.65,12.65,130.45,15.50,140.81
1458923090,114.303351,4284,64226,22.35,171.48,13.65,136.56,13.51,137.55,16.50,148.53
1458923091,106.146119,4759,68985,23.66,162.99,14.51,125.78,14.36,126.13,17.51,138.30
1458923092,110.453407,4500,73485,24.84,171.08,15.19,132.41,15.08,131.39,18.37,144.96
1458923093,113.665549,4364,77849,25.95,179.51,16.07,147.30,15.92,146.57,19.31,157.79
1458923094,136.769990,3634,81483,26.87,190.16,16.70,154.80,16.52,155.62,20.03,166.86
1458923095,113.087336,4491,85974,27.88,199.52,17.36,161.56,17.18,160.68,20.81,173.92
1458923096,112.567129,4469,90443,29.07,220.87,18.04,170.52,17.88,170.17,21.66,187.19
1458923097,108.861155,4477,94920,30.30,231.79,18.74,178.76,18.51,178.31,22.52,196.29
1458923098,114.635967,4328,99248,31.45,243.46,19.45,188.12,19.20,190.39,23.37,207.32
1458923099,112.617232,4531,103779,32.42,255.94,20.12,199.13,19.88,199.23,24.14,218.10
1458923100,113.654615,4468,108247,33.24,267.49,20.82,209.35,20.52,209.83,24.86,228.89
1458923101,108.346402,4581,112828,34.26,270.11,21.46,219.20,21.17,219.82,25.63,236.38
1458923102,108.567629,4391,117219,35.29,283.01,22.13,229.34,21.85,232.75,26.42,248.37
1458923103,116.101746,4473,121692,36.31,296.85,22.79,240.70,22.46,242.03,27.19,259.86
1458923104,119.047373,4174,125866,37.30,310.72,23.40,252.30,23.06,254.16,27.92,272.39
1458923105,115.267368,4257,130123,38.30,323.58,24.01,263.98,23.71,267.21,28.67,284.92
1458923106,118.057315,4148,134271,38.92,273.63,24.35,215.30,24.07,214.93,29.11,234.62
1458923107,114.224892,4636,138907,39.88,290.74,24.98,227.07,24.70,226.08,29.85,247.96
1458923108,140.923668,3523,142430,40.77,307.32,25.54,240.28,25.26,238.00,30.52,261.87
1458923109,111.039901,4306,146736,41.35,308.13,25.90,252.84,25.62,245.56,30.96,268.84
1458923110,112.664026,4603,151339,42.37,316.70,26.53,253.98,26.30,253.07,31.73,274.58
1458923111,118.929979,4150,155489,43.34,336.14,27.18,269.41,26.96,269.08,32.49,291.54
1458923112,117.052834,4256,159745,43.84,337.38,27.64,284.10,27.31,276.14,32.93,299.21
1458923113,116.928823,4426,164171,44.84,350.57,28.10,284.48,27.93,283.50,33.62,306.18
1458923114,114.611687,4312,168483,45.44,362.58,28.77,297.92,28.59,298.23,34.27,319.58
1458923115,110.328238,4496,172979,46.43,368.27,29.06,299.56,28.89,301.64,34.79,323.16
1458923116,111.905817,4333,177312,47.44,382.23,29.72,316.20,29.53,315.58,35.56,338.00
1458923117,105.807119,4763,182075,47.99,384.66,30.41,332.33,30.17,331.63,36.19,349.54
1458923118,120.235632,4200,186275,48.95,401.48,30.70,334.36,30.48,332.12,36.71,355.99
1458923119,116.614695,4344,190619,49.48,403.26,31.34,351.38,31.11,348.82,37.31,367.82
1458923120,109.055848,4288,194907,50.49,418.40,31.59,352.22,31.39,349.48,37.82,373.37
1458923121,126.003794,3764,198671,52.07,447.50,32.19,367.60,32.00,367.49,38.75,394.20
1458923122,164.343990,3251,201922,53.08,620.37,32.27,369.32,32.11,368.32,39.15,452.67
1458923123,148.336870,3488,205410,53.37,677.90,32.87,388.38,32.28,384.41,39.51,483.56
1458923124,119.336141,3840,209250,54.23,678.69,33.07,389.93,32.89,386.32,40.06,484.98
1458923125,126.629198,4401,213651,55.08,679.21,33.27,401.42,33.10,387.54,40.48,489.39
1458923126,136.685280,3525,217176,55.85,679.21,33.83,407.85,33.67,404.19,41.12,497.08
1458923127,125.617548,4084,221260,56.67,679.21,34.00,408.80,33.83,405.00,41.50,497.67
1458923128,127.357303,3895,225155,57.02,679.21,34.63,427.96,34.46,427.20,42.04,511.46
1458923129,116.858702,4223,229378,57.82,679.21,34.79,428.60,34.64,428.15,42.42,511.99
1458923130,122.361571,4148,233526,58.61,679.21,35.41,449.84,35.19,449.06,43.07,526.04
1458923131,136.353492,3584,237110,59.42,679.21,35.56,450.57,35.39,449.86,43.46,526.55
1458923132,116.244407,3840,240950,59.75,679.21,35.76,454.12,35.57,451.36,43.69,528.23
1458923133,122.103575,4544,245494,60.60,680.00,36.39,472.72,36.17,471.05,44.39,541.26
1458923134,125.235166,4039,249533,61.42,680.00,36.55,474.13,36.31,472.76,44.76,542.30
1458923135,126.693892,3646,253179,61.70,680.26,37.16,494.38,36.67,493.70,45.18,556.11
1458923136,124.486519,4237,257416,62.50,680.26,37.30,494.67,37.08,496.78,45.63,557.24
1458923137,125.416578,3951,261367,63.30,682.62,37.46,391.45,37.24,394.18,46.00,489.42
1458923138,140.583773,3656,265023,63.53,683.68,38.07,416.69,37.88,415.18,46.49,505.18
1458923139,133.482661,3560,268583,64.30,692.85,38.21,416.69,37.97,417.08,46.83,508.87
1458923140,120.030072,4329,272912,64.61,693.11,38.37,419.02,38.14,417.52,47.04,509.88
1458923141,125.706152,3991,276903,65.44,701.02,39.00,441.96,38.75,441.77,47.73,528.25
1458923142,121.675467,4160,281063,65.73,701.28,39.17,441.96,38.91,442.08,47.94,528.44
