unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1458923177,42.130767,9969,9969,3.53,82.09,2.75,81.84,2.83,80.78,3.04,81.57
1458923178,44.058249,11289,21258,6.04,93.63,4.53,95.60,4.58,92.81,5.05,94.01
1458923179,44.380860,11243,32501,8.52,100.66,6.21,98.82,6.28,98.80,7.00,99.43
1458923180,45.382310,11083,43584,10.89,105.53,7.87,104.25,7.92,104.79,8.89,104.86
1458923181,46.441793,10779,54363,13.15,111.89,9.52,111.38,9.57,110.36,10.75,111.21
1458923182,55.539131,8908,63271,15.15,114.57,10.91,113.93,10.97,114.08,12.34,114.19
1458923183,45.606615,11059,74330,17.34,122.43,12.56,120.80,12.54,120.11,14.15,121.11
1458923184,45.141333,10865,85195,19.55,124.78,14.26,125.42,14.10,124.64,15.97,124.95
1458923185,44.519981,11183,96378,21.91,131.81,15.91,132.26,15.82,131.04,17.88,131.70
1458923186,49.341935,10121,106499,24.11,136.34,17.41,139.42,17.38,135.54,19.63,137.10
1458923187,49.467215,10069,116568,26.22,142.86,18.96,141.79,18.87,142.12,21.35,142.26
1458923188,47.481012,10600,127168,28.39,148.94,20.42,147.34,20.33,148.54,23.05,148.27
1458923189,55.834898,8916,136084,30.21,151.19,21.73,151.68,21.62,149.86,24.52,150.91
1458923190,47.469995,10463,146547,32.14,156.54,23.15,154.86,23.08,157.49,26.12,156.30
1458923191,46.019541,10990,157537,34.25,163.22,24.61,161.83,24.58,160.23,27.81,161.76
1458923192,48.768934,10129,167666,36.17,165.89,26.19,167.63,26.00,164.78,29.45,166.10
1458923193,49.518686,10147,177813,38.23,170.22,27.40,170.75,27.45,170.86,31.03,170.61
1458923194,48.419934,10288,188101,40.12,178.05,28.89,175.64,28.81,173.70,32.61,175.80
1458923195,45.953006,10933,199034,42.03,183.38,30.38,182.66,30.03,179.88,34.15,181.97
1458923196,55.779642,8855,207889,43.48,186.80,31.46,183.67,31.38,185.22,35.44,185.23
1458923197,48.947038,10209,218098,45.29,189.88,32.96,189.56,32.63,187.14,36.96,188.86
1458923198,48.956357,10073,228171,47.07,194.91,34.10,191.94,34.11,194.89,38.43,193.91
1458923199,48.550478,10385,238556,48.91,200.44,35.52,201.24,35.36,198.80,39.93,200.16
1458923200,46.227749,10775,249331,50.66,206.39,36.71,203.39,36.55,205.68,41.31,205.15
