2016-03-25 16:37:28.479088 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 16:37:28.479138 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 16:37:28.479145 I | etcdmain: Go Version: go1.6
2016-03-25 16:37:28.479151 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 16:37:28.479160 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 16:37:28.479229 I | etcdmain: listening for peers on http://10.240.0.38:2380
2016-03-25 16:37:28.479269 I | etcdmain: listening for client requests on 10.240.0.38:2379
2016-03-25 16:37:28.480842 I | etcdserver: name = etcd-3
2016-03-25 16:37:28.480864 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 16:37:28.480873 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 16:37:28.480879 I | etcdserver: heartbeat = 100ms
2016-03-25 16:37:28.480885 I | etcdserver: election = 1000ms
2016-03-25 16:37:28.480891 I | etcdserver: snapshot count = 10000
2016-03-25 16:37:28.480900 I | etcdserver: advertise client URLs = http://10.240.0.38:2379
2016-03-25 16:37:28.480907 I | etcdserver: initial advertise peer URLs = http://10.240.0.38:2380
2016-03-25 16:37:28.481008 I | etcdserver: initial cluster = etcd-1=http://10.240.0.36:2380,etcd-2=http://10.240.0.37:2380,etcd-3=http://10.240.0.38:2380
2016-03-25 16:37:28.489614 I | etcdserver: starting member ef3ac5ee77284022 in cluster b73c1f84aa49a9b0
2016-03-25 16:37:28.489695 I | raft: ef3ac5ee77284022 became follower at term 0
2016-03-25 16:37:28.489711 I | raft: newRaft ef3ac5ee77284022 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 16:37:28.489718 I | raft: ef3ac5ee77284022 became follower at term 1
2016-03-25 16:37:28.536849 I | rafthttp: the connection with 208de484d8b2cb22 became active
2016-03-25 16:37:28.537905 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 16:37:28.538673 N | etcdserver: added member 208de484d8b2cb22 [http://10.240.0.37:2380] to cluster b73c1f84aa49a9b0
2016-03-25 16:37:28.538813 N | etcdserver: added member b0978d17c833d412 [http://10.240.0.36:2380] to cluster b73c1f84aa49a9b0
2016-03-25 16:37:28.538871 N | etcdmain: serving insecure client requests on 10.240.0.38:2379, this is strongly discouraged!
2016-03-25 16:37:28.538889 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 16:37:28.538928 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 16:37:28.538948 N | etcdserver: added local member ef3ac5ee77284022 [http://10.240.0.38:2380] to cluster b73c1f84aa49a9b0
2016-03-25 16:37:28.539474 I | rafthttp: the connection with b0978d17c833d412 became active
2016-03-25 16:37:28.539757 I | raft: ef3ac5ee77284022 [term: 1] received a MsgApp message with higher term from b0978d17c833d412 [term: 3]
2016-03-25 16:37:28.539782 I | raft: ef3ac5ee77284022 became follower at term 3
2016-03-25 16:37:28.539816 I | raft: raft.node: ef3ac5ee77284022 elected leader b0978d17c833d412 at term 3
2016-03-25 16:37:28.542165 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 16:37:28.549172 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.38:2379]} to cluster b73c1f84aa49a9b0
2016-03-25 16:37:31.913983 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 16:38:50.845661 I | etcdserver: start to snapshot (applied: 10233, lastsnap: 0)
2016-03-25 16:38:51.039882 I | etcdserver: saved snapshot at index 10233
2016-03-25 16:38:51.046472 I | etcdserver: compacted raft log at 5233
2016-03-25 16:38:51.528650 I | etcdserver: start to snapshot (applied: 20426, lastsnap: 10233)
2016-03-25 16:38:51.884922 I | etcdserver: saved snapshot at index 20426
2016-03-25 16:38:51.885282 I | etcdserver: compacted raft log at 15426
2016-03-25 16:38:52.063859 I | etcdserver: start to snapshot (applied: 30522, lastsnap: 20426)
2016-03-25 16:38:52.537307 I | etcdserver: saved snapshot at index 30522
2016-03-25 16:38:52.537614 I | etcdserver: compacted raft log at 25522
2016-03-25 16:38:52.893363 I | etcdserver: start to snapshot (applied: 41123, lastsnap: 30522)
2016-03-25 16:38:53.649121 I | etcdserver: start to snapshot (applied: 51435, lastsnap: 41123)
2016-03-25 16:38:53.659691 I | etcdserver: saved snapshot at index 41123
2016-03-25 16:38:53.660060 I | etcdserver: compacted raft log at 36123
2016-03-25 16:38:54.408059 I | etcdserver: start to snapshot (applied: 61644, lastsnap: 51435)
2016-03-25 16:38:54.655259 I | etcdserver: saved snapshot at index 51435
2016-03-25 16:38:54.655860 I | etcdserver: compacted raft log at 46435
2016-03-25 16:38:55.106658 I | etcdserver: start to snapshot (applied: 71723, lastsnap: 61644)
2016-03-25 16:38:55.675181 I | etcdserver: saved snapshot at index 61644
2016-03-25 16:38:55.675649 I | etcdserver: compacted raft log at 56644
