2016-03-25 16:37:27.485153 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 16:37:27.485221 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 16:37:27.485228 I | etcdmain: Go Version: go1.6
2016-03-25 16:37:27.485234 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 16:37:27.485244 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 16:37:27.485334 I | etcdmain: listening for peers on http://10.240.0.37:2380
2016-03-25 16:37:27.485370 I | etcdmain: listening for client requests on 10.240.0.37:2379
2016-03-25 16:37:27.487210 I | etcdserver: name = etcd-2
2016-03-25 16:37:27.487225 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 16:37:27.487232 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 16:37:27.487238 I | etcdserver: heartbeat = 100ms
2016-03-25 16:37:27.487244 I | etcdserver: election = 1000ms
2016-03-25 16:37:27.487249 I | etcdserver: snapshot count = 10000
2016-03-25 16:37:27.487258 I | etcdserver: advertise client URLs = http://10.240.0.37:2379
2016-03-25 16:37:27.487266 I | etcdserver: initial advertise peer URLs = http://10.240.0.37:2380
2016-03-25 16:37:27.487279 I | etcdserver: initial cluster = etcd-1=http://10.240.0.36:2380,etcd-2=http://10.240.0.37:2380,etcd-3=http://10.240.0.38:2380
2016-03-25 16:37:27.494627 I | etcdserver: starting member 208de484d8b2cb22 in cluster b73c1f84aa49a9b0
2016-03-25 16:37:27.494684 I | raft: 208de484d8b2cb22 became follower at term 0
2016-03-25 16:37:27.494699 I | raft: newRaft 208de484d8b2cb22 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 16:37:27.494705 I | raft: 208de484d8b2cb22 became follower at term 1
2016-03-25 16:37:27.525685 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 16:37:27.526433 I | rafthttp: the connection with b0978d17c833d412 became active
2016-03-25 16:37:27.526620 N | etcdserver: added local member 208de484d8b2cb22 [http://10.240.0.37:2380] to cluster b73c1f84aa49a9b0
2016-03-25 16:37:27.527317 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 16:37:27.527334 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 16:37:27.527360 N | etcdserver: added member b0978d17c833d412 [http://10.240.0.36:2380] to cluster b73c1f84aa49a9b0
2016-03-25 16:37:27.527560 N | etcdserver: added member ef3ac5ee77284022 [http://10.240.0.38:2380] to cluster b73c1f84aa49a9b0
2016-03-25 16:37:27.528137 N | etcdmain: serving insecure client requests on 10.240.0.37:2379, this is strongly discouraged!
2016-03-25 16:37:27.895082 I | raft: 208de484d8b2cb22 is starting a new election at term 1
2016-03-25 16:37:27.895141 I | raft: 208de484d8b2cb22 became candidate at term 2
2016-03-25 16:37:27.895148 I | raft: 208de484d8b2cb22 received vote from 208de484d8b2cb22 at term 2
2016-03-25 16:37:27.895158 I | raft: 208de484d8b2cb22 [logterm: 1, index: 3] sent vote request to b0978d17c833d412 at term 2
2016-03-25 16:37:27.895168 I | raft: 208de484d8b2cb22 [logterm: 1, index: 3] sent vote request to ef3ac5ee77284022 at term 2
2016-03-25 16:37:27.899680 I | raft: 208de484d8b2cb22 [term: 2] received a MsgVote message with higher term from b0978d17c833d412 [term: 3]
2016-03-25 16:37:27.899708 I | raft: 208de484d8b2cb22 became follower at term 3
2016-03-25 16:37:27.899721 I | raft: 208de484d8b2cb22 [logterm: 1, index: 3, vote: 0] voted for b0978d17c833d412 [logterm: 1, index: 3] at term 3
2016-03-25 16:37:27.902608 I | raft: raft.node: 208de484d8b2cb22 elected leader b0978d17c833d412 at term 3
2016-03-25 16:37:27.913181 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.37:2379]} to cluster b73c1f84aa49a9b0
2016-03-25 16:37:27.914808 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 16:37:28.539599 I | rafthttp: the connection with ef3ac5ee77284022 became active
2016-03-25 16:37:31.916971 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 16:38:50.849451 I | etcdserver: start to snapshot (applied: 10233, lastsnap: 0)
2016-03-25 16:38:51.025439 I | etcdserver: saved snapshot at index 10233
2016-03-25 16:38:51.025787 I | etcdserver: compacted raft log at 5233
2016-03-25 16:38:51.534193 I | etcdserver: start to snapshot (applied: 20426, lastsnap: 10233)
2016-03-25 16:38:51.890021 I | etcdserver: saved snapshot at index 20426
2016-03-25 16:38:51.890291 I | etcdserver: compacted raft log at 15426
