2016-03-25 14:24:13.009239 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 14:24:13.009280 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 14:24:13.009287 I | etcdmain: Go Version: go1.6
2016-03-25 14:24:13.009293 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 14:24:13.009306 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 14:24:13.009367 I | etcdmain: listening for peers on http://10.240.0.54:2380
2016-03-25 14:24:13.009397 I | etcdmain: listening for client requests on 10.240.0.54:2379
2016-03-25 14:24:13.011793 I | etcdserver: name = etcd-3
2016-03-25 14:24:13.011809 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 14:24:13.011816 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 14:24:13.011822 I | etcdserver: heartbeat = 100ms
2016-03-25 14:24:13.011827 I | etcdserver: election = 1000ms
2016-03-25 14:24:13.011832 I | etcdserver: snapshot count = 10000
2016-03-25 14:24:13.011841 I | etcdserver: advertise client URLs = http://10.240.0.54:2379
2016-03-25 14:24:13.011848 I | etcdserver: initial advertise peer URLs = http://10.240.0.54:2380
2016-03-25 14:24:13.011861 I | etcdserver: initial cluster = etcd-1=http://10.240.0.51:2380,etcd-2=http://10.240.0.52:2380,etcd-3=http://10.240.0.54:2380
2016-03-25 14:24:13.021402 I | etcdserver: starting member 55f948e3897cad42 in cluster e467c24732053c89
2016-03-25 14:24:13.021460 I | raft: 55f948e3897cad42 became follower at term 0
2016-03-25 14:24:13.021475 I | raft: newRaft 55f948e3897cad42 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 14:24:13.021482 I | raft: 55f948e3897cad42 became follower at term 1
2016-03-25 14:24:13.074341 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 14:24:13.075135 I | rafthttp: the connection with 3a51b4e88a06c587 became active
2016-03-25 14:24:13.075183 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 14:24:13.075202 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 14:24:13.075367 I | raft: 55f948e3897cad42 [term: 1] received a MsgApp message with higher term from 3a51b4e88a06c587 [term: 3]
2016-03-25 14:24:13.075392 N | etcdmain: serving insecure client requests on 10.240.0.54:2379, this is strongly discouraged!
2016-03-25 14:24:13.075463 I | raft: 55f948e3897cad42 became follower at term 3
2016-03-25 14:24:13.075498 I | rafthttp: the connection with f19cc482f097b610 became active
2016-03-25 14:24:13.075590 I | raft: raft.node: 55f948e3897cad42 elected leader 3a51b4e88a06c587 at term 3
2016-03-25 14:24:13.075742 N | etcdserver: added member 3a51b4e88a06c587 [http://10.240.0.51:2380] to cluster e467c24732053c89
2016-03-25 14:24:13.076022 N | etcdserver: added local member 55f948e3897cad42 [http://10.240.0.54:2380] to cluster e467c24732053c89
2016-03-25 14:24:13.076106 N | etcdserver: added member f19cc482f097b610 [http://10.240.0.52:2380] to cluster e467c24732053c89
2016-03-25 14:24:13.079349 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 14:24:13.089408 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.54:2379]} to cluster e467c24732053c89
2016-03-25 14:24:16.751252 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 14:33:55.328501 E | rafthttp: failed to dial 3a51b4e88a06c587 on stream MsgApp v2 (dial tcp 10.240.0.51:2380: getsockopt: connection refused)
2016-03-25 14:33:55.328552 I | rafthttp: the connection with 3a51b4e88a06c587 became inactive
2016-03-25 14:33:56.329463 E | rafthttp: failed to dial f19cc482f097b610 on stream MsgApp v2 (dial tcp 10.240.0.52:2380: getsockopt: connection refused)
2016-03-25 14:33:56.329513 I | rafthttp: the connection with f19cc482f097b610 became inactive
2016-03-25 14:33:56.721861 I | raft: 55f948e3897cad42 is starting a new election at term 3
2016-03-25 14:33:56.721976 I | raft: 55f948e3897cad42 became candidate at term 4
2016-03-25 14:33:56.721988 I | raft: 55f948e3897cad42 received vote from 55f948e3897cad42 at term 4
2016-03-25 14:33:56.722010 I | raft: 55f948e3897cad42 [logterm: 3, index: 1176] sent vote request to 3a51b4e88a06c587 at term 4
2016-03-25 14:33:56.722019 I | raft: 55f948e3897cad42 [logterm: 3, index: 1176] sent vote request to f19cc482f097b610 at term 4
2016-03-25 14:33:56.722028 I | raft: raft.node: 55f948e3897cad42 lost leader 3a51b4e88a06c587 at term 4
2016-03-25 14:33:57.226953 N | osutil: received terminated signal, shutting down...
