unix_ts,avg_latency_ms,throughput
1458915720,10.600254,815
1458915721,9.569061,1048
1458915722,9.700166,1029
1458915723,9.167145,1090
1458915724,9.277461,1073
1458915725,9.214822,1086
1458915726,9.226827,1082
1458915727,9.349737,1069
1458915728,9.263645,1078
1458915729,9.394039,1068
1458915730,9.490790,1050
1458915731,9.335646,1070
1458915732,9.378724,1070
1458915733,9.435585,1058
1458915734,9.334301,1070
1458915735,9.336289,1070
1458915736,9.570446,1040
1458915737,9.047007,1109
1458915738,9.322428,1068
1458915739,9.294246,1076
1458915740,9.244227,1084
1458915741,9.741486,1020
1458915742,9.298676,1078
1458915743,9.131493,1092
1458915744,9.214406,1088
1458915745,9.241659,1079
1458915746,9.117068,1098
1458915747,9.427535,1061
1458915748,9.069379,1098
1458915749,9.506272,1051
1458915750,9.164500,1090
1458915751,9.442002,1058
1458915752,9.387003,1060
1458915753,9.454133,1059
1458915754,9.265717,1082
1458915755,9.398918,1060
1458915756,9.319532,1077
1458915757,9.395048,1061
1458915758,9.309801,1077
1458915759,9.446889,1051
1458915760,9.298419,1079
1458915761,9.505463,1049
1458915762,9.510086,1052
1458915763,9.153968,1091
1458915764,9.160250,1094
1458915765,9.167629,1090
1458915766,9.254040,1080
1458915767,9.317665,1069
1458915768,9.195842,1085
1458915769,9.288395,1075
1458915770,9.337584,1070
1458915771,9.337380,1072
1458915772,9.485604,1046
1458915773,9.409212,1070
1458915774,9.396007,1060
1458915775,9.544472,1048
1458915776,9.463011,1058
1458915777,9.396397,1063
1458915778,9.401402,1064
1458915779,9.638644,1035
1458915780,9.527501,1046
1458915781,9.818137,1021
1458915782,9.674688,1034
1458915783,9.487365,1052
1458915784,9.182595,1085
1458915785,9.446476,1062
1458915786,9.498229,1051
1458915787,9.336235,1070
1458915788,9.344801,1071
1458915789,9.425201,1057
1458915790,9.567775,1043
1458915791,9.317458,1075
1458915792,9.574569,1044
1458915793,9.400846,1060
1458915794,9.474959,1056
1458915795,9.377707,1064
1458915796,9.268752,1075
1458915797,9.201130,1091
1458915798,9.300822,1071
1458915799,9.388554,1063
1458915800,9.508681,1052
1458915801,9.732232,1024
1458915802,9.644480,1037
1458915803,9.411931,1066
