2016-03-25 16:26:14.545827 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 16:26:14.545880 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 16:26:14.545888 I | etcdmain: Go Version: go1.6
2016-03-25 16:26:14.545895 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 16:26:14.545904 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 16:26:14.545966 I | etcdmain: listening for peers on http://10.240.0.25:2380
2016-03-25 16:26:14.545994 I | etcdmain: listening for client requests on 10.240.0.25:2379
2016-03-25 16:26:14.547566 I | etcdserver: name = etcd-2
2016-03-25 16:26:14.547582 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 16:26:14.547589 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 16:26:14.547595 I | etcdserver: heartbeat = 100ms
2016-03-25 16:26:14.547600 I | etcdserver: election = 1000ms
2016-03-25 16:26:14.547606 I | etcdserver: snapshot count = 10000
2016-03-25 16:26:14.547615 I | etcdserver: advertise client URLs = http://10.240.0.25:2379
2016-03-25 16:26:14.547621 I | etcdserver: initial advertise peer URLs = http://10.240.0.25:2380
2016-03-25 16:26:14.547643 I | etcdserver: initial cluster = etcd-1=http://10.240.0.24:2380,etcd-2=http://10.240.0.25:2380,etcd-3=http://10.240.0.26:2380
2016-03-25 16:26:14.554599 I | etcdserver: starting member 902178d022a9e690 in cluster e251a4022989395b
2016-03-25 16:26:14.554655 I | raft: 902178d022a9e690 became follower at term 0
2016-03-25 16:26:14.554669 I | raft: newRaft 902178d022a9e690 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 16:26:14.554676 I | raft: 902178d022a9e690 became follower at term 1
2016-03-25 16:26:14.593374 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 16:26:14.593681 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 16:26:14.593694 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 16:26:14.593877 I | rafthttp: the connection with 38b08b16bc99e52f became active
2016-03-25 16:26:14.593909 N | etcdmain: serving insecure client requests on 10.240.0.25:2379, this is strongly discouraged!
2016-03-25 16:26:14.593991 N | etcdserver: added member 38b08b16bc99e52f [http://10.240.0.24:2380] to cluster e251a4022989395b
2016-03-25 16:26:14.595222 N | etcdserver: added member 420a9eb91bb9fcb8 [http://10.240.0.26:2380] to cluster e251a4022989395b
2016-03-25 16:26:14.595366 N | etcdserver: added local member 902178d022a9e690 [http://10.240.0.25:2380] to cluster e251a4022989395b
2016-03-25 16:26:15.355032 I | raft: 902178d022a9e690 is starting a new election at term 1
2016-03-25 16:26:15.355118 I | raft: 902178d022a9e690 became candidate at term 2
2016-03-25 16:26:15.355129 I | raft: 902178d022a9e690 received vote from 902178d022a9e690 at term 2
2016-03-25 16:26:15.355146 I | raft: 902178d022a9e690 [logterm: 1, index: 3] sent vote request to 38b08b16bc99e52f at term 2
2016-03-25 16:26:15.355160 I | raft: 902178d022a9e690 [logterm: 1, index: 3] sent vote request to 420a9eb91bb9fcb8 at term 2
2016-03-25 16:26:15.359317 I | raft: 902178d022a9e690 received vote rejection from 38b08b16bc99e52f at term 2
2016-03-25 16:26:15.359338 I | raft: 902178d022a9e690 [quorum:2] has received 1 votes and 1 vote rejections
2016-03-25 16:26:15.602140 I | rafthttp: the connection with 420a9eb91bb9fcb8 became active
2016-03-25 16:26:15.760086 I | raft: 902178d022a9e690 [term: 2] received a MsgVote message with higher term from 38b08b16bc99e52f [term: 3]
2016-03-25 16:26:15.760152 I | raft: 902178d022a9e690 became follower at term 3
2016-03-25 16:26:15.760165 I | raft: 902178d022a9e690 [logterm: 1, index: 3, vote: 0] voted for 38b08b16bc99e52f [logterm: 1, index: 3] at term 3
2016-03-25 16:26:15.764657 I | raft: raft.node: 902178d022a9e690 elected leader 38b08b16bc99e52f at term 3
2016-03-25 16:26:15.777441 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.25:2379]} to cluster e251a4022989395b
2016-03-25 16:26:15.777697 N | etcdserver: set the initial cluster version to 2.3
2016-03-25 16:27:36.640782 I | etcdserver: start to snapshot (applied: 10020, lastsnap: 0)
2016-03-25 16:27:36.801188 I | etcdserver: saved snapshot at index 10020
2016-03-25 16:27:36.801439 I | etcdserver: compacted raft log at 5020
2016-03-25 16:27:37.589868 I | etcdserver: start to snapshot (applied: 20063, lastsnap: 10020)
2016-03-25 16:27:37.920986 I | etcdserver: saved snapshot at index 20063
2016-03-25 16:27:37.921227 I | etcdserver: compacted raft log at 15063
2016-03-25 16:27:38.549737 I | etcdserver: start to snapshot (applied: 30178, lastsnap: 20063)
2016-03-25 16:27:39.014705 I | etcdserver: saved snapshot at index 30178
2016-03-25 16:27:39.015010 I | etcdserver: compacted raft log at 25178
2016-03-25 16:27:39.402639 I | etcdserver: start to snapshot (applied: 40227, lastsnap: 30178)
2016-03-25 16:27:40.052986 I | etcdserver: saved snapshot at index 40227
2016-03-25 16:27:40.053509 I | etcdserver: compacted raft log at 35227
2016-03-25 16:27:40.423361 I | etcdserver: start to snapshot (applied: 50251, lastsnap: 40227)
2016-03-25 16:27:41.216289 I | etcdserver: saved snapshot at index 50251
2016-03-25 16:27:41.216633 I | etcdserver: compacted raft log at 45251
2016-03-25 16:27:41.423437 I | etcdserver: start to snapshot (applied: 60305, lastsnap: 50251)
2016-03-25 16:27:42.316021 I | etcdserver: start to snapshot (applied: 70334, lastsnap: 60305)
2016-03-25 16:27:42.354998 I | etcdserver: saved snapshot at index 60305
2016-03-25 16:27:42.355424 I | etcdserver: compacted raft log at 55305
2016-03-25 16:27:43.471565 I | etcdserver: start to snapshot (applied: 80545, lastsnap: 70334)
2016-03-25 16:27:43.551875 I | etcdserver: saved snapshot at index 70334
2016-03-25 16:27:43.552362 I | etcdserver: compacted raft log at 65334
2016-03-25 16:27:44.569205 I | etcdserver: start to snapshot (applied: 90577, lastsnap: 80545)
2016-03-25 16:27:44.596438 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000002724.snap successfully
2016-03-25 16:27:44.601109 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000004e5f.snap successfully
2016-03-25 16:27:44.915334 I | etcdserver: saved snapshot at index 80545
2016-03-25 16:27:44.915845 I | etcdserver: compacted raft log at 75545
2016-03-25 16:27:45.681668 I | etcdserver: start to snapshot (applied: 100774, lastsnap: 90577)
2016-03-25 16:27:46.190647 I | etcdserver: saved snapshot at index 90577
2016-03-25 16:27:46.191173 I | etcdserver: compacted raft log at 85577
2016-03-25 16:27:46.706292 I | etcdserver: start to snapshot (applied: 110907, lastsnap: 100774)
2016-03-25 16:27:47.510628 I | etcdserver: saved snapshot at index 100774
2016-03-25 16:27:47.511174 I | etcdserver: compacted raft log at 95774
2016-03-25 16:27:48.323778 I | etcdserver: start to snapshot (applied: 120914, lastsnap: 110907)
2016-03-25 16:27:48.768023 I | etcdserver: saved snapshot at index 110907
2016-03-25 16:27:48.768478 I | etcdserver: compacted raft log at 105907
2016-03-25 16:27:50.472393 I | etcdserver: saved snapshot at index 120914
2016-03-25 16:27:50.472605 I | etcdserver: compacted raft log at 115914
2016-03-25 16:27:54.070176 I | etcdserver: start to snapshot (applied: 130922, lastsnap: 120914)
2016-03-25 16:27:56.269891 I | etcdserver: saved snapshot at index 130922
2016-03-25 16:27:56.270196 I | etcdserver: compacted raft log at 125922
2016-03-25 16:28:00.475102 I | etcdserver: start to snapshot (applied: 140965, lastsnap: 130922)
2016-03-25 16:28:02.653625 I | etcdserver: saved snapshot at index 140965
2016-03-25 16:28:02.653829 I | etcdserver: compacted raft log at 135965
2016-03-25 16:28:14.605197 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000075e2.snap successfully
2016-03-25 16:28:14.699154 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000009d23.snap successfully
2016-03-25 16:28:14.832422 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000c44b.snap successfully
2016-03-25 16:28:14.966358 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000eb91.snap successfully
2016-03-25 16:28:15.128731 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000112be.snap successfully
2016-03-25 16:28:15.220559 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000013aa1.snap successfully
2016-03-25 16:28:15.234353 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000161d1.snap successfully
2016-03-25 16:28:36.746450 I | etcdserver: start to snapshot (applied: 151306, lastsnap: 140965)
2016-03-25 16:28:37.777370 I | wal: segmented wal file /mnt/ssd0/data.etcd/member/wal/0000000000000001-0000000000027522.wal is created
2016-03-25 16:28:37.831805 I | etcdserver: start to snapshot (applied: 161379, lastsnap: 151306)
2016-03-25 16:28:39.121473 I | etcdserver: saved snapshot at index 151306
2016-03-25 16:28:39.215719 I | etcdserver: compacted raft log at 146306
2016-03-25 16:28:39.234926 I | etcdserver: start to snapshot (applied: 171420, lastsnap: 161379)
2016-03-25 16:28:40.291295 I | etcdserver: start to snapshot (applied: 181432, lastsnap: 171420)
2016-03-25 16:28:40.723644 I | etcdserver: saved snapshot at index 161379
2016-03-25 16:28:40.724209 I | etcdserver: compacted raft log at 156379
2016-03-25 16:28:41.613530 I | etcdserver: start to snapshot (applied: 191523, lastsnap: 181432)
2016-03-25 16:28:42.462382 I | etcdserver: saved snapshot at index 171420
2016-03-25 16:28:42.463109 I | etcdserver: compacted raft log at 166420
2016-03-25 16:28:43.283406 I | etcdserver: start to snapshot (applied: 201537, lastsnap: 191523)
2016-03-25 16:28:43.870191 I | etcdserver: saved snapshot at index 181432
2016-03-25 16:28:43.870966 I | etcdserver: compacted raft log at 176432
2016-03-25 16:28:44.555992 I | etcdserver: start to snapshot (applied: 211538, lastsnap: 201537)
2016-03-25 16:28:45.257441 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000189a6.snap successfully
2016-03-25 16:28:45.276692 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001b13b.snap successfully
2016-03-25 16:28:45.322966 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001d852.snap successfully
2016-03-25 16:28:45.361905 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001ff6a.snap successfully
2016-03-25 16:28:45.639431 I | etcdserver: saved snapshot at index 191523
2016-03-25 16:28:45.640104 I | etcdserver: compacted raft log at 186523
2016-03-25 16:28:45.907154 I | etcdserver: start to snapshot (applied: 221573, lastsnap: 211538)
2016-03-25 16:28:47.305190 I | etcdserver: saved snapshot at index 201537
2016-03-25 16:28:47.305987 I | etcdserver: compacted raft log at 196537
2016-03-25 16:28:47.824415 I | etcdserver: start to snapshot (applied: 231659, lastsnap: 221573)
2016-03-25 16:28:48.853613 I | etcdserver: saved snapshot at index 211538
2016-03-25 16:28:48.854302 I | etcdserver: compacted raft log at 206538
2016-03-25 16:28:49.587191 I | etcdserver: start to snapshot (applied: 241669, lastsnap: 231659)
2016-03-25 16:28:50.583278 I | etcdserver: saved snapshot at index 221573
2016-03-25 16:28:50.584019 I | etcdserver: compacted raft log at 216573
2016-03-25 16:28:52.207521 I | etcdserver: saved snapshot at index 231659
2016-03-25 16:28:52.208001 I | etcdserver: compacted raft log at 226659
2016-03-25 16:28:54.066213 I | etcdserver: saved snapshot at index 241669
2016-03-25 16:28:54.066547 I | etcdserver: compacted raft log at 236669
2016-03-25 16:28:54.667456 I | etcdserver: start to snapshot (applied: 251721, lastsnap: 241669)
2016-03-25 16:28:57.977514 I | etcdserver: start to snapshot (applied: 261722, lastsnap: 251721)
2016-03-25 16:28:58.819052 I | etcdserver: saved snapshot at index 251721
2016-03-25 16:28:58.819451 I | etcdserver: compacted raft log at 246721
2016-03-25 16:29:02.790402 I | etcdserver: saved snapshot at index 261722
2016-03-25 16:29:02.790665 I | etcdserver: compacted raft log at 256722
2016-03-25 16:29:05.673213 I | etcdserver: start to snapshot (applied: 271740, lastsnap: 261722)
2016-03-25 16:29:10.267638 I | etcdserver: saved snapshot at index 271740
2016-03-25 16:29:10.268239 I | etcdserver: compacted raft log at 266740
2016-03-25 16:29:14.643972 I | etcdserver: start to snapshot (applied: 281750, lastsnap: 271740)
2016-03-25 16:29:15.379799 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000226a5.snap successfully
2016-03-25 16:29:15.398840 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000024f0a.snap successfully
2016-03-25 16:29:15.418576 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000027663.snap successfully
2016-03-25 16:29:15.438630 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000029d9c.snap successfully
2016-03-25 16:29:15.459778 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000002c4b8.snap successfully
2016-03-25 16:29:15.481909 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000002ec23.snap successfully
2016-03-25 16:29:15.506324 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000031341.snap successfully
2016-03-25 16:29:15.530670 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000033a52.snap successfully
2016-03-25 16:29:15.556124 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000036185.snap successfully
2016-03-25 16:29:19.340878 I | etcdserver: saved snapshot at index 281750
2016-03-25 16:29:19.341194 I | etcdserver: compacted raft log at 276750
2016-03-25 16:29:22.301365 I | etcdserver: start to snapshot (applied: 291773, lastsnap: 281750)
2016-03-25 16:29:26.863734 I | etcdserver: saved snapshot at index 291773
2016-03-25 16:29:26.863991 I | etcdserver: compacted raft log at 286773
2016-03-25 16:29:36.539504 I | etcdserver: start to snapshot (applied: 301839, lastsnap: 291773)
2016-03-25 16:29:37.853230 I | etcdserver: start to snapshot (applied: 311861, lastsnap: 301839)
2016-03-25 16:29:39.091366 I | wal: segmented wal file /mnt/ssd0/data.etcd/member/wal/0000000000000002-000000000004e8f7.wal is created
2016-03-25 16:29:39.206833 I | etcdserver: start to snapshot (applied: 321877, lastsnap: 311861)
2016-03-25 16:29:41.517997 I | etcdserver: start to snapshot (applied: 332047, lastsnap: 321877)
2016-03-25 16:29:41.863343 I | etcdserver: saved snapshot at index 301839
2016-03-25 16:29:41.864157 I | etcdserver: compacted raft log at 296839
