2016-03-25 16:37:26.470272 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 16:37:26.470337 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 16:37:26.470348 I | etcdmain: Go Version: go1.6
2016-03-25 16:37:26.470357 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 16:37:26.470369 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 16:37:26.470458 I | etcdmain: listening for peers on http://10.240.0.36:2380
2016-03-25 16:37:26.470506 I | etcdmain: listening for client requests on 10.240.0.36:2379
2016-03-25 16:37:26.473446 I | etcdserver: name = etcd-1
2016-03-25 16:37:26.473463 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 16:37:26.473471 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 16:37:26.473477 I | etcdserver: heartbeat = 100ms
2016-03-25 16:37:26.473483 I | etcdserver: election = 1000ms
2016-03-25 16:37:26.473489 I | etcdserver: snapshot count = 10000
2016-03-25 16:37:26.473498 I | etcdserver: advertise client URLs = http://10.240.0.36:2379
2016-03-25 16:37:26.473505 I | etcdserver: initial advertise peer URLs = http://10.240.0.36:2380
2016-03-25 16:37:26.473529 I | etcdserver: initial cluster = etcd-1=http://10.240.0.36:2380,etcd-2=http://10.240.0.37:2380,etcd-3=http://10.240.0.38:2380
2016-03-25 16:37:26.482363 I | etcdserver: starting member b0978d17c833d412 in cluster b73c1f84aa49a9b0
2016-03-25 16:37:26.482416 I | raft: b0978d17c833d412 became follower at term 0
2016-03-25 16:37:26.482430 I | raft: newRaft b0978d17c833d412 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 16:37:26.482437 I | raft: b0978d17c833d412 became follower at term 1
2016-03-25 16:37:26.534051 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 16:37:26.536178 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 16:37:26.536205 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 16:37:26.536342 N | etcdserver: added member 208de484d8b2cb22 [http://10.240.0.37:2380] to cluster b73c1f84aa49a9b0
2016-03-25 16:37:26.536416 N | etcdmain: serving insecure client requests on 10.240.0.36:2379, this is strongly discouraged!
2016-03-25 16:37:26.536466 N | etcdserver: added local member b0978d17c833d412 [http://10.240.0.36:2380] to cluster b73c1f84aa49a9b0
2016-03-25 16:37:26.536572 N | etcdserver: added member ef3ac5ee77284022 [http://10.240.0.38:2380] to cluster b73c1f84aa49a9b0
2016-03-25 16:37:26.682735 I | raft: b0978d17c833d412 is starting a new election at term 1
2016-03-25 16:37:26.682806 I | raft: b0978d17c833d412 became candidate at term 2
2016-03-25 16:37:26.682814 I | raft: b0978d17c833d412 received vote from b0978d17c833d412 at term 2
2016-03-25 16:37:26.682825 I | raft: b0978d17c833d412 [logterm: 1, index: 3] sent vote request to 208de484d8b2cb22 at term 2
2016-03-25 16:37:26.682841 I | raft: b0978d17c833d412 [logterm: 1, index: 3] sent vote request to ef3ac5ee77284022 at term 2
2016-03-25 16:37:27.513692 I | rafthttp: the connection with 208de484d8b2cb22 became active
2016-03-25 16:37:27.882803 I | raft: b0978d17c833d412 is starting a new election at term 2
2016-03-25 16:37:27.882854 I | raft: b0978d17c833d412 became candidate at term 3
2016-03-25 16:37:27.882863 I | raft: b0978d17c833d412 received vote from b0978d17c833d412 at term 3
2016-03-25 16:37:27.882873 I | raft: b0978d17c833d412 [logterm: 1, index: 3] sent vote request to 208de484d8b2cb22 at term 3
2016-03-25 16:37:27.882881 I | raft: b0978d17c833d412 [logterm: 1, index: 3] sent vote request to ef3ac5ee77284022 at term 3
2016-03-25 16:37:27.885567 I | raft: b0978d17c833d412 [term: 3] ignored a MsgVote message with lower term from 208de484d8b2cb22 [term: 2]
2016-03-25 16:37:27.889780 I | raft: b0978d17c833d412 received vote from 208de484d8b2cb22 at term 3
2016-03-25 16:37:27.889801 I | raft: b0978d17c833d412 [quorum:2] has received 2 votes and 0 vote rejections
2016-03-25 16:37:27.889844 I | raft: b0978d17c833d412 became leader at term 3
2016-03-25 16:37:27.889862 I | raft: raft.node: b0978d17c833d412 elected leader b0978d17c833d412 at term 3
2016-03-25 16:37:27.895636 W | etcdserver: failed to reach the peerURL(http://10.240.0.38:2380) of member ef3ac5ee77284022 (Get http://10.240.0.38:2380/version: dial tcp 10.240.0.38:2380: getsockopt: connection refused)
2016-03-25 16:37:27.895664 W | etcdserver: cannot get the version of member ef3ac5ee77284022 (Get http://10.240.0.38:2380/version: dial tcp 10.240.0.38:2380: getsockopt: connection refused)
2016-03-25 16:37:27.895706 I | etcdserver: setting up the initial cluster version to 2.2
2016-03-25 16:37:27.898411 I | etcdserver: published {Name:etcd-1 ClientURLs:[http://10.240.0.36:2379]} to cluster b73c1f84aa49a9b0
2016-03-25 16:37:27.902117 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 16:37:28.529412 I | rafthttp: the connection with ef3ac5ee77284022 became active
2016-03-25 16:37:31.898345 I | etcdserver: updating the cluster version from 2.2 to 2.3
2016-03-25 16:37:31.904464 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 16:38:50.834948 I | etcdserver: start to snapshot (applied: 10233, lastsnap: 0)
2016-03-25 16:38:51.046167 I | etcdserver: saved snapshot at index 10233
2016-03-25 16:38:51.046482 I | etcdserver: compacted raft log at 5233
2016-03-25 16:38:51.519972 I | etcdserver: start to snapshot (applied: 20426, lastsnap: 10233)
2016-03-25 16:38:51.945835 I | etcdserver: saved snapshot at index 20426
2016-03-25 16:38:51.946253 I | etcdserver: compacted raft log at 15426
2016-03-25 16:38:52.060667 I | etcdserver: start to snapshot (applied: 30619, lastsnap: 20426)
2016-03-25 16:38:52.764274 I | etcdserver: saved snapshot at index 30619
2016-03-25 16:38:52.764693 I | etcdserver: compacted raft log at 25619
2016-03-25 16:38:52.885683 I | etcdserver: start to snapshot (applied: 41123, lastsnap: 30619)
2016-03-25 16:38:53.645829 I | etcdserver: start to snapshot (applied: 51435, lastsnap: 41123)
2016-03-25 16:38:53.785198 I | etcdserver: saved snapshot at index 41123
2016-03-25 16:38:53.785713 I | etcdserver: compacted raft log at 36123
2016-03-25 16:38:54.391511 I | etcdserver: start to snapshot (applied: 61644, lastsnap: 51435)
2016-03-25 16:38:54.865404 I | etcdserver: saved snapshot at index 51435
2016-03-25 16:38:54.866183 I | etcdserver: compacted raft log at 46435
2016-03-25 16:38:55.092483 I | etcdserver: start to snapshot (applied: 71723, lastsnap: 61644)
2016-03-25 16:38:55.932960 I | etcdserver: saved snapshot at index 61644
2016-03-25 16:38:55.933716 I | etcdserver: compacted raft log at 56644
2016-03-25 16:38:56.016304 I | etcdserver: start to snapshot (applied: 81861, lastsnap: 71723)
2016-03-25 16:38:56.548322 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000027f9.snap successfully
2016-03-25 16:38:56.834271 I | etcdserver: start to snapshot (applied: 91912, lastsnap: 81861)
2016-03-25 16:38:56.842499 I | etcdserver: saved snapshot at index 71723
2016-03-25 16:38:56.843295 I | etcdserver: compacted raft log at 66723
2016-03-25 16:38:57.523492 I | etcdserver: start to snapshot (applied: 102241, lastsnap: 91912)
2016-03-25 16:38:58.088939 I | etcdserver: saved snapshot at index 81861
2016-03-25 16:38:58.089747 I | etcdserver: compacted raft log at 76861
2016-03-25 16:38:58.577901 I | etcdserver: start to snapshot (applied: 112705, lastsnap: 102241)
2016-03-25 16:38:59.051228 I | etcdserver: saved snapshot at index 91912
2016-03-25 16:38:59.056826 I | etcdserver: compacted raft log at 86912
2016-03-25 16:38:59.702444 I | etcdserver: start to snapshot (applied: 122740, lastsnap: 112705)
2016-03-25 16:39:00.167315 I | etcdserver: saved snapshot at index 102241
2016-03-25 16:39:00.168930 I | etcdserver: compacted raft log at 97241
2016-03-25 16:39:01.027654 I | etcdserver: saved snapshot at index 112705
2016-03-25 16:39:01.028275 I | etcdserver: compacted raft log at 107705
2016-03-25 16:39:02.215257 I | etcdserver: saved snapshot at index 122740
2016-03-25 16:39:02.215654 I | etcdserver: compacted raft log at 117740
2016-03-25 16:39:02.289819 I | etcdserver: start to snapshot (applied: 132741, lastsnap: 122740)
2016-03-25 16:39:04.395208 I | etcdserver: saved snapshot at index 132741
2016-03-25 16:39:04.395426 I | etcdserver: compacted raft log at 127741
2016-03-25 16:39:12.420300 I | etcdserver: start to snapshot (applied: 142766, lastsnap: 132741)
2016-03-25 16:39:14.702668 I | etcdserver: saved snapshot at index 142766
2016-03-25 16:39:14.702948 I | etcdserver: compacted raft log at 137766
