2016-03-25 22:17:52.406020 I | etcdmain: etcd Version: 2.3.0+git
2016-03-25 22:17:52.406078 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-25 22:17:52.406085 I | etcdmain: Go Version: go1.6
2016-03-25 22:17:52.406091 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-25 22:17:52.406097 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-25 22:17:52.406165 I | etcdmain: listening for peers on http://10.240.0.22:2380
2016-03-25 22:17:52.406199 I | etcdmain: listening for client requests on 10.240.0.22:2379
2016-03-25 22:17:52.408016 I | etcdserver: name = etcd-3
2016-03-25 22:17:52.408031 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-25 22:17:52.408039 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-25 22:17:52.408045 I | etcdserver: heartbeat = 100ms
2016-03-25 22:17:52.408050 I | etcdserver: election = 1000ms
2016-03-25 22:17:52.408071 I | etcdserver: snapshot count = 10000
2016-03-25 22:17:52.408082 I | etcdserver: advertise client URLs = http://10.240.0.22:2379
2016-03-25 22:17:52.408089 I | etcdserver: initial advertise peer URLs = http://10.240.0.22:2380
2016-03-25 22:17:52.408111 I | etcdserver: initial cluster = etcd-1=http://10.240.0.20:2380,etcd-2=http://10.240.0.21:2380,etcd-3=http://10.240.0.22:2380
2016-03-25 22:17:52.419126 I | etcdserver: starting member 21d3c625100d5241 in cluster 4ce5e214d26bfb9e
2016-03-25 22:17:52.419181 I | raft: 21d3c625100d5241 became follower at term 0
2016-03-25 22:17:52.419194 I | raft: newRaft 21d3c625100d5241 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-25 22:17:52.419201 I | raft: 21d3c625100d5241 became follower at term 1
2016-03-25 22:17:52.465550 I | rafthttp: the connection with 20722e46d7802cab became active
2016-03-25 22:17:52.465632 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-25 22:17:52.466195 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-25 22:17:52.466215 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-25 22:17:52.466404 N | etcdmain: serving insecure client requests on 10.240.0.22:2379, this is strongly discouraged!
2016-03-25 22:17:52.467070 I | raft: 21d3c625100d5241 [term: 1] received a MsgHeartbeat message with higher term from 20722e46d7802cab [term: 3]
2016-03-25 22:17:52.467083 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-03-25 22:17:52.467111 I | raft: 21d3c625100d5241 became follower at term 3
2016-03-25 22:17:52.467200 I | raft: raft.node: 21d3c625100d5241 elected leader 20722e46d7802cab at term 3
2016-03-25 22:17:52.467373 N | etcdserver: added member 20722e46d7802cab [http://10.240.0.20:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 22:17:52.467443 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 22:17:52.467503 N | etcdserver: added local member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster 4ce5e214d26bfb9e
2016-03-25 22:17:52.470952 N | etcdserver: set the initial cluster version to 2.2
2016-03-25 22:17:52.481560 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.22:2379]} to cluster 4ce5e214d26bfb9e
2016-03-25 22:17:56.136891 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-25 22:23:55.229064 E | rafthttp: failed to dial 20722e46d7802cab on stream MsgApp v2 (dial tcp 10.240.0.20:2380: getsockopt: connection refused)
2016-03-25 22:23:55.229091 I | rafthttp: the connection with 20722e46d7802cab became inactive
2016-03-25 22:23:56.228546 E | rafthttp: failed to dial 2087a91b2ccc6d93 on stream MsgApp v2 (dial tcp 10.240.0.21:2380: getsockopt: connection refused)
2016-03-25 22:23:56.228583 I | rafthttp: the connection with 2087a91b2ccc6d93 became inactive
2016-03-25 22:23:56.419563 I | raft: 21d3c625100d5241 is starting a new election at term 3
2016-03-25 22:23:56.419601 I | raft: 21d3c625100d5241 became candidate at term 4
2016-03-25 22:23:56.419609 I | raft: 21d3c625100d5241 received vote from 21d3c625100d5241 at term 4
2016-03-25 22:23:56.419639 I | raft: 21d3c625100d5241 [logterm: 3, index: 737] sent vote request to 20722e46d7802cab at term 4
2016-03-25 22:23:56.419648 I | raft: 21d3c625100d5241 [logterm: 3, index: 737] sent vote request to 2087a91b2ccc6d93 at term 4
2016-03-25 22:23:56.419657 I | raft: raft.node: 21d3c625100d5241 lost leader 20722e46d7802cab at term 4
2016-03-25 22:23:57.126602 N | osutil: received terminated signal, shutting down...
