2016-04-16 16:58:58.745294 I | etcdmain: etcd Version: 2.3.0+git
2016-04-16 16:58:58.745357 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-16 16:58:58.745364 I | etcdmain: Go Version: go1.6
2016-04-16 16:58:58.745371 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-16 16:58:58.745381 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-16 16:58:58.745442 I | etcdmain: listening for peers on http://10.240.0.16:2380
2016-04-16 16:58:58.745473 I | etcdmain: listening for client requests on 10.240.0.16:2379
2016-04-16 16:58:58.750690 I | etcdserver: name = etcd-1
2016-04-16 16:58:58.750708 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-16 16:58:58.750715 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-16 16:58:58.750722 I | etcdserver: heartbeat = 100ms
2016-04-16 16:58:58.750727 I | etcdserver: election = 1000ms
2016-04-16 16:58:58.750732 I | etcdserver: snapshot count = 10000
2016-04-16 16:58:58.750742 I | etcdserver: advertise client URLs = http://10.240.0.16:2379
2016-04-16 16:58:58.750749 I | etcdserver: initial advertise peer URLs = http://10.240.0.16:2380
2016-04-16 16:58:58.750768 I | etcdserver: initial cluster = etcd-1=http://10.240.0.16:2380,etcd-2=http://10.240.0.17:2380,etcd-3=http://10.240.0.18:2380
2016-04-16 16:58:58.753641 I | etcdserver: starting member 336bc18147870c09 in cluster 8ad6201056aec31e
2016-04-16 16:58:58.753724 I | raft: 336bc18147870c09 became follower at term 0
2016-04-16 16:58:58.753739 I | raft: newRaft 336bc18147870c09 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-16 16:58:58.753746 I | raft: 336bc18147870c09 became follower at term 1
2016-04-16 16:58:58.766592 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-16 16:58:58.766998 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-16 16:58:58.767015 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-16 16:58:58.769259 N | etcdmain: serving insecure client requests on 10.240.0.16:2379, this is strongly discouraged!
2016-04-16 16:58:58.769553 N | etcdserver: added local member 336bc18147870c09 [http://10.240.0.16:2380] to cluster 8ad6201056aec31e
2016-04-16 16:58:58.769708 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster 8ad6201056aec31e
