unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460825946,27.777665,6974,6974,3.24,25.55,2.71,19.75,2.82,21.02,2.92,22.11
1460825947,27.798435,35316,42290,55.10,80.04,48.57,74.42,57.18,74.66,53.62,76.37
1460825948,33.083603,29655,71945,98.70,90.00,82.83,85.42,98.01,85.27,93.18,86.90
1460825949,33.610645,29491,101436,137.81,99.98,116.45,97.34,133.44,97.04,129.23,98.12
1460825950,34.798723,28823,130259,170.32,110.79,143.48,106.04,159.12,113.14,157.64,109.99
1460825951,34.142057,28891,159150,197.31,121.60,166.53,115.53,181.70,118.50,181.85,118.54
1460825952,35.421337,27871,187021,222.59,131.96,185.66,126.33,200.17,136.01,202.81,131.43
1460825953,36.105365,27491,214512,243.02,142.26,204.84,136.25,214.42,144.69,220.76,141.07
1460825954,38.415635,25768,240280,259.48,150.51,217.54,142.63,225.91,158.28,234.31,150.47
1460825955,36.760611,27464,267744,275.70,169.88,230.78,156.61,237.67,159.15,248.05,161.88
1460825956,39.561899,24932,292676,286.98,175.80,241.09,167.59,246.79,169.32,258.29,170.90
1460825957,38.410923,25908,318584,299.42,188.70,250.19,175.21,255.65,178.96,268.42,180.96
1460825958,41.093239,23743,342327,306.97,194.36,257.39,182.27,263.25,187.36,275.87,188.00
1460825959,37.080478,26901,369228,316.79,205.47,265.29,203.17,270.07,195.75,284.05,201.46
1460825960,37.459360,26615,395843,327.13,215.57,270.41,205.66,277.24,213.94,291.59,211.72
1460825961,36.720280,26328,422171,336.51,224.97,276.64,217.26,282.93,230.50,298.69,224.24
1460825962,36.877166,27362,449533,345.62,233.05,281.90,222.22,290.45,234.25,305.99,229.84
1460825963,38.516999,25561,475094,352.73,242.34,286.85,236.20,293.33,240.64,310.97,239.73
1460825964,42.445388,23260,498354,358.05,252.31,290.92,241.84,297.26,251.73,315.41,248.63
1460825965,38.377479,26228,524582,363.45,260.19,294.48,260.58,302.59,267.23,320.17,262.67
1460825966,38.960092,24351,548933,368.07,273.47,298.64,260.86,306.09,271.40,324.27,268.58
1460825967,41.841432,24732,573665,372.19,275.66,301.67,273.16,308.92,280.22,327.59,276.35
1460825968,34.340394,28644,602309,378.76,289.18,306.42,278.00,314.04,292.30,333.07,286.49
1460825969,38.385568,25408,627717,383.75,300.92,310.13,287.38,317.34,295.69,337.07,294.66
1460825970,39.024755,24881,652598,388.89,313.21,312.18,295.22,319.24,305.27,340.10,304.57
1460825971,38.218427,27175,679773,393.24,323.67,315.78,306.62,321.45,312.00,343.49,314.10
1460825972,37.815272,26019,705792,397.77,327.96,318.62,320.46,324.85,327.51,347.08,325.31
1460825973,37.745278,26070,731862,402.73,342.13,319.98,331.84,325.88,335.76,349.53,336.58
1460825974,40.624025,24767,756629,406.36,347.30,322.17,336.42,327.08,343.60,351.87,342.44
1460825975,36.432512,27096,783725,409.98,357.73,326.40,340.81,329.24,346.59,355.21,348.38
1460825976,38.817402,25287,809012,413.52,362.55,328.13,355.37,332.37,363.30,358.01,360.41
1460825977,40.820014,24937,833949,416.78,374.92,328.81,364.15,333.60,370.49,359.73,369.85
1460825978,38.442566,25683,859632,420.11,379.23,330.55,370.12,333.97,377.59,361.54,375.65
1460825979,41.906911,23974,883606,422.69,391.42,333.49,388.61,335.43,390.73,363.87,390.25
1460825980,37.660859,26083,909689,425.68,402.50,335.08,389.75,337.91,402.30,366.22,398.18
1460825981,35.989185,27224,936913,428.39,413.98,336.47,401.18,340.52,410.15,368.46,408.44
1460825982,41.295199,24171,961084,431.61,420.22,336.95,412.12,340.20,414.79,369.59,415.71
1460825983,39.165757,24635,985719,433.90,427.94,338.51,423.68,341.55,426.77,371.32,426.13
1460825984,36.758846,28296,1014015,436.75,437.46,341.32,435.40,342.36,436.87,373.48,436.58
1460825985,38.363456,25963,1039978,439.61,449.10,341.64,447.61,345.53,463.93,375.59,453.55
1460825986,35.532367,27300,1067278,442.02,458.35,342.55,450.91,346.52,464.68,377.03,457.98
1460825987,39.593830,24385,1091663,444.28,471.70,344.61,465.16,346.72,467.16,378.54,468.01
1460825988,37.272607,28027,1119690,446.83,479.81,347.10,475.67,347.21,476.94,380.38,477.47
1460825989,34.568429,28260,1147950,448.97,487.26,348.64,479.02,348.65,489.04,382.09,485.11
1460825990,40.452339,25126,1173076,451.64,500.86,348.73,496.50,352.02,501.44,384.13,499.60
1460825991,35.229144,28083,1201159,453.58,512.52,349.79,509.11,353.98,509.13,385.78,510.25
1460825992,37.448520,26339,1227498,455.49,517.22,351.21,521.34,354.32,520.37,387.01,519.64
1460825993,35.709975,27883,1255381,457.57,524.91,353.00,524.08,354.53,522.31,388.37,523.77
1460825994,37.745288,25954,1281335,459.31,537.30,354.49,531.08,354.75,524.26,389.52,530.88
1460825995,37.515754,25354,1306689,461.53,549.78,354.73,549.95,355.92,538.40,390.73,546.04
1460825996,37.549468,26394,1333083,462.33,554.24,355.49,557.74,357.22,548.45,391.68,553.48
1460825997,37.402506,26891,1359974,463.13,558.70,355.75,562.22,358.56,555.24,392.48,558.72
1460825998,36.446541,26516,1386490,464.97,567.06,356.02,566.70,359.19,561.51,393.39,565.09
1460825999,36.923661,27862,1414352,467.00,579.31,357.90,574.41,359.38,583.58,394.76,579.10
1460826000,37.684033,26876,1441228,468.75,587.24,359.52,586.08,360.09,587.50,396.12,586.94
1460826001,39.320957,25174,1466402,469.93,602.59,360.08,595.64,361.48,601.18,397.16,599.80
1460826002,37.965472,27207,1493609,471.54,605.83,360.12,605.26,361.49,603.62,397.72,604.90
1460826003,43.217268,22927,1516536,473.06,614.89,360.22,617.95,363.59,613.44,398.96,615.43
1460826004,35.132478,27522,1544058,474.48,626.45,361.09,619.34,362.93,631.21,399.50,625.67
1460826005,38.589985,25939,1569997,475.69,634.99,362.11,629.52,363.08,633.14,400.29,632.55
1460826006,41.622483,23699,1593696,476.93,646.17,363.78,642.73,363.92,642.86,401.54,643.92
1460826007,37.326421,26947,1620643,478.45,657.54,364.33,652.71,363.84,656.72,402.21,655.66
1460826008,41.898300,24041,1644684,479.18,663.51,364.12,656.67,365.02,665.05,402.77,661.74
1460826009,39.801931,23802,1668486,480.36,667.67,364.16,673.34,366.16,671.18,403.56,670.73
1460826010,42.077263,24738,1693224,481.46,678.26,364.35,683.92,365.08,681.67,403.63,681.28
1460826011,41.706671,22749,1715973,482.02,679.73,364.76,687.47,365.50,690.09,404.09,685.76
1460826012,47.209476,22217,1738190,481.86,693.04,366.24,700.88,365.43,702.40,404.51,698.77
1460826013,32.559859,29440,1767630,482.47,706.24,366.50,708.28,365.34,707.98,404.77,707.50
1460826014,46.258960,20036,1787666,483.62,715.83,367.23,710.90,366.85,716.34,405.90,714.36
1460826015,48.868879,22350,1810016,483.64,726.13,368.13,727.00,367.10,724.43,406.29,725.85
1460826016,41.885362,23928,1833944,483.38,731.84,368.58,728.42,367.06,729.78,406.34,730.01
1460826017,43.554118,20484,1854428,483.34,743.66,368.61,737.30,366.61,742.15,406.19,741.04
1460826018,51.373787,21367,1875795,483.69,752.75,368.22,751.63,366.34,752.78,406.08,752.39
1460826019,40.025842,24809,1900604,483.57,754.13,368.37,757.98,366.32,759.56,406.09,757.22
1460826020,40.949078,22746,1923350,483.06,761.49,368.76,764.80,366.89,764.30,406.24,763.53
1460826021,48.598594,21538,1944888,482.43,771.02,369.57,776.02,367.74,769.64,406.58,772.23
1460826022,45.762921,19482,1964370,482.95,785.82,369.46,782.97,367.55,780.34,406.65,783.04
1460826023,36.557460,30126,1994496,482.63,793.59,369.55,786.99,367.96,787.72,406.71,789.43
1460826024,25.773767,5504,,,,,,,,,
