2016-04-16 15:53:03.623885 I | etcdmain: etcd Version: 2.3.0+git
2016-04-16 15:53:03.623942 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-16 15:53:03.623950 I | etcdmain: Go Version: go1.6
2016-04-16 15:53:03.623956 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-16 15:53:03.623965 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-16 15:53:03.624034 I | etcdmain: listening for peers on http://10.240.0.14:2380
2016-04-16 15:53:03.624069 I | etcdmain: listening for client requests on 10.240.0.14:2379
2016-04-16 15:53:03.629582 I | etcdserver: name = etcd-3
2016-04-16 15:53:03.629607 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-16 15:53:03.629615 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-16 15:53:03.629622 I | etcdserver: heartbeat = 100ms
2016-04-16 15:53:03.629627 I | etcdserver: election = 1000ms
2016-04-16 15:53:03.629633 I | etcdserver: snapshot count = 10000
2016-04-16 15:53:03.629643 I | etcdserver: advertise client URLs = http://10.240.0.14:2379
2016-04-16 15:53:03.629650 I | etcdserver: initial advertise peer URLs = http://10.240.0.14:2380
2016-04-16 15:53:03.629663 I | etcdserver: initial cluster = etcd-1=http://10.240.0.7:2380,etcd-2=http://10.240.0.13:2380,etcd-3=http://10.240.0.14:2380
2016-04-16 15:53:03.633163 I | etcdserver: starting member f9e96ef8c0d0e08c in cluster 14edf9cb39308b6e
2016-04-16 15:53:03.633226 I | raft: f9e96ef8c0d0e08c became follower at term 0
2016-04-16 15:53:03.633241 I | raft: newRaft f9e96ef8c0d0e08c [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-16 15:53:03.633248 I | raft: f9e96ef8c0d0e08c became follower at term 1
2016-04-16 15:53:03.648358 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-16 15:53:03.649303 I | rafthttp: the connection with cfc6e2e1de0e7922 became active
2016-04-16 15:53:03.649327 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-16 15:53:03.649344 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-16 15:53:03.649773 N | etcdmain: serving insecure client requests on 10.240.0.14:2379, this is strongly discouraged!
2016-04-16 15:53:03.650750 I | raft: f9e96ef8c0d0e08c [term: 1] received a MsgApp message with higher term from ec572e55c25f926a [term: 3]
2016-04-16 15:53:03.650798 I | raft: f9e96ef8c0d0e08c became follower at term 3
2016-04-16 15:53:03.650874 I | raft: raft.node: f9e96ef8c0d0e08c elected leader ec572e55c25f926a at term 3
2016-04-16 15:53:03.651026 N | etcdserver: added member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 14edf9cb39308b6e
2016-04-16 15:53:03.651115 N | etcdserver: added member ec572e55c25f926a [http://10.240.0.7:2380] to cluster 14edf9cb39308b6e
2016-04-16 15:53:03.651256 N | etcdserver: added local member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 14edf9cb39308b6e
2016-04-16 15:53:03.651443 N | membership: set the initial cluster version to 2.2
2016-04-16 15:53:03.651644 I | rafthttp: the connection with ec572e55c25f926a became active
2016-04-16 15:53:03.654529 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.14:2379]} to cluster 14edf9cb39308b6e
2016-04-16 15:53:04.149340 I | v2http: enabled capabilities for version 2.2.0
2016-04-16 15:53:07.552350 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-16 15:53:07.650547 I | v2http: enabled capabilities for version 2.3.0
2016-04-16 15:53:09.993675 I | etcdserver: start to snapshot (applied: 10377, lastsnap: 0)
2016-04-16 15:53:10.004131 I | etcdserver: saved snapshot at index 10377
2016-04-16 15:53:10.004369 I | etcdserver: compacted raft log at 5377
2016-04-16 15:53:10.305022 I | etcdserver: start to snapshot (applied: 20452, lastsnap: 10377)
2016-04-16 15:53:10.310149 I | etcdserver: saved snapshot at index 20452
2016-04-16 15:53:10.310324 I | etcdserver: compacted raft log at 15452
2016-04-16 15:53:10.607290 I | etcdserver: start to snapshot (applied: 30476, lastsnap: 20452)
2016-04-16 15:53:10.617190 I | etcdserver: saved snapshot at index 30476
2016-04-16 15:53:10.617334 I | etcdserver: compacted raft log at 25476
2016-04-16 15:53:10.918130 I | etcdserver: start to snapshot (applied: 40828, lastsnap: 30476)
2016-04-16 15:53:10.927103 I | etcdserver: saved snapshot at index 40828
2016-04-16 15:53:10.927320 I | etcdserver: compacted raft log at 35828
2016-04-16 15:53:11.241414 I | etcdserver: start to snapshot (applied: 51006, lastsnap: 40828)
2016-04-16 15:53:11.251099 I | etcdserver: saved snapshot at index 51006
2016-04-16 15:53:11.251316 I | etcdserver: compacted raft log at 46006
2016-04-16 15:53:11.564610 I | etcdserver: start to snapshot (applied: 61069, lastsnap: 51006)
2016-04-16 15:53:11.571886 I | etcdserver: saved snapshot at index 61069
2016-04-16 15:53:11.572064 I | etcdserver: compacted raft log at 56069
2016-04-16 15:53:11.909371 I | etcdserver: start to snapshot (applied: 71261, lastsnap: 61069)
2016-04-16 15:53:11.922976 I | etcdserver: saved snapshot at index 71261
2016-04-16 15:53:11.923148 I | etcdserver: compacted raft log at 66261
2016-04-16 15:53:12.302745 I | etcdserver: start to snapshot (applied: 81894, lastsnap: 71261)
2016-04-16 15:53:12.309781 I | etcdserver: saved snapshot at index 81894
2016-04-16 15:53:12.309936 I | etcdserver: compacted raft log at 76894
2016-04-16 15:53:12.666345 I | etcdserver: start to snapshot (applied: 91932, lastsnap: 81894)
2016-04-16 15:53:12.674345 I | etcdserver: saved snapshot at index 91932
2016-04-16 15:53:12.674523 I | etcdserver: compacted raft log at 86932
2016-04-16 15:53:13.024502 I | etcdserver: start to snapshot (applied: 102110, lastsnap: 91932)
2016-04-16 15:53:13.034335 I | etcdserver: saved snapshot at index 102110
2016-04-16 15:53:13.034469 I | etcdserver: compacted raft log at 97110
2016-04-16 15:53:13.357928 I | etcdserver: start to snapshot (applied: 112114, lastsnap: 102110)
2016-04-16 15:53:13.369028 I | etcdserver: saved snapshot at index 112114
2016-04-16 15:53:13.369207 I | etcdserver: compacted raft log at 107114
2016-04-16 15:53:13.730712 I | etcdserver: start to snapshot (applied: 122435, lastsnap: 112114)
2016-04-16 15:53:13.735075 I | etcdserver: saved snapshot at index 122435
2016-04-16 15:53:13.735262 I | etcdserver: compacted raft log at 117435
