2016-04-16 15:53:02.629122 I | etcdmain: etcd Version: 2.3.0+git
2016-04-16 15:53:02.629194 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-16 15:53:02.629206 I | etcdmain: Go Version: go1.6
2016-04-16 15:53:02.629217 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-16 15:53:02.629240 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-16 15:53:02.629323 I | etcdmain: listening for peers on http://10.240.0.13:2380
2016-04-16 15:53:02.629351 I | etcdmain: listening for client requests on 10.240.0.13:2379
2016-04-16 15:53:02.635357 I | etcdserver: name = etcd-2
2016-04-16 15:53:02.635390 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-16 15:53:02.635400 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-16 15:53:02.635411 I | etcdserver: heartbeat = 100ms
2016-04-16 15:53:02.635419 I | etcdserver: election = 1000ms
2016-04-16 15:53:02.635425 I | etcdserver: snapshot count = 10000
2016-04-16 15:53:02.635435 I | etcdserver: advertise client URLs = http://10.240.0.13:2379
2016-04-16 15:53:02.635450 I | etcdserver: initial advertise peer URLs = http://10.240.0.13:2380
2016-04-16 15:53:02.635473 I | etcdserver: initial cluster = etcd-1=http://10.240.0.7:2380,etcd-2=http://10.240.0.13:2380,etcd-3=http://10.240.0.14:2380
2016-04-16 15:53:02.639157 I | etcdserver: starting member cfc6e2e1de0e7922 in cluster 14edf9cb39308b6e
2016-04-16 15:53:02.639233 I | raft: cfc6e2e1de0e7922 became follower at term 0
2016-04-16 15:53:02.639251 I | raft: newRaft cfc6e2e1de0e7922 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-16 15:53:02.639260 I | raft: cfc6e2e1de0e7922 became follower at term 1
2016-04-16 15:53:02.656417 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-16 15:53:02.656567 I | rafthttp: the connection with ec572e55c25f926a became active
2016-04-16 15:53:02.657740 N | etcdmain: serving insecure client requests on 10.240.0.13:2379, this is strongly discouraged!
2016-04-16 15:53:02.657815 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-16 15:53:02.657842 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-16 15:53:02.658664 N | etcdserver: added local member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 14edf9cb39308b6e
2016-04-16 15:53:02.658779 N | etcdserver: added member ec572e55c25f926a [http://10.240.0.7:2380] to cluster 14edf9cb39308b6e
2016-04-16 15:53:02.658872 N | etcdserver: added member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 14edf9cb39308b6e
2016-04-16 15:53:02.839689 I | raft: cfc6e2e1de0e7922 is starting a new election at term 1
2016-04-16 15:53:02.839847 I | raft: cfc6e2e1de0e7922 became candidate at term 2
2016-04-16 15:53:02.839860 I | raft: cfc6e2e1de0e7922 received vote from cfc6e2e1de0e7922 at term 2
2016-04-16 15:53:02.839873 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3] sent vote request to ec572e55c25f926a at term 2
2016-04-16 15:53:02.839885 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3] sent vote request to f9e96ef8c0d0e08c at term 2
2016-04-16 15:53:02.841931 I | raft: cfc6e2e1de0e7922 received vote rejection from ec572e55c25f926a at term 2
2016-04-16 15:53:02.841965 I | raft: cfc6e2e1de0e7922 [quorum:2] has received 1 votes and 1 vote rejections
2016-04-16 15:53:03.540726 I | raft: cfc6e2e1de0e7922 [term: 2] received a MsgVote message with higher term from ec572e55c25f926a [term: 3]
2016-04-16 15:53:03.540800 I | raft: cfc6e2e1de0e7922 became follower at term 3
2016-04-16 15:53:03.540818 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3, vote: 0] voted for ec572e55c25f926a [logterm: 1, index: 3] at term 3
2016-04-16 15:53:03.543298 I | raft: raft.node: cfc6e2e1de0e7922 elected leader ec572e55c25f926a at term 3
2016-04-16 15:53:03.548432 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.13:2379]} to cluster 14edf9cb39308b6e
2016-04-16 15:53:03.549669 N | membership: set the initial cluster version to 2.2
2016-04-16 15:53:03.648682 I | rafthttp: the connection with f9e96ef8c0d0e08c became active
2016-04-16 15:53:03.657684 I | v2http: enabled capabilities for version 2.2.0
2016-04-16 15:53:07.551920 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-16 15:53:07.659467 I | v2http: enabled capabilities for version 2.3.0
2016-04-16 15:53:10.009785 I | etcdserver: start to snapshot (applied: 10391, lastsnap: 0)
2016-04-16 15:53:10.027919 I | etcdserver: saved snapshot at index 10391
2016-04-16 15:53:10.028218 I | etcdserver: compacted raft log at 5391
2016-04-16 15:53:10.310392 I | etcdserver: start to snapshot (applied: 20395, lastsnap: 10391)
2016-04-16 15:53:10.330912 I | etcdserver: saved snapshot at index 20395
2016-04-16 15:53:10.331119 I | etcdserver: compacted raft log at 15395
2016-04-16 15:53:10.623068 I | etcdserver: start to snapshot (applied: 30904, lastsnap: 20395)
2016-04-16 15:53:10.659457 I | etcdserver: saved snapshot at index 30904
2016-04-16 15:53:10.659620 I | etcdserver: compacted raft log at 25904
2016-04-16 15:53:10.941664 I | etcdserver: start to snapshot (applied: 40967, lastsnap: 30904)
2016-04-16 15:53:10.958875 I | etcdserver: saved snapshot at index 40967
2016-04-16 15:53:10.959107 I | etcdserver: compacted raft log at 35967
2016-04-16 15:53:11.237777 I | etcdserver: start to snapshot (applied: 51006, lastsnap: 40967)
2016-04-16 15:53:11.259593 I | etcdserver: saved snapshot at index 51006
2016-04-16 15:53:11.259870 I | etcdserver: compacted raft log at 46006
2016-04-16 15:53:11.566658 I | etcdserver: start to snapshot (applied: 61070, lastsnap: 51006)
2016-04-16 15:53:11.579736 I | etcdserver: saved snapshot at index 61070
2016-04-16 15:53:11.580028 I | etcdserver: compacted raft log at 56070
2016-04-16 15:53:11.911947 I | etcdserver: start to snapshot (applied: 71261, lastsnap: 61070)
2016-04-16 15:53:11.932629 I | etcdserver: saved snapshot at index 71261
2016-04-16 15:53:11.933283 I | etcdserver: compacted raft log at 66261
2016-04-16 15:53:12.291877 I | etcdserver: start to snapshot (applied: 81894, lastsnap: 71261)
2016-04-16 15:53:12.308366 I | etcdserver: saved snapshot at index 81894
2016-04-16 15:53:12.308653 I | etcdserver: compacted raft log at 76894
2016-04-16 15:53:12.653817 I | etcdserver: start to snapshot (applied: 91932, lastsnap: 81894)
2016-04-16 15:53:12.675843 I | etcdserver: saved snapshot at index 91932
2016-04-16 15:53:12.678846 I | etcdserver: compacted raft log at 86932
2016-04-16 15:53:13.029046 I | etcdserver: start to snapshot (applied: 102110, lastsnap: 91932)
2016-04-16 15:53:13.047612 I | etcdserver: saved snapshot at index 102110
2016-04-16 15:53:13.047842 I | etcdserver: compacted raft log at 97110
2016-04-16 15:53:13.371224 I | etcdserver: start to snapshot (applied: 112327, lastsnap: 102110)
2016-04-16 15:53:13.384214 I | etcdserver: saved snapshot at index 112327
2016-04-16 15:53:13.384556 I | etcdserver: compacted raft log at 107327
2016-04-16 15:53:13.757019 I | etcdserver: start to snapshot (applied: 123015, lastsnap: 112327)
2016-04-16 15:53:13.769400 I | etcdserver: saved snapshot at index 123015
2016-04-16 15:53:13.769880 I | etcdserver: compacted raft log at 118015
2016-04-16 15:53:14.104455 I | etcdserver: start to snapshot (applied: 133350, lastsnap: 123015)
2016-04-16 15:53:14.113231 I | etcdserver: saved snapshot at index 133350
2016-04-16 15:53:14.113389 I | etcdserver: compacted raft log at 128350
2016-04-16 15:53:14.477412 I | etcdserver: start to snapshot (applied: 143774, lastsnap: 133350)
2016-04-16 15:53:14.496220 I | etcdserver: saved snapshot at index 143774
2016-04-16 15:53:14.496390 I | etcdserver: compacted raft log at 138774
2016-04-16 15:53:14.805216 I | etcdserver: start to snapshot (applied: 153814, lastsnap: 143774)
2016-04-16 15:53:14.816240 I | etcdserver: saved snapshot at index 153814
2016-04-16 15:53:14.816409 I | etcdserver: compacted raft log at 148814
2016-04-16 15:53:15.192304 I | etcdserver: start to snapshot (applied: 164035, lastsnap: 153814)
2016-04-16 15:53:15.200279 I | etcdserver: saved snapshot at index 164035
2016-04-16 15:53:15.200472 I | etcdserver: compacted raft log at 159035
2016-04-16 15:53:15.571021 I | etcdserver: start to snapshot (applied: 174152, lastsnap: 164035)
2016-04-16 15:53:15.582727 I | etcdserver: saved snapshot at index 174152
2016-04-16 15:53:15.582905 I | etcdserver: compacted raft log at 169152
2016-04-16 15:53:15.927461 I | etcdserver: start to snapshot (applied: 184206, lastsnap: 174152)
2016-04-16 15:53:15.938005 I | etcdserver: saved snapshot at index 184206
2016-04-16 15:53:15.938193 I | etcdserver: compacted raft log at 179206
2016-04-16 15:53:16.275790 I | etcdserver: start to snapshot (applied: 194304, lastsnap: 184206)
2016-04-16 15:53:16.299923 I | etcdserver: saved snapshot at index 194304
2016-04-16 15:53:16.301908 I | etcdserver: compacted raft log at 189304
2016-04-16 15:53:16.651585 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-0000000000032017.wal is created
2016-04-16 15:53:16.654661 I | etcdserver: start to snapshot (applied: 204428, lastsnap: 194304)
2016-04-16 15:53:16.687963 I | etcdserver: saved snapshot at index 204428
2016-04-16 15:53:16.688152 I | etcdserver: compacted raft log at 199428
2016-04-16 15:53:17.012962 I | etcdserver: start to snapshot (applied: 214608, lastsnap: 204428)
2016-04-16 15:53:17.021584 I | etcdserver: saved snapshot at index 214608
2016-04-16 15:53:17.021836 I | etcdserver: compacted raft log at 209608
2016-04-16 15:53:17.365697 I | etcdserver: start to snapshot (applied: 224621, lastsnap: 214608)
2016-04-16 15:53:17.375740 I | etcdserver: saved snapshot at index 224621
2016-04-16 15:53:17.375912 I | etcdserver: compacted raft log at 219621
2016-04-16 15:53:17.717665 I | etcdserver: start to snapshot (applied: 234737, lastsnap: 224621)
2016-04-16 15:53:17.727210 I | etcdserver: saved snapshot at index 234737
2016-04-16 15:53:17.727440 I | etcdserver: compacted raft log at 229737
2016-04-16 15:53:18.103009 I | etcdserver: start to snapshot (applied: 245134, lastsnap: 234737)
2016-04-16 15:53:18.122884 I | etcdserver: saved snapshot at index 245134
2016-04-16 15:53:18.123264 I | etcdserver: compacted raft log at 240134
2016-04-16 15:53:18.445094 I | etcdserver: start to snapshot (applied: 255388, lastsnap: 245134)
2016-04-16 15:53:18.461449 I | etcdserver: saved snapshot at index 255388
2016-04-16 15:53:18.464469 I | etcdserver: compacted raft log at 250388
2016-04-16 15:53:18.812429 I | etcdserver: start to snapshot (applied: 265418, lastsnap: 255388)
2016-04-16 15:53:18.824536 I | etcdserver: saved snapshot at index 265418
2016-04-16 15:53:18.824711 I | etcdserver: compacted raft log at 260418
2016-04-16 15:53:19.164527 I | etcdserver: start to snapshot (applied: 275434, lastsnap: 265418)
2016-04-16 15:53:19.181671 I | etcdserver: saved snapshot at index 275434
2016-04-16 15:53:19.181840 I | etcdserver: compacted raft log at 270434
2016-04-16 15:53:19.534709 I | etcdserver: start to snapshot (applied: 285439, lastsnap: 275434)
2016-04-16 15:53:19.545237 I | etcdserver: saved snapshot at index 285439
2016-04-16 15:53:19.545386 I | etcdserver: compacted raft log at 280439
2016-04-16 15:53:19.870731 I | etcdserver: start to snapshot (applied: 295657, lastsnap: 285439)
2016-04-16 15:53:19.882104 I | etcdserver: saved snapshot at index 295657
2016-04-16 15:53:19.882251 I | etcdserver: compacted raft log at 290657
2016-04-16 15:53:20.280582 I | etcdserver: start to snapshot (applied: 306529, lastsnap: 295657)
2016-04-16 15:53:20.302169 I | etcdserver: saved snapshot at index 306529
2016-04-16 15:53:20.302380 I | etcdserver: compacted raft log at 301529
2016-04-16 15:53:20.629564 I | etcdserver: start to snapshot (applied: 316616, lastsnap: 306529)
2016-04-16 15:53:20.643511 I | etcdserver: saved snapshot at index 316616
2016-04-16 15:53:20.643695 I | etcdserver: compacted raft log at 311616
2016-04-16 15:53:21.004640 I | etcdserver: start to snapshot (applied: 326734, lastsnap: 316616)
2016-04-16 15:53:21.020893 I | etcdserver: saved snapshot at index 326734
2016-04-16 15:53:21.022719 I | etcdserver: compacted raft log at 321734
2016-04-16 15:53:21.366722 I | etcdserver: start to snapshot (applied: 336799, lastsnap: 326734)
2016-04-16 15:53:21.408169 I | etcdserver: saved snapshot at index 336799
2016-04-16 15:53:21.408335 I | etcdserver: compacted raft log at 331799
2016-04-16 15:53:21.761871 I | etcdserver: start to snapshot (applied: 346841, lastsnap: 336799)
2016-04-16 15:53:21.769472 I | etcdserver: saved snapshot at index 346841
2016-04-16 15:53:21.769661 I | etcdserver: compacted raft log at 341841
2016-04-16 15:53:22.122355 I | etcdserver: start to snapshot (applied: 356886, lastsnap: 346841)
2016-04-16 15:53:22.130966 I | etcdserver: saved snapshot at index 356886
2016-04-16 15:53:22.131123 I | etcdserver: compacted raft log at 351886
2016-04-16 15:53:22.474923 I | etcdserver: start to snapshot (applied: 367060, lastsnap: 356886)
2016-04-16 15:53:22.496761 I | etcdserver: saved snapshot at index 367060
2016-04-16 15:53:22.496962 I | etcdserver: compacted raft log at 362060
2016-04-16 15:53:22.831340 I | etcdserver: start to snapshot (applied: 377207, lastsnap: 367060)
2016-04-16 15:53:22.838532 I | etcdserver: saved snapshot at index 377207
2016-04-16 15:53:22.838861 I | etcdserver: compacted raft log at 372207
2016-04-16 15:53:23.208685 I | etcdserver: start to snapshot (applied: 387723, lastsnap: 377207)
2016-04-16 15:53:23.218591 I | etcdserver: saved snapshot at index 387723
2016-04-16 15:53:23.218751 I | etcdserver: compacted raft log at 382723
2016-04-16 15:53:23.605312 I | etcdserver: start to snapshot (applied: 397759, lastsnap: 387723)
2016-04-16 15:53:23.617494 I | etcdserver: saved snapshot at index 397759
2016-04-16 15:53:23.617671 I | etcdserver: compacted raft log at 392759
2016-04-16 15:53:24.028497 I | etcdserver: start to snapshot (applied: 407811, lastsnap: 397759)
2016-04-16 15:53:24.034799 I | etcdserver: saved snapshot at index 407811
2016-04-16 15:53:24.034978 I | etcdserver: compacted raft log at 402811
2016-04-16 15:53:24.091045 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-0000000000063f48.wal is created
2016-04-16 15:53:24.456722 I | etcdserver: start to snapshot (applied: 417949, lastsnap: 407811)
2016-04-16 15:53:24.466630 I | etcdserver: saved snapshot at index 417949
2016-04-16 15:53:24.466828 I | etcdserver: compacted raft log at 412949
2016-04-16 15:53:24.868215 I | etcdserver: start to snapshot (applied: 428204, lastsnap: 417949)
2016-04-16 15:53:24.876195 I | etcdserver: saved snapshot at index 428204
2016-04-16 15:53:24.876362 I | etcdserver: compacted raft log at 423204
2016-04-16 15:53:25.296206 I | etcdserver: start to snapshot (applied: 438563, lastsnap: 428204)
2016-04-16 15:53:25.308318 I | etcdserver: saved snapshot at index 438563
2016-04-16 15:53:25.308545 I | etcdserver: compacted raft log at 433563
2016-04-16 15:53:25.700483 I | etcdserver: start to snapshot (applied: 448596, lastsnap: 438563)
2016-04-16 15:53:25.760491 I | etcdserver: saved snapshot at index 448596
2016-04-16 15:53:25.760675 I | etcdserver: compacted raft log at 443596
2016-04-16 15:53:26.127085 I | etcdserver: start to snapshot (applied: 458665, lastsnap: 448596)
2016-04-16 15:53:26.139418 I | etcdserver: saved snapshot at index 458665
2016-04-16 15:53:26.140092 I | etcdserver: compacted raft log at 453665
2016-04-16 15:53:26.533989 I | etcdserver: start to snapshot (applied: 468691, lastsnap: 458665)
2016-04-16 15:53:26.548092 I | etcdserver: saved snapshot at index 468691
