2016-04-16 17:28:30.266574 I | etcdmain: etcd Version: 2.3.0+git
2016-04-16 17:28:30.266626 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-16 17:28:30.266633 I | etcdmain: Go Version: go1.6
2016-04-16 17:28:30.266639 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-16 17:28:30.266648 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-16 17:28:30.266714 I | etcdmain: listening for peers on http://10.240.0.17:2380
2016-04-16 17:28:30.266747 I | etcdmain: listening for client requests on 10.240.0.17:2379
2016-04-16 17:28:30.271426 I | etcdserver: name = etcd-2
2016-04-16 17:28:30.271441 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-16 17:28:30.271448 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-16 17:28:30.271454 I | etcdserver: heartbeat = 100ms
2016-04-16 17:28:30.271460 I | etcdserver: election = 1000ms
2016-04-16 17:28:30.271465 I | etcdserver: snapshot count = 10000
2016-04-16 17:28:30.271473 I | etcdserver: advertise client URLs = http://10.240.0.17:2379
2016-04-16 17:28:30.271481 I | etcdserver: initial advertise peer URLs = http://10.240.0.17:2380
2016-04-16 17:28:30.271501 I | etcdserver: initial cluster = etcd-1=http://10.240.0.16:2380,etcd-2=http://10.240.0.17:2380,etcd-3=http://10.240.0.18:2380
2016-04-16 17:28:30.274456 I | etcdserver: starting member 8b1cff98eebdba1d in cluster 8ad6201056aec31e
2016-04-16 17:28:30.274499 I | raft: 8b1cff98eebdba1d became follower at term 0
2016-04-16 17:28:30.274519 I | raft: newRaft 8b1cff98eebdba1d [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-16 17:28:30.274527 I | raft: 8b1cff98eebdba1d became follower at term 1
2016-04-16 17:28:30.289090 I | rafthttp: the connection with 336bc18147870c09 became active
2016-04-16 17:28:30.289857 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-16 17:28:30.290866 N | etcdserver: added member 336bc18147870c09 [http://10.240.0.16:2380] to cluster 8ad6201056aec31e
2016-04-16 17:28:30.290910 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-16 17:28:30.290928 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-16 17:28:30.290982 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster 8ad6201056aec31e
2016-04-16 17:28:30.291003 N | etcdmain: serving insecure client requests on 10.240.0.17:2379, this is strongly discouraged!
2016-04-16 17:28:30.291089 N | etcdserver: added local member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster 8ad6201056aec31e
2016-04-16 17:28:30.479412 I | raft: 8b1cff98eebdba1d [term: 1] received a MsgVote message with higher term from 336bc18147870c09 [term: 3]
2016-04-16 17:28:30.479478 I | raft: 8b1cff98eebdba1d became follower at term 3
2016-04-16 17:28:30.479521 I | raft: 8b1cff98eebdba1d [logterm: 1, index: 3, vote: 0] voted for 336bc18147870c09 [logterm: 1, index: 3] at term 3
2016-04-16 17:28:30.481592 I | raft: raft.node: 8b1cff98eebdba1d elected leader 336bc18147870c09 at term 3
2016-04-16 17:28:30.484694 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.17:2379]} to cluster 8ad6201056aec31e
2016-04-16 17:28:30.486094 N | membership: set the initial cluster version to 2.2
2016-04-16 17:28:30.790501 I | v2http: enabled capabilities for version 2.2.0
2016-04-16 17:28:31.296476 I | rafthttp: the connection with 66358a82ef379101 became active
2016-04-16 17:28:34.488680 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-16 17:28:34.791784 I | v2http: enabled capabilities for version 2.3.0
2016-04-16 17:28:37.673073 I | etcdserver: start to snapshot (applied: 10068, lastsnap: 0)
2016-04-16 17:28:37.767855 I | etcdserver: saved snapshot at index 10068
2016-04-16 17:28:37.768468 I | etcdserver: compacted raft log at 5068
2016-04-16 17:28:38.079811 I | etcdserver: start to snapshot (applied: 20334, lastsnap: 10068)
2016-04-16 17:28:38.294848 I | etcdserver: saved snapshot at index 20334
2016-04-16 17:28:38.296101 I | etcdserver: compacted raft log at 15334
2016-04-16 17:28:38.444327 I | etcdserver: start to snapshot (applied: 30471, lastsnap: 20334)
2016-04-16 17:28:38.777159 I | etcdserver: saved snapshot at index 30471
2016-04-16 17:28:38.777509 I | etcdserver: compacted raft log at 25471
2016-04-16 17:28:38.940116 I | etcdserver: start to snapshot (applied: 40513, lastsnap: 30471)
2016-04-16 17:28:39.353305 I | etcdserver: saved snapshot at index 40513
2016-04-16 17:28:39.353707 I | etcdserver: compacted raft log at 35513
2016-04-16 17:28:39.442251 I | etcdserver: start to snapshot (applied: 50756, lastsnap: 40513)
2016-04-16 17:28:39.918444 I | etcdserver: start to snapshot (applied: 60793, lastsnap: 50756)
2016-04-16 17:28:40.073962 I | etcdserver: saved snapshot at index 50756
2016-04-16 17:28:40.074721 I | etcdserver: compacted raft log at 45756
2016-04-16 17:28:40.386136 I | etcdserver: start to snapshot (applied: 70825, lastsnap: 60793)
2016-04-16 17:28:40.724073 I | etcdserver: saved snapshot at index 60793
2016-04-16 17:28:40.743968 I | etcdserver: compacted raft log at 55793
2016-04-16 17:28:40.934145 I | etcdserver: start to snapshot (applied: 80925, lastsnap: 70825)
2016-04-16 17:28:41.224664 I | etcdserver: saved snapshot at index 70825
2016-04-16 17:28:41.225190 I | etcdserver: compacted raft log at 65825
2016-04-16 17:28:41.443292 I | etcdserver: start to snapshot (applied: 90980, lastsnap: 80925)
2016-04-16 17:28:41.811005 I | etcdserver: saved snapshot at index 80925
2016-04-16 17:28:41.820505 I | etcdserver: compacted raft log at 75925
2016-04-16 17:28:41.987547 I | etcdserver: start to snapshot (applied: 101058, lastsnap: 90980)
2016-04-16 17:28:42.449049 I | etcdserver: saved snapshot at index 90980
2016-04-16 17:28:42.449528 I | etcdserver: compacted raft log at 85980
2016-04-16 17:28:42.960039 I | etcdserver: saved snapshot at index 101058
2016-04-16 17:28:42.960355 I | etcdserver: compacted raft log at 96058
2016-04-16 17:28:47.046534 I | etcdserver: start to snapshot (applied: 111067, lastsnap: 101058)
2016-04-16 17:28:48.068161 I | etcdserver: saved snapshot at index 111067
2016-04-16 17:28:48.068324 I | etcdserver: compacted raft log at 106067
2016-04-16 17:28:54.288704 I | etcdserver: start to snapshot (applied: 121070, lastsnap: 111067)
2016-04-16 17:28:55.378509 I | etcdserver: saved snapshot at index 121070
2016-04-16 17:28:55.378677 I | etcdserver: compacted raft log at 116070
2016-04-16 17:29:00.291551 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000002754.snap successfully
2016-04-16 17:29:00.292667 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000004f6e.snap successfully
2016-04-16 17:29:00.294281 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000007707.snap successfully
2016-04-16 17:29:00.296524 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000009e41.snap successfully
2016-04-16 17:29:00.299290 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-000000000000c644.snap successfully
2016-04-16 17:29:00.302491 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-000000000000ed79.snap successfully
2016-04-16 17:29:00.306130 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-00000000000114a9.snap successfully
2016-04-16 17:29:37.795255 I | etcdserver: start to snapshot (applied: 131117, lastsnap: 121070)
2016-04-16 17:29:38.279451 I | etcdserver: start to snapshot (applied: 141214, lastsnap: 131117)
2016-04-16 17:29:38.848867 I | etcdserver: start to snapshot (applied: 151262, lastsnap: 141214)
2016-04-16 17:29:39.399791 I | etcdserver: saved snapshot at index 131117
2016-04-16 17:29:39.400604 I | etcdserver: compacted raft log at 126117
2016-04-16 17:29:39.632531 I | etcdserver: start to snapshot (applied: 161599, lastsnap: 151262)
2016-04-16 17:29:39.852635 I | etcdserver: saved snapshot at index 141214
2016-04-16 17:29:39.853323 I | etcdserver: compacted raft log at 136214
2016-04-16 17:29:40.281306 I | etcdserver: start to snapshot (applied: 171832, lastsnap: 161599)
2016-04-16 17:29:40.578494 I | etcdserver: saved snapshot at index 151262
2016-04-16 17:29:40.608773 I | etcdserver: compacted raft log at 146262
2016-04-16 17:29:41.036929 I | etcdserver: start to snapshot (applied: 181960, lastsnap: 171832)
2016-04-16 17:29:41.503878 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000002dbef.wal is created
2016-04-16 17:29:41.577073 I | etcdserver: saved snapshot at index 161599
2016-04-16 17:29:41.577734 I | etcdserver: compacted raft log at 156599
2016-04-16 17:29:41.804540 I | etcdserver: start to snapshot (applied: 192000, lastsnap: 181960)
2016-04-16 17:29:42.260627 I | etcdserver: saved snapshot at index 171832
2016-04-16 17:29:42.261228 I | etcdserver: compacted raft log at 166832
2016-04-16 17:29:42.633706 I | etcdserver: start to snapshot (applied: 202231, lastsnap: 192000)
2016-04-16 17:29:43.316556 I | etcdserver: saved snapshot at index 181960
2016-04-16 17:29:43.317445 I | etcdserver: compacted raft log at 176960
2016-04-16 17:29:43.498936 I | etcdserver: start to snapshot (applied: 212265, lastsnap: 202231)
2016-04-16 17:29:44.085021 I | etcdserver: saved snapshot at index 192000
2016-04-16 17:29:44.123228 I | etcdserver: compacted raft log at 187000
2016-04-16 17:29:44.335105 I | etcdserver: start to snapshot (applied: 222513, lastsnap: 212265)
2016-04-16 17:29:45.198769 I | etcdserver: saved snapshot at index 202231
2016-04-16 17:29:45.199652 I | etcdserver: compacted raft log at 197231
2016-04-16 17:29:45.379481 I | etcdserver: start to snapshot (applied: 232701, lastsnap: 222513)
2016-04-16 17:29:46.082835 I | etcdserver: saved snapshot at index 212265
2016-04-16 17:29:46.083945 I | etcdserver: compacted raft log at 207265
2016-04-16 17:29:46.854803 I | etcdserver: saved snapshot at index 222513
2016-04-16 17:29:46.855505 I | etcdserver: compacted raft log at 217513
2016-04-16 17:29:47.265047 I | etcdserver: start to snapshot (applied: 242709, lastsnap: 232701)
2016-04-16 17:29:48.052965 I | etcdserver: saved snapshot at index 232701
2016-04-16 17:29:48.053476 I | etcdserver: compacted raft log at 227701
2016-04-16 17:29:49.756459 I | etcdserver: saved snapshot at index 242709
2016-04-16 17:29:49.757052 I | etcdserver: compacted raft log at 237709
2016-04-16 17:29:50.751757 I | etcdserver: start to snapshot (applied: 252712, lastsnap: 242709)
2016-04-16 17:29:52.998342 I | etcdserver: saved snapshot at index 252712
2016-04-16 17:29:52.998531 I | etcdserver: compacted raft log at 247712
2016-04-16 17:30:00.309854 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000013c1d.snap successfully
2016-04-16 17:30:00.314159 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000016364.snap successfully
2016-04-16 17:30:00.318377 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000018ac2.snap successfully
2016-04-16 17:30:00.322883 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-000000000001b1db.snap successfully
2016-04-16 17:30:00.328029 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-000000000001d8ee.snap successfully
2016-04-16 17:30:00.335042 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-000000000002002d.snap successfully
2016-04-16 17:30:00.342448 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-000000000002279e.snap successfully
2016-04-16 17:30:00.350089 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000024ede.snap successfully
