unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460825948,27.015085,30706,30706,2.99,28.27,2.42,19.42,2.66,19.71,2.69,22.47
1460825949,29.786188,33022,63728,55.59,80.71,46.95,74.34,55.41,72.49,52.65,75.85
1460825950,33.830973,29502,93230,102.29,91.02,85.38,84.04,97.51,81.99,95.06,85.68
1460825951,33.975765,28833,122063,141.21,101.82,119.92,97.39,129.24,93.58,130.12,97.60
1460825952,36.751855,27163,149226,173.75,112.79,149.00,105.17,157.83,103.44,160.19,107.13
1460825953,35.949901,27399,176625,201.00,121.70,170.37,117.01,178.01,115.77,183.13,118.16
1460825954,36.727513,27229,203854,224.27,130.51,189.43,126.25,196.60,122.28,203.43,126.35
1460825955,38.478635,25955,229809,243.85,139.84,207.90,137.92,213.26,136.54,221.67,138.10
1460825956,35.788100,27009,256818,260.31,154.32,220.85,143.55,225.96,144.99,235.71,147.62
1460825957,36.344488,27818,284636,277.08,166.26,234.18,154.80,237.32,158.23,249.53,159.76
1460825958,37.092989,26827,311463,292.03,176.10,243.90,167.98,248.88,174.88,261.60,172.99
1460825959,38.162243,25534,336997,304.77,187.25,255.62,173.54,257.18,177.03,272.52,179.27
1460825960,39.018315,25199,362196,315.94,195.18,262.56,184.13,264.84,188.93,281.11,189.41
1460825961,37.100488,27326,389522,325.09,204.20,270.35,197.00,271.77,192.85,289.07,198.02
1460825962,36.744331,26031,415553,335.08,214.84,277.56,205.52,278.05,206.87,296.90,209.08
1460825963,38.051332,25967,441520,343.68,225.08,282.38,214.53,285.78,215.36,303.95,218.32
1460825964,36.858115,26962,468482,352.28,234.97,287.14,227.32,290.09,225.92,309.84,229.40
1460825965,38.391139,26182,494664,360.01,243.06,293.15,241.41,294.16,236.70,315.77,240.39
1460825966,38.191586,25610,520274,367.33,254.30,295.90,243.38,299.83,242.13,321.02,246.60
1460825967,37.974196,26836,547110,374.03,261.98,300.54,262.22,302.67,261.24,325.75,261.81
1460825968,36.670303,26914,574024,380.92,271.68,307.64,265.08,305.51,268.92,331.36,268.56
1460825969,37.764611,26073,600097,386.73,284.86,311.28,274.90,310.50,279.18,336.17,279.65
1460825970,39.266983,24227,624324,392.18,296.23,314.15,286.28,311.98,290.34,339.44,290.95
1460825971,36.678260,27627,651951,397.11,303.28,317.90,306.92,315.13,297.17,343.38,302.46
1460825972,35.746056,28408,680359,401.96,311.90,320.53,312.96,317.45,307.86,346.65,310.91
1460825973,38.561878,25709,706068,407.26,323.58,322.36,319.36,322.83,314.97,350.82,319.30
1460825974,34.621190,28652,734720,412.11,331.72,325.67,325.96,324.60,327.20,354.13,328.29
1460825975,39.837958,24496,759216,416.22,340.33,330.07,337.92,326.48,342.18,357.59,340.14
1460825976,35.549992,28380,787596,420.80,351.38,331.54,352.84,328.96,345.63,360.43,349.95
1460825977,35.961444,27054,814650,424.45,363.75,333.21,369.38,332.99,349.42,363.55,360.85
1460825978,37.192364,26723,841373,428.12,372.60,336.63,373.20,334.00,365.48,366.25,370.43
1460825979,38.845894,25873,867246,431.51,379.28,340.37,382.32,334.75,383.54,368.88,381.71
1460825980,38.392903,26052,893298,434.87,384.47,340.41,389.58,336.61,390.86,370.63,388.30
1460825981,36.159286,26244,919542,438.09,400.52,342.00,412.02,340.16,394.14,373.42,402.23
1460825982,36.668868,26390,945932,441.09,410.62,344.27,415.20,341.30,402.10,375.55,409.31
1460825983,38.640572,27140,973072,443.93,418.26,347.23,415.86,342.61,412.69,377.92,415.60
1460825984,41.960521,24020,997092,446.68,430.45,347.20,431.12,343.59,429.51,379.16,430.36
1460825985,36.430734,27280,1024372,449.45,437.89,348.39,438.62,345.80,436.96,381.21,437.82
1460825986,40.399595,24047,1048419,450.68,447.34,348.46,442.58,346.88,443.95,382.01,444.62
1460825987,41.716566,23280,1071699,453.23,457.31,350.18,457.20,348.23,452.14,383.88,455.55
1460825988,42.492624,23665,1095364,454.29,466.98,350.68,473.13,348.79,456.78,384.59,465.63
1460825989,40.278729,23540,1118904,454.99,480.10,351.37,474.63,349.52,468.68,385.29,474.47
1460825990,42.067168,24175,1143079,455.30,481.50,352.05,484.30,350.49,479.49,385.95,481.76
1460825991,43.251158,24325,1167404,455.46,491.02,353.10,490.95,351.18,484.61,386.58,488.86
1460825992,43.142822,22900,1190304,455.94,502.46,354.03,498.64,352.13,499.00,387.37,500.03
1460825993,44.337895,22327,1212631,456.25,508.46,355.24,507.99,353.16,507.88,388.22,508.11
1460825994,37.507021,26705,1239336,456.68,515.04,356.40,518.92,354.27,512.42,389.12,515.46
1460825995,36.581863,27135,1266471,458.45,530.04,358.17,528.70,355.87,522.08,390.83,526.94
1460825996,42.809866,23120,1289591,459.57,532.89,358.11,535.02,356.74,531.09,391.47,533.00
1460825997,38.646548,24667,1314258,461.03,548.88,358.60,541.18,356.80,539.19,392.14,543.08
1460825998,44.596823,23209,1337467,461.65,555.88,359.81,547.89,357.61,550.64,393.02,551.47
1460825999,38.796388,25271,1362738,461.51,566.65,361.05,563.66,359.07,560.34,393.88,563.55
1460826000,40.863775,23218,1385956,462.02,573.33,360.81,569.27,359.06,567.24,393.96,569.95
1460826001,44.977099,23526,1409482,463.41,584.68,361.56,577.45,359.28,571.20,394.75,577.78
1460826002,41.422219,23706,1433188,463.98,588.39,362.72,589.86,359.96,580.57,395.55,586.27
1460826003,33.286646,26995,1460183,465.59,598.25,363.42,601.34,361.17,592.88,396.73,597.49
1460826004,35.807299,28572,1488755,467.08,607.76,363.50,609.88,362.69,604.94,397.76,607.53
1460826005,40.016022,25528,1514283,468.78,619.01,363.59,613.54,363.90,622.30,398.76,618.28
1460826006,42.166507,24477,1538760,470.46,624.59,363.56,626.54,363.65,626.03,399.22,625.72
1460826007,36.826099,23675,1562435,472.14,633.46,364.81,633.52,363.15,634.70,400.03,633.89
1460826008,37.939176,28742,1591177,473.13,646.80,365.07,643.27,364.18,640.86,400.79,643.64
1460826009,41.584034,24483,1615660,474.38,657.66,366.75,652.41,363.70,648.72,401.61,652.93
1460826010,36.019719,24794,1640454,475.89,664.08,366.84,657.96,365.06,657.74,402.60,659.93
1460826011,39.735338,27241,1667695,477.04,676.27,367.60,677.12,366.01,670.65,403.55,674.68
1460826012,43.814341,22986,1690681,478.50,684.81,366.98,679.41,366.25,674.86,403.91,679.69
1460826013,37.034541,25989,1716670,479.86,694.03,368.11,695.20,365.85,686.05,404.61,691.76
1460826014,42.977494,21571,1738241,480.73,706.06,367.80,698.19,364.99,692.59,404.51,698.95
1460826015,43.244126,25324,1763565,480.59,708.44,368.39,701.99,365.87,711.75,404.95,707.39
1460826016,37.096929,25169,1788734,481.46,720.52,369.81,721.62,365.58,719.32,405.62,720.49
1460826017,46.150345,22939,1811673,481.73,726.12,369.76,723.31,365.63,725.43,405.71,724.95
1460826018,31.847393,31090,1842763,483.24,739.40,371.19,731.75,367.48,729.60,407.30,733.58
1460826019,44.057444,20936,1863699,483.79,746.73,372.34,747.90,368.32,735.01,408.15,743.21
1460826020,46.818881,22664,1886363,484.17,757.79,372.34,756.30,368.54,750.65,408.35,754.91
1460826021,39.152882,25633,1911996,484.56,770.24,372.16,761.60,368.22,761.56,408.31,764.47
1460826022,40.629119,21889,1933885,484.51,774.83,372.18,768.22,369.08,766.73,408.59,769.93
1460826023,48.703208,22632,1956517,484.58,778.51,372.81,781.13,369.40,780.40,408.93,780.01
1460826024,39.508992,24785,1981302,485.06,790.83,373.44,789.43,369.54,789.78,409.35,790.01
1460826025,43.391944,18698,,,,,,,,,
