2016-04-16 17:28:31.955602 I | etcdmain: etcd Version: 2.3.0+git
2016-04-16 17:28:31.955672 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-16 17:28:31.955679 I | etcdmain: Go Version: go1.6
2016-04-16 17:28:31.955685 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-16 17:28:31.955699 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-16 17:28:31.955777 I | etcdmain: listening for peers on http://10.240.0.23:2380
2016-04-16 17:28:31.955810 I | etcdmain: listening for client requests on 10.240.0.23:2379
2016-04-16 17:28:31.960441 I | etcdserver: name = etcd-2
2016-04-16 17:28:31.960466 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-16 17:28:31.960477 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-16 17:28:31.960486 I | etcdserver: heartbeat = 100ms
2016-04-16 17:28:31.960495 I | etcdserver: election = 1000ms
2016-04-16 17:28:31.960520 I | etcdserver: snapshot count = 10000
2016-04-16 17:28:31.960535 I | etcdserver: advertise client URLs = http://10.240.0.23:2379
2016-04-16 17:28:31.960546 I | etcdserver: initial advertise peer URLs = http://10.240.0.23:2380
2016-04-16 17:28:31.960568 I | etcdserver: initial cluster = etcd-1=http://10.240.0.22:2380,etcd-2=http://10.240.0.23:2380,etcd-3=http://10.240.0.24:2380
2016-04-16 17:28:31.964052 I | etcdserver: starting member 3e07e8086be420d2 in cluster 4a8b18416d8099e6
2016-04-16 17:28:31.964098 I | raft: 3e07e8086be420d2 became follower at term 0
2016-04-16 17:28:31.964111 I | raft: newRaft 3e07e8086be420d2 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-16 17:28:31.964118 I | raft: 3e07e8086be420d2 became follower at term 1
2016-04-16 17:28:31.978736 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-16 17:28:31.979415 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-04-16 17:28:31.980122 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster 4a8b18416d8099e6
2016-04-16 17:28:31.980360 N | etcdserver: added member 38b08b16bc99e52f [http://10.240.0.24:2380] to cluster 4a8b18416d8099e6
2016-04-16 17:28:31.980556 N | etcdserver: added local member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster 4a8b18416d8099e6
2016-04-16 17:28:31.980824 E | etcdmain: failed to notify systemd for readiness: No socket
