2016-04-16 16:58:58.197080 I | etcdmain: etcd Version: 2.3.0+git
2016-04-16 16:58:58.197175 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-16 16:58:58.197184 I | etcdmain: Go Version: go1.6
2016-04-16 16:58:58.197236 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-16 16:58:58.197271 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-16 16:58:58.197358 I | etcdmain: listening for peers on http://10.240.0.13:2380
2016-04-16 16:58:58.197407 I | etcdmain: listening for client requests on 10.240.0.13:2379
2016-04-16 16:58:58.203893 I | etcdserver: name = etcd-2
2016-04-16 16:58:58.203919 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-16 16:58:58.203928 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-16 16:58:58.203934 I | etcdserver: heartbeat = 100ms
2016-04-16 16:58:58.203945 I | etcdserver: election = 1000ms
2016-04-16 16:58:58.203955 I | etcdserver: snapshot count = 10000
2016-04-16 16:58:58.203967 I | etcdserver: advertise client URLs = http://10.240.0.13:2379
2016-04-16 16:58:58.203974 I | etcdserver: initial advertise peer URLs = http://10.240.0.13:2380
2016-04-16 16:58:58.203989 I | etcdserver: initial cluster = etcd-1=http://10.240.0.7:2380,etcd-2=http://10.240.0.13:2380,etcd-3=http://10.240.0.14:2380
2016-04-16 16:58:58.206952 I | etcdserver: starting member cfc6e2e1de0e7922 in cluster 14edf9cb39308b6e
2016-04-16 16:58:58.207009 I | raft: cfc6e2e1de0e7922 became follower at term 0
2016-04-16 16:58:58.207024 I | raft: newRaft cfc6e2e1de0e7922 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-16 16:58:58.207031 I | raft: cfc6e2e1de0e7922 became follower at term 1
2016-04-16 16:58:58.224447 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-16 16:58:58.225704 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-16 16:58:58.225723 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-16 16:58:58.225795 N | etcdmain: serving insecure client requests on 10.240.0.13:2379, this is strongly discouraged!
2016-04-16 16:58:58.225825 I | rafthttp: the connection with ec572e55c25f926a became active
2016-04-16 16:58:58.226721 N | etcdserver: added local member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 14edf9cb39308b6e
2016-04-16 16:58:58.226867 N | etcdserver: added member ec572e55c25f926a [http://10.240.0.7:2380] to cluster 14edf9cb39308b6e
2016-04-16 16:58:58.226998 N | etcdserver: added member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 14edf9cb39308b6e
2016-04-16 16:58:58.407400 I | raft: cfc6e2e1de0e7922 is starting a new election at term 1
2016-04-16 16:58:58.407552 I | raft: cfc6e2e1de0e7922 became candidate at term 2
2016-04-16 16:58:58.407571 I | raft: cfc6e2e1de0e7922 received vote from cfc6e2e1de0e7922 at term 2
2016-04-16 16:58:58.407592 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3] sent vote request to ec572e55c25f926a at term 2
2016-04-16 16:58:58.407611 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3] sent vote request to f9e96ef8c0d0e08c at term 2
2016-04-16 16:58:58.409515 I | raft: cfc6e2e1de0e7922 received vote rejection from ec572e55c25f926a at term 2
2016-04-16 16:58:58.409533 I | raft: cfc6e2e1de0e7922 [quorum:2] has received 1 votes and 1 vote rejections
2016-04-16 16:58:59.102002 I | raft: cfc6e2e1de0e7922 [term: 2] received a MsgVote message with higher term from ec572e55c25f926a [term: 3]
2016-04-16 16:58:59.102083 I | raft: cfc6e2e1de0e7922 became follower at term 3
2016-04-16 16:58:59.102107 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3, vote: 0] voted for ec572e55c25f926a [logterm: 1, index: 3] at term 3
2016-04-16 16:58:59.104249 I | raft: raft.node: cfc6e2e1de0e7922 elected leader ec572e55c25f926a at term 3
2016-04-16 16:58:59.107486 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.13:2379]} to cluster 14edf9cb39308b6e
2016-04-16 16:58:59.108914 N | membership: set the initial cluster version to 2.2
2016-04-16 16:58:59.219304 I | rafthttp: the connection with f9e96ef8c0d0e08c became active
2016-04-16 16:58:59.226058 I | v2http: enabled capabilities for version 2.2.0
2016-04-16 16:59:03.111281 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-16 16:59:03.227397 I | v2http: enabled capabilities for version 2.3.0
2016-04-16 16:59:05.569933 I | etcdserver: start to snapshot (applied: 10298, lastsnap: 0)
2016-04-16 16:59:05.584915 I | etcdserver: saved snapshot at index 10298
2016-04-16 16:59:05.585224 I | etcdserver: compacted raft log at 5298
2016-04-16 16:59:05.871199 I | etcdserver: start to snapshot (applied: 20444, lastsnap: 10298)
2016-04-16 16:59:05.888276 I | etcdserver: saved snapshot at index 20444
2016-04-16 16:59:05.888830 I | etcdserver: compacted raft log at 15444
2016-04-16 16:59:06.190346 I | etcdserver: start to snapshot (applied: 30922, lastsnap: 20444)
2016-04-16 16:59:06.203678 I | etcdserver: saved snapshot at index 30922
2016-04-16 16:59:06.203861 I | etcdserver: compacted raft log at 25922
2016-04-16 16:59:06.505749 I | etcdserver: start to snapshot (applied: 41048, lastsnap: 30922)
2016-04-16 16:59:06.517094 I | etcdserver: saved snapshot at index 41048
2016-04-16 16:59:06.517689 I | etcdserver: compacted raft log at 36048
2016-04-16 16:59:06.829169 I | etcdserver: start to snapshot (applied: 51370, lastsnap: 41048)
2016-04-16 16:59:06.846658 I | etcdserver: saved snapshot at index 51370
2016-04-16 16:59:06.847237 I | etcdserver: compacted raft log at 46370
2016-04-16 16:59:07.153263 I | etcdserver: start to snapshot (applied: 61387, lastsnap: 51370)
2016-04-16 16:59:07.166661 I | etcdserver: saved snapshot at index 61387
2016-04-16 16:59:07.166876 I | etcdserver: compacted raft log at 56387
2016-04-16 16:59:07.513145 I | etcdserver: start to snapshot (applied: 71474, lastsnap: 61387)
2016-04-16 16:59:07.522150 I | etcdserver: saved snapshot at index 71474
2016-04-16 16:59:07.522304 I | etcdserver: compacted raft log at 66474
2016-04-16 16:59:07.857417 I | etcdserver: start to snapshot (applied: 81600, lastsnap: 71474)
2016-04-16 16:59:07.863814 I | etcdserver: saved snapshot at index 81600
2016-04-16 16:59:07.863954 I | etcdserver: compacted raft log at 76600
2016-04-16 16:59:08.219759 I | etcdserver: start to snapshot (applied: 91675, lastsnap: 81600)
2016-04-16 16:59:08.236832 I | etcdserver: saved snapshot at index 91675
2016-04-16 16:59:08.236981 I | etcdserver: compacted raft log at 86675
2016-04-16 16:59:08.574782 I | etcdserver: start to snapshot (applied: 101780, lastsnap: 91675)
2016-04-16 16:59:08.592133 I | etcdserver: saved snapshot at index 101780
2016-04-16 16:59:08.592334 I | etcdserver: compacted raft log at 96780
2016-04-16 16:59:08.964383 I | etcdserver: start to snapshot (applied: 112062, lastsnap: 101780)
2016-04-16 16:59:08.973775 I | etcdserver: saved snapshot at index 112062
2016-04-16 16:59:08.974305 I | etcdserver: compacted raft log at 107062
2016-04-16 16:59:09.361082 I | etcdserver: start to snapshot (applied: 123081, lastsnap: 112062)
2016-04-16 16:59:09.374057 I | etcdserver: saved snapshot at index 123081
2016-04-16 16:59:09.374235 I | etcdserver: compacted raft log at 118081
2016-04-16 16:59:09.722596 I | etcdserver: start to snapshot (applied: 133763, lastsnap: 123081)
2016-04-16 16:59:09.734027 I | etcdserver: saved snapshot at index 133763
2016-04-16 16:59:09.734300 I | etcdserver: compacted raft log at 128763
2016-04-16 16:59:10.091258 I | etcdserver: start to snapshot (applied: 143848, lastsnap: 133763)
2016-04-16 16:59:10.096698 I | etcdserver: saved snapshot at index 143848
2016-04-16 16:59:10.096861 I | etcdserver: compacted raft log at 138848
2016-04-16 16:59:10.448523 I | etcdserver: start to snapshot (applied: 154481, lastsnap: 143848)
2016-04-16 16:59:10.468380 I | etcdserver: saved snapshot at index 154481
2016-04-16 16:59:10.470026 I | etcdserver: compacted raft log at 149481
2016-04-16 16:59:10.839520 I | etcdserver: start to snapshot (applied: 164775, lastsnap: 154481)
2016-04-16 16:59:10.863669 I | etcdserver: saved snapshot at index 164775
2016-04-16 16:59:10.863884 I | etcdserver: compacted raft log at 159775
2016-04-16 16:59:11.211435 I | etcdserver: start to snapshot (applied: 174785, lastsnap: 164775)
2016-04-16 16:59:11.220725 I | etcdserver: saved snapshot at index 174785
2016-04-16 16:59:11.220993 I | etcdserver: compacted raft log at 169785
2016-04-16 16:59:11.551645 I | etcdserver: start to snapshot (applied: 184825, lastsnap: 174785)
2016-04-16 16:59:11.569064 I | etcdserver: saved snapshot at index 184825
2016-04-16 16:59:11.569221 I | etcdserver: compacted raft log at 179825
2016-04-16 16:59:11.907791 I | etcdserver: start to snapshot (applied: 194892, lastsnap: 184825)
