2016-05-03 23:30:44.496013 I | etcdmain: etcd Version: 2.3.0+git
2016-05-03 23:30:44.496079 I | etcdmain: Git SHA: b776153
2016-05-03 23:30:44.496086 I | etcdmain: Go Version: devel +b64c7fc Tue May 3 22:45:53 2016 +0000
2016-05-03 23:30:44.496092 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-03 23:30:44.496097 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-03 23:30:44.496154 I | etcdmain: listening for peers on http://10.240.0.27:2380
2016-05-03 23:30:44.496177 I | etcdmain: listening for client requests on 10.240.0.27:2379
2016-05-03 23:30:44.501212 I | etcdserver: name = etcd-3
2016-05-03 23:30:44.501233 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-03 23:30:44.501242 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-03 23:30:44.501247 I | etcdserver: heartbeat = 100ms
2016-05-03 23:30:44.501252 I | etcdserver: election = 1000ms
2016-05-03 23:30:44.501257 I | etcdserver: snapshot count = 10000
2016-05-03 23:30:44.501272 I | etcdserver: advertise client URLs = http://10.240.0.27:2379
2016-05-03 23:30:44.501279 I | etcdserver: initial advertise peer URLs = http://10.240.0.27:2380
2016-05-03 23:30:44.501291 I | etcdserver: initial cluster = etcd-1=http://10.240.0.25:2380,etcd-2=http://10.240.0.26:2380,etcd-3=http://10.240.0.27:2380
2016-05-03 23:30:44.503530 I | etcdserver: starting member 36850f32386ac2a in cluster 955473fb1bac9a64
2016-05-03 23:30:44.503568 I | raft: 36850f32386ac2a became follower at term 0
2016-05-03 23:30:44.503580 I | raft: newRaft 36850f32386ac2a [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-03 23:30:44.503586 I | raft: 36850f32386ac2a became follower at term 1
2016-05-03 23:30:44.516269 I | rafthttp: the connection with 420a9eb91bb9fcb8 became active
2016-05-03 23:30:44.516408 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-03 23:30:44.516648 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-03 23:30:44.516666 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-03 23:30:44.517130 N | etcdserver: added local member 36850f32386ac2a [http://10.240.0.27:2380] to cluster 955473fb1bac9a64
2016-05-03 23:30:44.517264 I | raft: 36850f32386ac2a [term: 1] received a MsgApp message with higher term from 902178d022a9e690 [term: 2]
2016-05-03 23:30:44.517288 I | raft: 36850f32386ac2a became follower at term 2
2016-05-03 23:30:44.517328 I | raft: raft.node: 36850f32386ac2a elected leader 902178d022a9e690 at term 2
2016-05-03 23:30:44.517370 N | etcdserver: added member 420a9eb91bb9fcb8 [http://10.240.0.26:2380] to cluster 955473fb1bac9a64
2016-05-03 23:30:44.517411 I | rafthttp: the connection with 902178d022a9e690 became active
2016-05-03 23:30:44.517509 N | etcdserver: added member 902178d022a9e690 [http://10.240.0.25:2380] to cluster 955473fb1bac9a64
2016-05-03 23:30:44.519166 N | membership: set the initial cluster version to 2.2
2016-05-03 23:30:44.522467 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.27:2379]} to cluster 955473fb1bac9a64
2016-05-03 23:30:44.522483 I | etcdmain: ready to serve client requests
2016-05-03 23:30:44.522618 N | etcdmain: serving insecure client requests on 10.240.0.27:2379, this is strongly discouraged!
2016-05-03 23:30:45.016969 I | v2http: enabled capabilities for version 2.2.0
2016-05-03 23:30:47.524132 N | membership: updated the cluster version from 2.2 to 2.3
2016-05-03 23:30:48.018050 I | v2http: enabled capabilities for version 2.3.0
2016-05-03 23:30:50.839128 I | etcdserver: start to snapshot (applied: 10222, lastsnap: 0)
2016-05-03 23:30:50.925377 I | etcdserver: saved snapshot at index 10222
2016-05-03 23:30:50.926157 I | etcdserver: compacted raft log at 5222
2016-05-03 23:30:51.071529 I | etcdserver: start to snapshot (applied: 20327, lastsnap: 10222)
2016-05-03 23:30:51.253541 I | etcdserver: saved snapshot at index 20327
2016-05-03 23:30:51.253938 I | etcdserver: compacted raft log at 15327
2016-05-03 23:30:51.303420 I | etcdserver: start to snapshot (applied: 30621, lastsnap: 20327)
2016-05-03 23:30:51.554125 I | etcdserver: saved snapshot at index 30621
2016-05-03 23:30:51.554572 I | etcdserver: compacted raft log at 25621
2016-05-03 23:30:51.597082 I | etcdserver: start to snapshot (applied: 40682, lastsnap: 30621)
2016-05-03 23:30:51.849019 I | etcdserver: start to snapshot (applied: 50747, lastsnap: 40682)
2016-05-03 23:30:51.927794 I | etcdserver: saved snapshot at index 40682
2016-05-03 23:30:51.928398 I | etcdserver: compacted raft log at 35682
2016-05-03 23:30:52.166894 I | etcdserver: start to snapshot (applied: 60972, lastsnap: 50747)
2016-05-03 23:30:52.295536 I | etcdserver: saved snapshot at index 50747
2016-05-03 23:30:52.296015 I | etcdserver: compacted raft log at 45747
2016-05-03 23:30:52.495457 I | etcdserver: start to snapshot (applied: 71100, lastsnap: 60972)
2016-05-03 23:30:52.733628 I | etcdserver: saved snapshot at index 60972
2016-05-03 23:30:52.738830 I | etcdserver: compacted raft log at 55972
2016-05-03 23:30:52.869083 I | etcdserver: start to snapshot (applied: 81216, lastsnap: 71100)
2016-05-03 23:30:53.151560 I | etcdserver: saved snapshot at index 71100
2016-05-03 23:30:53.152261 I | etcdserver: compacted raft log at 66100
2016-05-03 23:30:53.285397 I | etcdserver: start to snapshot (applied: 91623, lastsnap: 81216)
2016-05-03 23:30:53.611883 I | etcdserver: saved snapshot at index 81216
2016-05-03 23:30:53.612532 I | etcdserver: compacted raft log at 76216
2016-05-03 23:30:53.702391 I | etcdserver: start to snapshot (applied: 101682, lastsnap: 91623)
2016-05-03 23:30:54.088091 I | etcdserver: start to snapshot (applied: 111832, lastsnap: 101682)
2016-05-03 23:30:54.228812 I | etcdserver: saved snapshot at index 91623
2016-05-03 23:30:54.229524 I | etcdserver: compacted raft log at 86623
2016-05-03 23:30:54.601917 I | etcdserver: start to snapshot (applied: 121972, lastsnap: 111832)
2016-05-03 23:30:54.798712 I | etcdserver: saved snapshot at index 101682
2016-05-03 23:30:54.799336 I | etcdserver: compacted raft log at 96682
2016-05-03 23:30:55.053733 I | etcdserver: start to snapshot (applied: 132142, lastsnap: 121972)
2016-05-03 23:30:55.298254 I | etcdserver: saved snapshot at index 111832
2016-05-03 23:30:55.299042 I | etcdserver: compacted raft log at 106832
2016-05-03 23:30:55.641808 I | etcdserver: start to snapshot (applied: 142196, lastsnap: 132142)
2016-05-03 23:30:55.857979 I | etcdserver: saved snapshot at index 121972
2016-05-03 23:30:55.865008 I | etcdserver: compacted raft log at 116972
2016-05-03 23:30:56.154441 I | etcdserver: start to snapshot (applied: 152223, lastsnap: 142196)
2016-05-03 23:30:56.368568 I | etcdserver: saved snapshot at index 132142
2016-05-03 23:30:56.387351 I | etcdserver: compacted raft log at 127142
2016-05-03 23:30:56.685788 I | etcdserver: start to snapshot (applied: 162425, lastsnap: 152223)
2016-05-03 23:30:57.175761 I | etcdserver: saved snapshot at index 142196
2016-05-03 23:30:57.176735 I | etcdserver: compacted raft log at 137196
2016-05-03 23:30:57.221749 I | etcdserver: start to snapshot (applied: 172455, lastsnap: 162425)
2016-05-03 23:30:57.694132 I | etcdserver: saved snapshot at index 152223
2016-05-03 23:30:57.695094 I | etcdserver: compacted raft log at 147223
2016-05-03 23:30:57.786190 I | etcdserver: start to snapshot (applied: 182747, lastsnap: 172455)
