2016-05-03 23:22:33.141019 I | etcdmain: etcd Version: 2.3.0+git
2016-05-03 23:22:33.141106 I | etcdmain: Git SHA: b776153
2016-05-03 23:22:33.141114 I | etcdmain: Go Version: devel +b64c7fc Tue May 3 22:45:53 2016 +0000
2016-05-03 23:22:33.141120 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-03 23:22:33.141126 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-03 23:22:33.141199 I | etcdmain: listening for peers on http://10.240.0.19:2380
2016-05-03 23:22:33.141234 I | etcdmain: listening for client requests on 10.240.0.19:2379
2016-05-03 23:22:33.146765 I | etcdserver: name = etcd-3
2016-05-03 23:22:33.146784 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-03 23:22:33.146792 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-03 23:22:33.146797 I | etcdserver: heartbeat = 100ms
2016-05-03 23:22:33.146802 I | etcdserver: election = 1000ms
2016-05-03 23:22:33.146807 I | etcdserver: snapshot count = 10000
2016-05-03 23:22:33.146816 I | etcdserver: advertise client URLs = http://10.240.0.19:2379
2016-05-03 23:22:33.146822 I | etcdserver: initial advertise peer URLs = http://10.240.0.19:2380
2016-05-03 23:22:33.146834 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-05-03 23:22:33.149297 I | etcdserver: starting member b33da349595da114 in cluster d01df2c6b3269be0
2016-05-03 23:22:33.149335 I | raft: b33da349595da114 became follower at term 0
2016-05-03 23:22:33.149348 I | raft: newRaft b33da349595da114 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-03 23:22:33.149354 I | raft: b33da349595da114 became follower at term 1
2016-05-03 23:22:33.162741 I | rafthttp: the connection with 66358a82ef379101 became active
2016-05-03 23:22:33.163070 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-03 23:22:33.163737 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-03 23:22:33.163752 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-03 23:22:33.164481 I | raft: b33da349595da114 [term: 1] received a MsgHeartbeat message with higher term from 8b1cff98eebdba1d [term: 3]
2016-05-03 23:22:33.164675 I | raft: b33da349595da114 became follower at term 3
2016-05-03 23:22:33.164691 I | raft: raft.node: b33da349595da114 elected leader 8b1cff98eebdba1d at term 3
2016-05-03 23:22:33.165266 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-05-03 23:22:33.165490 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
