2016-05-03 23:24:33.082156 I | etcdmain: etcd Version: 2.3.0+git
2016-05-03 23:24:33.082212 I | etcdmain: Git SHA: b776153
2016-05-03 23:24:33.082219 I | etcdmain: Go Version: devel +b64c7fc Tue May 3 22:45:53 2016 +0000
2016-05-03 23:24:33.082224 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-03 23:24:33.082229 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-03 23:24:33.082279 I | etcdmain: listening for peers on http://10.240.0.22:2380
2016-05-03 23:24:33.082303 I | etcdmain: listening for client requests on 10.240.0.22:2379
2016-05-03 23:24:33.088626 I | etcdserver: name = etcd-2
2016-05-03 23:24:33.088642 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-03 23:24:33.088649 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-03 23:24:33.088654 I | etcdserver: heartbeat = 100ms
2016-05-03 23:24:33.088659 I | etcdserver: election = 1000ms
2016-05-03 23:24:33.088664 I | etcdserver: snapshot count = 10000
2016-05-03 23:24:33.088673 I | etcdserver: advertise client URLs = http://10.240.0.22:2379
2016-05-03 23:24:33.088680 I | etcdserver: initial advertise peer URLs = http://10.240.0.22:2380
2016-05-03 23:24:33.088691 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-05-03 23:24:33.091861 I | etcdserver: starting member 21d3c625100d5241 in cluster e05fb31d21672c21
2016-05-03 23:24:33.091900 I | raft: 21d3c625100d5241 became follower at term 0
2016-05-03 23:24:33.091916 I | raft: newRaft 21d3c625100d5241 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-03 23:24:33.091922 I | raft: 21d3c625100d5241 became follower at term 1
2016-05-03 23:24:33.105380 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-05-03 23:24:33.106327 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-03 23:24:33.106869 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-03 23:24:33.106885 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-03 23:24:33.108181 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-05-03 23:24:33.108294 N | etcdserver: added local member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-05-03 23:24:33.108377 N | etcdserver: added member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
2016-05-03 23:24:33.592297 I | raft: 21d3c625100d5241 is starting a new election at term 1
2016-05-03 23:24:33.592361 I | raft: 21d3c625100d5241 became candidate at term 2
2016-05-03 23:24:33.592383 I | raft: 21d3c625100d5241 received vote from 21d3c625100d5241 at term 2
2016-05-03 23:24:33.592394 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 2087a91b2ccc6d93 at term 2
2016-05-03 23:24:33.592408 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 3e07e8086be420d2 at term 2
2016-05-03 23:24:33.594579 I | raft: 21d3c625100d5241 received vote rejection from 2087a91b2ccc6d93 at term 2
2016-05-03 23:24:33.594595 I | raft: 21d3c625100d5241 [quorum:2] has received 1 votes and 1 vote rejections
2016-05-03 23:24:34.104045 I | rafthttp: the connection with 3e07e8086be420d2 became active
2016-05-03 23:24:34.294630 I | raft: 21d3c625100d5241 [term: 2] received a MsgVote message with higher term from 2087a91b2ccc6d93 [term: 3]
2016-05-03 23:24:34.294678 I | raft: 21d3c625100d5241 became follower at term 3
2016-05-03 23:24:34.294700 I | raft: 21d3c625100d5241 [logterm: 1, index: 3, vote: 0] voted for 2087a91b2ccc6d93 [logterm: 1, index: 3] at term 3
2016-05-03 23:24:34.296361 I | raft: raft.node: 21d3c625100d5241 elected leader 2087a91b2ccc6d93 at term 3
