unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1463262533,24.496947,11063,11063,2.75,26.74,2.99,19.69,2.66,19.07,2.80,21.83
1463262534,24.190815,39912,50975,56.05,78.00,45.01,75.92,57.83,72.63,52.96,75.52
1463262535,26.240420,37478,88453,102.40,93.99,82.82,94.90,101.25,84.12,95.49,91.00
1463262536,30.589553,32565,121018,140.80,105.63,113.37,97.48,135.11,103.46,129.76,102.19
1463262537,30.140808,32290,153308,175.81,118.13,138.71,113.03,160.32,121.06,158.28,117.41
1463262538,30.353117,33096,186404,204.53,129.38,160.85,120.78,182.70,127.45,182.69,125.87
1463262539,32.260163,29901,216305,227.35,139.44,178.14,134.20,198.75,140.42,201.41,138.02
1463262540,31.521615,31546,247851,248.40,156.83,193.23,139.59,214.49,152.60,218.71,149.67
1463262541,29.984052,32250,280101,267.66,167.38,206.25,156.18,226.78,165.63,233.56,163.06
1463262542,31.562175,32074,312175,284.93,173.46,217.64,167.24,236.81,169.73,246.46,170.14
1463262543,30.426981,32325,344500,300.61,183.43,229.03,179.71,246.04,186.47,258.56,183.20
1463262544,31.101899,31537,376037,314.42,202.26,237.62,188.67,254.72,195.12,268.92,195.35
1463262545,30.913903,32570,408607,327.11,208.17,246.61,200.41,262.96,212.56,278.89,207.05
1463262546,34.063775,28945,437552,336.05,217.22,254.89,214.05,269.52,225.84,286.82,219.04
1463262547,32.368854,30235,467787,344.68,232.84,260.54,222.18,274.93,236.77,293.38,230.60
1463262548,33.346303,29887,497674,353.31,237.88,267.14,237.40,281.16,247.41,300.54,240.90
1463262549,32.676728,30295,527969,361.19,254.00,272.69,250.63,286.36,257.06,306.75,253.90
1463262550,31.883123,30878,558847,368.96,267.41,277.44,255.78,290.73,269.74,312.38,264.31
1463262551,31.730614,31041,589888,376.51,278.78,281.02,266.11,294.02,275.38,317.18,273.42
1463262552,32.183547,30747,620635,383.36,289.41,285.20,273.94,297.97,289.95,322.18,284.43
1463262553,32.748568,30515,651150,389.72,302.85,289.36,291.89,302.80,301.72,327.29,298.82
1463262554,32.455902,30151,681301,395.33,317.25,292.77,297.91,304.87,307.67,330.99,307.61
1463262555,33.316143,30201,711502,400.73,322.86,296.39,308.90,308.32,331.60,335.15,321.12
1463262556,30.453787,31484,742986,406.46,333.10,298.44,318.08,311.20,339.10,338.70,330.09
1463262557,32.349069,31223,774209,411.67,343.22,302.12,335.09,312.22,344.20,342.00,340.84
1463262558,33.535666,29819,804028,416.66,350.16,304.52,346.83,315.39,361.02,345.52,352.67
1463262559,31.071179,31819,835847,421.18,364.38,305.56,354.24,317.65,369.45,348.13,362.69
1463262560,38.491020,25693,861540,425.53,379.80,308.50,370.55,319.08,381.78,351.04,377.38
1463262561,28.705488,33851,895391,430.18,389.75,311.79,382.33,319.87,385.39,353.95,385.82
1463262562,36.408141,27836,923227,433.73,399.27,313.43,385.69,321.71,402.87,356.29,395.94
1463262563,31.346126,31694,954921,437.84,412.51,314.30,394.94,324.06,411.57,358.73,406.34
1463262564,30.988707,31263,986184,441.06,417.72,316.44,404.76,326.12,424.83,361.21,415.77
1463262565,36.927542,27108,1013292,444.07,429.26,318.50,419.26,327.35,431.36,363.31,426.63
1463262566,32.375903,30861,1044153,447.68,449.20,318.96,430.09,328.49,439.85,365.04,439.71
1463262567,31.945545,30844,1074997,450.56,452.74,320.61,434.86,330.01,459.74,367.06,449.11
1463262568,32.915092,30407,1105404,453.51,463.53,322.02,453.82,330.99,470.79,368.84,462.71
1463262569,32.981551,27912,1133316,455.90,475.54,323.73,465.50,331.97,477.14,370.53,472.73
1463262570,34.254111,31168,1164484,459.29,492.40,325.41,474.02,333.06,489.25,372.59,485.22
1463262571,31.743237,31148,1195632,461.78,500.76,326.55,488.06,333.21,500.58,373.85,496.47
1463262572,31.934304,30580,1226212,464.29,508.83,327.84,488.14,334.06,509.28,375.40,502.08
1463262573,33.836657,30488,1256700,466.42,523.35,328.69,510.08,335.01,518.69,376.71,517.37
1463262574,32.634304,30513,1287213,468.52,531.48,330.33,520.34,336.18,534.56,378.34,528.79
1463262575,31.872487,30967,1318180,470.31,539.72,331.56,529.70,338.36,540.91,380.08,536.78
1463262576,34.249168,28713,1346893,471.94,551.04,332.77,541.96,339.35,559.25,381.35,550.75
1463262577,34.591464,28648,1375541,473.31,557.93,332.99,555.36,340.19,567.92,382.16,560.40
1463262578,30.924557,31522,1407063,475.01,571.98,333.76,562.90,339.95,569.55,382.91,568.14
1463262579,33.754104,29447,1436510,476.32,589.79,334.72,571.20,340.90,576.86,383.98,579.28
1463262580,36.921076,27051,1463561,477.12,592.42,336.11,584.18,342.25,603.10,385.16,593.23
1463262581,35.718601,27714,1491275,477.93,615.02,336.70,602.13,343.23,607.21,385.95,608.12
1463262582,30.163831,32730,1524005,479.55,628.57,336.78,609.02,343.07,608.09,386.47,615.23
1463262583,34.970588,28534,1552539,480.23,633.38,338.57,624.02,344.67,628.18,387.82,628.53
1463262584,29.852114,32065,1584604,480.39,635.61,340.16,637.62,346.37,642.64,388.97,638.62
1463262585,33.125164,29135,1613739,481.96,650.66,340.27,647.07,345.87,651.04,389.37,649.59
