unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1463262365,273.831120,679,679,1.25,6.91,0.85,6.39,1.00,6.38,1.03,6.56
1463262366,318.894068,1507,2186,4.32,21.32,2.37,17.94,3.85,19.98,3.51,19.75
1463262367,349.607769,2242,4428,6.18,27.52,3.55,22.88,5.73,23.56,5.15,24.65
1463262368,251.277492,1971,6399,8.88,30.80,4.69,28.79,7.53,29.46,7.03,29.68
1463262369,369.580236,1892,8291,10.31,35.66,6.17,32.84,8.47,30.76,8.32,33.09
1463262370,288.563586,1950,10241,12.43,55.60,7.65,57.55,8.34,31.02,9.47,48.06
1463262371,330.044108,2582,12823,13.03,60.03,8.67,58.59,8.64,35.08,10.11,51.23
1463262372,345.441462,1417,14240,13.83,60.29,9.55,58.84,8.67,36.12,10.68,51.75
1463262373,381.840068,2302,16542,14.15,60.29,9.91,59.09,8.55,36.65,10.87,52.01
1463262374,242.942312,2621,19163,15.26,60.29,10.47,59.33,8.71,39.19,11.48,52.94
1463262375,389.221810,1197,20360,16.95,94.48,12.56,93.90,8.85,42.34,12.79,76.91
1463262376,299.864088,2614,22974,17.17,96.85,12.80,94.15,8.97,47.07,12.98,79.36
1463262377,297.737446,1783,24757,17.91,99.46,13.24,102.77,9.20,50.92,13.45,84.38
1463262378,318.988052,2708,27465,18.34,100.23,13.57,104.36,9.24,51.18,13.72,85.26
1463262379,332.647752,1625,29090,18.63,100.49,13.73,104.36,9.28,56.34,13.88,87.06
1463262380,433.053764,1878,30968,20.29,141.29,15.37,143.87,10.54,94.06,15.40,126.41
1463262381,275.346328,2194,33162,20.74,141.55,15.79,146.24,10.65,107.73,15.73,131.84
1463262382,507.951417,1080,34242,20.43,141.80,15.59,146.24,10.58,110.89,15.53,132.98
1463262383,331.863525,2446,36688,20.75,141.80,15.64,146.24,10.85,116.91,15.75,134.98
1463262384,321.352238,1900,38588,20.83,141.80,15.62,146.24,10.85,117.18,15.77,135.07
1463262385,545.646614,1080,39668,22.41,165.31,15.67,146.24,10.89,117.44,16.32,143.00
1463262386,391.039741,1213,40881,22.39,165.31,16.61,165.38,12.93,145.79,17.31,158.83
