unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1463264561,27.477880,4282,4282,8.35,54.60,8.97,63.70,9.82,53.23,9.05,57.18
1463264562,42.565849,15852,20134,39.87,136.40,73.35,143.56,48.50,138.61,53.91,139.52
1463264563,39.308480,24981,45115,59.72,167.48,131.34,237.06,76.18,169.48,89.08,191.34
1463264564,34.259420,32831,77946,71.17,251.91,159.72,389.48,88.47,254.41,106.45,298.60
1463264565,27.400540,36972,114918,88.21,392.36,190.85,421.36,112.06,395.04,130.37,402.92
1463264566,23.682876,42278,157196,100.31,433.64,215.53,678.11,126.93,436.07,147.59,515.94
1463264567,24.430069,40638,197834,119.30,711.93,240.87,738.16,145.39,711.32,168.52,720.47
1463264568,25.290286,39710,237544,134.15,713.26,258.43,1045.28,161.47,713.70,184.68,824.08
1463264569,24.736295,40338,277882,149.47,789.50,275.88,1045.35,177.21,792.68,200.85,875.84
1463264570,25.457520,39212,317094,160.88,921.28,292.34,1126.55,189.23,913.91,214.15,987.25
1463264571,26.198006,38118,355212,171.65,1115.30,304.40,1140.89,200.44,1114.60,225.50,1123.60
1463264572,52.857300,18901,374113,173.87,1115.30,319.71,1596.61,199.24,1114.60,230.94,1275.50
1463264573,52.898008,19000,393113,178.23,1227.70,328.17,1613.56,203.43,1227.37,236.61,1356.21
1463264574,23.958821,41587,434700,190.08,1229.96,324.66,1613.56,215.74,1231.62,243.49,1358.38
1463264575,25.799023,38310,473010,194.47,1229.96,334.36,1641.56,218.99,1231.62,249.27,1367.71
1463264576,24.930376,39733,512743,195.32,1332.36,344.39,1679.02,216.94,1293.76,252.22,1435.05
1463264577,25.280188,26112,538855,201.25,1668.52,352.14,1679.02,222.11,1676.91,258.50,1674.82
1463264578,54.569166,24554,563409,197.45,1668.52,365.37,1782.11,218.59,1676.91,260.47,1709.18
1463264579,21.971424,46306,609715,201.95,1673.58,370.86,1782.94,221.05,1677.02,264.62,1711.18
1463264580,25.365892,29884,639599,206.16,1673.58,378.64,1782.94,224.51,1677.02,269.77,1711.18
1463264581,117.821577,10520,650119,220.63,1796.78,374.49,1787.88,238.25,1795.67,277.79,1793.44
1463264582,23.524552,42494,692613,224.45,1797.53,374.12,1787.88,242.80,1796.46,280.46,1793.96
1463264583,23.270146,43010,735623,224.07,1796.80,379.27,1787.88,243.77,1796.46,282.37,1793.71
1463264584,23.757398,41874,777497,223.96,1796.80,386.26,1802.74,246.20,1796.46,285.47,1798.67
1463264585,32.828218,30451,807948,226.92,1843.27,389.85,1802.82,249.35,1844.62,288.71,1830.24
1463264586,25.502283,39198,847146,227.92,1843.27,395.74,1893.94,248.26,1844.62,290.64,1860.61
1463264587,25.645852,37752,884898,229.44,1843.27,399.03,1893.95,248.63,1844.62,292.37,1860.61
1463264588,25.078615,41083,925981,230.11,1883.66,401.81,1915.86,251.03,1886.12,294.32,1895.21
1463264589,21.228144,43878,969859,229.44,1883.66,406.48,1915.86,252.42,1886.12,296.11,1895.21
1463264590,0.000000,0,969859,228.86,1883.66,414.27,2039.32,251.18,1886.12,298.10,1936.37
1463264591,124.574061,16320,986179,225.58,1883.66,421.60,2042.91,244.31,1886.12,297.16,1937.56
1463264592,16.829803,3194,989373,233.66,2020.23,417.81,2044.25,249.06,2024.40,300.18,2029.63
1463264593,152.716324,12961,1002334,245.82,2057.62,409.80,2044.25,263.66,2059.66,306.43,2053.84
1463264594,22.877639,43622,1045956,245.14,2059.01,410.80,2044.25,262.66,2061.14,306.20,2054.80
1463264595,28.126791,35442,1081398,243.75,2059.01,413.47,2044.77,263.36,2061.14,306.86,2054.97
