unix_ts,avg_latency_ms,throughput
1463262533,24.496947,11063
1463262534,24.190815,39912
1463262535,26.240420,37478
1463262536,30.589553,32565
1463262537,30.140808,32290
1463262538,30.353117,33096
1463262539,32.260163,29901
1463262540,31.521615,31546
1463262541,29.984052,32250
1463262542,31.562175,32074
1463262543,30.426981,32325
1463262544,31.101899,31537
1463262545,30.913903,32570
1463262546,34.063775,28945
1463262547,32.368854,30235
1463262548,33.346303,29887
1463262549,32.676728,30295
1463262550,31.883123,30878
1463262551,31.730614,31041
1463262552,32.183547,30747
1463262553,32.748568,30515
1463262554,32.455902,30151
1463262555,33.316143,30201
1463262556,30.453787,31484
1463262557,32.349069,31223
1463262558,33.535666,29819
1463262559,31.071179,31819
1463262560,38.491020,25693
1463262561,28.705488,33851
1463262562,36.408141,27836
1463262563,31.346126,31694
1463262564,30.988707,31263
1463262565,36.927542,27108
1463262566,32.375903,30861
1463262567,31.945545,30844
1463262568,32.915092,30407
1463262569,32.981551,27912
1463262570,34.254111,31168
1463262571,31.743237,31148
1463262572,31.934304,30580
1463262573,33.836657,30488
1463262574,32.634304,30513
1463262575,31.872487,30967
1463262576,34.249168,28713
1463262577,34.591464,28648
1463262578,30.924557,31522
1463262579,33.754104,29447
1463262580,36.921076,27051
1463262581,35.718601,27714
1463262582,30.163831,32730
1463262583,34.970588,28534
1463262584,29.852114,32065
1463262585,33.125164,29135
1463262586,32.928844,32105
1463262587,33.357011,29804
1463262588,33.425074,29508
1463262589,33.152275,30136
1463262590,29.457351,31350
1463262591,30.689609,32952
1463262592,33.157415,30679
1463262593,34.095897,28663
1463262594,31.111820,31106
1463262595,28.754829,36290
1463262596,34.531257,28912
1463262597,33.178143,29718
1463262598,29.367038,15038
