2016-04-12 19:38:15.652008 I | etcdmain: etcd Version: 2.3.0+git
2016-04-12 19:38:15.652079 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-12 19:38:15.652087 I | etcdmain: Go Version: go1.6
2016-04-12 19:38:15.652093 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-12 19:38:15.652103 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-12 19:38:15.652170 I | etcdmain: listening for peers on http://10.240.0.7:2380
2016-04-12 19:38:15.652208 I | etcdmain: listening for client requests on 10.240.0.7:2379
2016-04-12 19:38:15.658109 I | etcdserver: name = etcd-1
2016-04-12 19:38:15.658139 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-12 19:38:15.658147 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-12 19:38:15.658153 I | etcdserver: heartbeat = 100ms
2016-04-12 19:38:15.658159 I | etcdserver: election = 1000ms
2016-04-12 19:38:15.658165 I | etcdserver: snapshot count = 10000
2016-04-12 19:38:15.658176 I | etcdserver: advertise client URLs = http://10.240.0.7:2379
2016-04-12 19:38:15.658198 I | etcdserver: initial advertise peer URLs = http://10.240.0.7:2380
2016-04-12 19:38:15.658214 I | etcdserver: initial cluster = etcd-1=http://10.240.0.7:2380,etcd-2=http://10.240.0.13:2380,etcd-3=http://10.240.0.14:2380
2016-04-12 19:38:15.661184 I | etcdserver: starting member ec572e55c25f926a in cluster 14edf9cb39308b6e
2016-04-12 19:38:15.661251 I | raft: ec572e55c25f926a became follower at term 0
2016-04-12 19:38:15.661267 I | raft: newRaft ec572e55c25f926a [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-12 19:38:15.661274 I | raft: ec572e55c25f926a became follower at term 1
2016-04-12 19:38:15.676938 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-12 19:38:15.677778 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-12 19:38:15.677797 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-12 19:38:15.678390 N | etcdmain: serving insecure client requests on 10.240.0.7:2379, this is strongly discouraged!
2016-04-12 19:38:15.679307 N | etcdserver: added member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 14edf9cb39308b6e
2016-04-12 19:38:15.679409 N | etcdserver: added local member ec572e55c25f926a [http://10.240.0.7:2380] to cluster 14edf9cb39308b6e
2016-04-12 19:38:15.679482 N | etcdserver: added member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 14edf9cb39308b6e
2016-04-12 19:38:15.861639 I | raft: ec572e55c25f926a is starting a new election at term 1
2016-04-12 19:38:15.861746 I | raft: ec572e55c25f926a became candidate at term 2
2016-04-12 19:38:15.861757 I | raft: ec572e55c25f926a received vote from ec572e55c25f926a at term 2
2016-04-12 19:38:15.861769 I | raft: ec572e55c25f926a [logterm: 1, index: 3] sent vote request to cfc6e2e1de0e7922 at term 2
2016-04-12 19:38:15.861780 I | raft: ec572e55c25f926a [logterm: 1, index: 3] sent vote request to f9e96ef8c0d0e08c at term 2
2016-04-12 19:38:16.678792 I | rafthttp: the connection with cfc6e2e1de0e7922 became active
2016-04-12 19:38:16.865722 I | raft: ec572e55c25f926a [logterm: 1, index: 3, vote: ec572e55c25f926a] rejected vote from cfc6e2e1de0e7922 [logterm: 1, index: 3] at term 2
2016-04-12 19:38:17.561731 I | raft: ec572e55c25f926a is starting a new election at term 2
2016-04-12 19:38:17.561811 I | raft: ec572e55c25f926a became candidate at term 3
2016-04-12 19:38:17.561821 I | raft: ec572e55c25f926a received vote from ec572e55c25f926a at term 3
2016-04-12 19:38:17.561833 I | raft: ec572e55c25f926a [logterm: 1, index: 3] sent vote request to f9e96ef8c0d0e08c at term 3
2016-04-12 19:38:17.561843 I | raft: ec572e55c25f926a [logterm: 1, index: 3] sent vote request to cfc6e2e1de0e7922 at term 3
2016-04-12 19:38:17.565274 I | raft: ec572e55c25f926a received vote from cfc6e2e1de0e7922 at term 3
2016-04-12 19:38:17.565292 I | raft: ec572e55c25f926a [quorum:2] has received 2 votes and 0 vote rejections
2016-04-12 19:38:17.565327 I | raft: ec572e55c25f926a became leader at term 3
2016-04-12 19:38:17.565353 I | raft: raft.node: ec572e55c25f926a elected leader ec572e55c25f926a at term 3
2016-04-12 19:38:17.568889 W | etcdserver: failed to reach the peerURL(http://10.240.0.14:2380) of member f9e96ef8c0d0e08c (Get http://10.240.0.14:2380/version: dial tcp 10.240.0.14:2380: getsockopt: connection refused)
2016-04-12 19:38:17.568914 W | etcdserver: cannot get the version of member f9e96ef8c0d0e08c (Get http://10.240.0.14:2380/version: dial tcp 10.240.0.14:2380: getsockopt: connection refused)
2016-04-12 19:38:17.568967 I | etcdserver: setting up the initial cluster version to 2.2
2016-04-12 19:38:17.569014 I | etcdserver: published {Name:etcd-1 ClientURLs:[http://10.240.0.7:2379]} to cluster 14edf9cb39308b6e
2016-04-12 19:38:17.570437 N | membership: set the initial cluster version to 2.2
2016-04-12 19:38:17.678955 I | v2http: enabled capabilities for version 2.2.0
2016-04-12 19:38:17.679483 I | rafthttp: the connection with f9e96ef8c0d0e08c became active
2016-04-12 19:38:21.571152 I | etcdserver: updating the cluster version from 2.2 to 2.3
2016-04-12 19:38:21.573112 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-12 19:38:21.680317 I | v2http: enabled capabilities for version 2.3.0
2016-04-12 19:38:24.008567 I | etcdserver: start to snapshot (applied: 10314, lastsnap: 0)
2016-04-12 19:38:24.024356 I | etcdserver: saved snapshot at index 10314
2016-04-12 19:38:24.028393 I | etcdserver: compacted raft log at 5314
2016-04-12 19:38:24.315217 I | etcdserver: start to snapshot (applied: 20636, lastsnap: 10314)
2016-04-12 19:38:24.330687 I | etcdserver: saved snapshot at index 20636
2016-04-12 19:38:24.330959 I | etcdserver: compacted raft log at 15636
2016-04-12 19:38:24.618675 I | etcdserver: start to snapshot (applied: 30787, lastsnap: 20636)
2016-04-12 19:38:24.632190 I | etcdserver: saved snapshot at index 30787
2016-04-12 19:38:24.635351 I | etcdserver: compacted raft log at 25787
2016-04-12 19:38:24.933326 I | etcdserver: start to snapshot (applied: 40839, lastsnap: 30787)
2016-04-12 19:38:24.943701 I | etcdserver: saved snapshot at index 40839
2016-04-12 19:38:24.944141 I | etcdserver: compacted raft log at 35839
2016-04-12 19:38:25.245851 I | etcdserver: start to snapshot (applied: 51004, lastsnap: 40839)
2016-04-12 19:38:25.264391 I | etcdserver: saved snapshot at index 51004
2016-04-12 19:38:25.264658 I | etcdserver: compacted raft log at 46004
2016-04-12 19:38:25.612564 I | etcdserver: start to snapshot (applied: 61096, lastsnap: 51004)
2016-04-12 19:38:25.621426 I | etcdserver: saved snapshot at index 61096
2016-04-12 19:38:25.621778 I | etcdserver: compacted raft log at 56096
2016-04-12 19:38:25.970275 I | etcdserver: start to snapshot (applied: 71379, lastsnap: 61096)
2016-04-12 19:38:25.975800 I | etcdserver: saved snapshot at index 71379
2016-04-12 19:38:25.975972 I | etcdserver: compacted raft log at 66379
2016-04-12 19:38:26.315397 I | etcdserver: start to snapshot (applied: 81413, lastsnap: 71379)
2016-04-12 19:38:26.322731 I | etcdserver: saved snapshot at index 81413
2016-04-12 19:38:26.322941 I | etcdserver: compacted raft log at 76413
2016-04-12 19:38:26.662006 I | etcdserver: start to snapshot (applied: 91627, lastsnap: 81413)
2016-04-12 19:38:26.671144 I | etcdserver: saved snapshot at index 91627
2016-04-12 19:38:26.671380 I | etcdserver: compacted raft log at 86627
2016-04-12 19:38:26.996623 I | etcdserver: start to snapshot (applied: 101736, lastsnap: 91627)
2016-04-12 19:38:27.004751 I | etcdserver: saved snapshot at index 101736
2016-04-12 19:38:27.005009 I | etcdserver: compacted raft log at 96736
2016-04-12 19:38:27.346534 I | etcdserver: start to snapshot (applied: 111738, lastsnap: 101736)
2016-04-12 19:38:27.358836 I | etcdserver: saved snapshot at index 111738
2016-04-12 19:38:27.359108 I | etcdserver: compacted raft log at 106738
2016-04-12 19:38:27.703883 I | etcdserver: start to snapshot (applied: 122049, lastsnap: 111738)
2016-04-12 19:38:27.711873 I | etcdserver: saved snapshot at index 122049
