unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460761175,10.314492,16467,16467,6.73,55.23,7.55,65.93,11.13,54.75,8.47,58.64
1460761176,24.212908,25509,41976,45.45,144.36,77.46,190.65,65.38,146.34,62.76,160.45
1460761177,93.897545,14095,56071,65.10,230.40,131.42,275.03,91.02,229.32,95.85,244.92
1460761178,26.507238,37717,93788,70.81,248.21,151.00,408.18,99.11,253.29,106.97,303.23
1460761179,29.608547,33882,127670,89.03,388.51,187.86,449.82,119.94,389.02,132.28,409.12
1460761180,26.130165,38067,165737,99.62,432.08,211.12,698.70,132.46,438.43,147.73,523.07
1460761181,27.481183,36405,202142,112.04,695.00,236.25,758.24,148.42,705.94,165.57,719.73
1460761182,26.480729,37785,239927,121.87,695.04,254.77,969.23,153.60,705.94,176.75,790.07
1460761183,25.680027,38515,278442,129.30,773.06,274.63,1072.72,162.89,782.20,188.94,875.99
1460761184,27.797591,36281,314723,139.03,773.06,290.60,1148.13,169.22,782.20,199.62,901.13
1460761185,27.100934,36687,351410,147.31,1091.62,303.93,1148.13,180.06,1091.00,210.43,1110.25
1460761186,54.759362,18251,369661,154.49,1091.62,315.00,1475.87,184.16,1091.00,217.88,1219.50
1460761187,26.469043,18063,387724,151.99,1091.62,328.77,1628.86,180.34,1091.00,220.37,1270.49
1460761188,41.465074,36689,424413,167.00,1208.86,323.31,1628.86,198.11,1205.66,229.47,1347.79
1460761189,25.821435,38681,463094,170.82,1209.62,331.53,1628.86,206.18,1207.59,236.18,1348.69
1460761190,26.437152,37884,500978,175.55,1209.62,342.42,1696.12,208.40,1207.62,242.12,1371.12
1460761191,26.117591,35305,536283,179.19,1400.09,351.26,1696.12,208.79,1388.90,246.41,1495.04
1460761192,136.908530,7849,544132,184.69,1656.69,357.88,1765.18,211.01,1656.20,251.19,1692.69
1460761193,25.646327,39123,583255,181.02,1656.87,369.10,1801.58,204.82,1656.20,251.65,1704.88
1460761194,24.529466,40690,623945,185.19,1656.91,373.84,1801.58,208.29,1656.20,255.77,1704.90
1460761195,25.681751,20301,644246,188.75,1656.91,380.46,1802.08,211.65,1656.20,260.29,1705.06
1460761196,66.897901,22088,666334,201.00,1776.16,378.09,1802.08,223.28,1776.64,267.46,1784.96
1460761197,26.540298,37618,703952,207.11,1777.00,376.66,1802.08,230.35,1777.43,271.37,1785.50
1460761198,28.036841,35567,739519,208.52,1777.00,381.55,1802.08,229.60,1777.43,273.22,1785.50
1460761199,23.580350,42531,782050,210.68,1777.00,387.15,1816.68,230.21,1777.43,276.01,1790.37
1460761200,29.342812,33888,815938,215.01,1824.27,392.56,1816.68,234.69,1824.12,280.75,1821.69
