unix_ts,avg_latency_ms,throughput
1460763775,28.036521,2264
1460763776,40.368448,13736
1460763777,34.578009,25790
1460763778,31.946500,35260
1460763779,27.471861,36460
1460763780,27.381290,35406
1460763781,24.216590,42402
1460763782,29.094867,34543
1460763783,21.676122,45987
1460763784,22.626498,44166
1460763785,26.226930,37974
1460763786,53.661301,18677
1460763787,30.757236,24495
1460763788,45.006193,27578
1460763789,25.016353,40110
1460763790,21.549952,46091
1460763791,25.191286,34872
1460763792,87.114301,12897
1460763793,20.378579,48823
1460763794,23.177004,43052
1460763795,22.159706,16536
1460763796,56.547228,28756
1460763797,24.045490,41751
1460763798,21.703184,45996
1460763799,29.422470,33855
1460763800,21.701157,46166
1460763801,23.747846,41989
1460763802,27.087450,36799
1460763803,20.593975,40002
1460763804,0.000000,0
1460763805,92.735452,23456
1460763806,22.113461,26519
1460763807,0.000000,0
1460763808,81.011879,29710
1460763809,24.777818,40384
1460763810,25.391360,39343
1460763811,27.161314,36832
1460763812,21.215635,46643
1460763813,24.615673,40659
1460763814,24.004275,36842
1460763815,24.077881,46312
1460763816,24.697350,36806
1460763817,23.393523,46552
1460763818,23.934782,41883
1460763819,21.009927,43604
1460763820,26.305221,41067
1460763821,30.708471,28689
1460763822,46.860585,17627
1460763823,14.542953,30638
1460763824,2061.693694,201
1460763825,276.202499,5627
1460763826,30.190910,43263
1460763827,18.469045,36191
1460763828,40.681950,32806
1460763829,54.705370,20471
1460763830,22.928422,43677
1460763831,24.072072,37991
1460763832,28.876047,33524
1460763833,27.284217,40681
1460763834,24.192248,41396
1460763835,21.921569,27514
