2016-04-15 22:59:29,066 [myid:] - INFO  [main:QuorumPeerConfig@103] - Reading configuration from: /home/gyuho/zookeeper/zookeeper.config
2016-04-15 22:59:29,082 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.22 to address: /10.240.0.22
2016-04-15 22:59:29,082 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.21 to address: /10.240.0.21
2016-04-15 22:59:29,084 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.20 to address: /10.240.0.20
2016-04-15 22:59:29,085 [myid:] - INFO  [main:QuorumPeerConfig@331] - Defaulting to majority quorums
2016-04-15 22:59:29,087 [myid:2] - INFO  [main:DatadirCleanupManager@78] - autopurge.snapRetainCount set to 3
2016-04-15 22:59:29,087 [myid:2] - INFO  [main:DatadirCleanupManager@79] - autopurge.purgeInterval set to 0
2016-04-15 22:59:29,087 [myid:2] - INFO  [main:DatadirCleanupManager@101] - Purge task is not scheduled.
2016-04-15 22:59:29,153 [myid:2] - INFO  [main:QuorumPeerMain@127] - Starting quorum peer
2016-04-15 22:59:29,165 [myid:2] - INFO  [main:NIOServerCnxnFactory@89] - binding to port 0.0.0.0/0.0.0.0:2181
2016-04-15 22:59:29,172 [myid:2] - INFO  [main:QuorumPeer@1019] - tickTime set to 2000
2016-04-15 22:59:29,172 [myid:2] - INFO  [main:QuorumPeer@1039] - minSessionTimeout set to -1
2016-04-15 22:59:29,172 [myid:2] - INFO  [main:QuorumPeer@1050] - maxSessionTimeout set to -1
2016-04-15 22:59:29,172 [myid:2] - INFO  [main:QuorumPeer@1065] - initLimit set to 5
2016-04-15 22:59:29,182 [myid:2] - INFO  [main:QuorumPeer@533] - currentEpoch not found! Creating with a reasonable default of 0. This should only happen when you are upgrading your installation
2016-04-15 22:59:29,187 [myid:2] - INFO  [main:QuorumPeer@548] - acceptedEpoch not found! Creating with a reasonable default of 0. This should only happen when you are upgrading your installation
2016-04-15 22:59:29,195 [myid:2] - INFO  [ListenerThread:QuorumCnxManager$Listener@534] - My election bind port: /10.240.0.21:3888
2016-04-15 22:59:29,203 [myid:2] - INFO  [QuorumPeer[myid=2]/0.0.0.0:2181:QuorumPeer@774] - LOOKING
2016-04-15 22:59:29,204 [myid:2] - INFO  [QuorumPeer[myid=2]/0.0.0.0:2181:FastLeaderElection@818] - New election. My id =  2, proposed zxid=0x0
