unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460763779,18.926133,6029,6029,6.97,56.08,8.55,62.54,8.47,56.84,8.00,58.49
1460763780,37.032342,16467,22496,43.63,147.83,77.96,162.91,54.56,150.35,58.72,153.70
1460763781,34.579819,27004,49500,63.11,182.18,130.50,259.27,84.81,190.69,92.81,210.71
1460763782,27.609802,35802,85302,74.91,252.02,157.61,393.55,97.34,263.28,109.95,302.95
1460763783,26.810890,38559,123861,87.46,391.90,188.51,508.41,110.77,403.32,128.91,434.54
1460763784,21.494158,46344,170205,98.39,434.70,212.69,689.47,122.85,451.98,144.64,525.38
1460763785,24.811531,38658,208863,115.80,718.91,240.28,748.27,141.69,724.24,165.92,730.47
1460763786,25.929217,39977,248840,126.81,745.60,260.95,1057.74,151.15,724.43,179.64,842.59
1460763787,23.748193,41825,290665,141.44,801.27,281.15,1063.90,158.48,802.57,193.69,889.25
1460763788,25.309766,39441,330106,151.73,973.46,298.32,1134.38,161.79,968.50,203.95,1025.45
1460763789,23.819178,34941,365047,163.27,1125.96,308.55,1265.70,168.41,1118.93,213.41,1170.20
1460763790,43.761850,26664,391711,165.41,1125.97,324.00,1613.99,164.52,1118.93,217.98,1286.30
1460763791,53.913302,18537,410248,176.75,1253.44,327.31,1614.08,172.50,1239.57,225.52,1369.03
1460763792,28.187055,35418,445666,184.97,1251.36,325.39,1614.08,182.12,1243.88,230.83,1369.77
1460763793,26.531745,37934,483600,185.02,1251.36,330.96,1613.80,183.12,1243.88,233.03,1369.68
1460763794,20.018980,49733,533333,186.32,1290.27,340.06,1679.63,185.58,1282.80,237.32,1417.57
1460763795,26.831849,15360,548693,190.87,1671.22,347.97,1679.92,190.95,1679.90,243.26,1677.01
1460763796,52.913225,29879,578572,184.50,1671.24,360.25,1784.57,184.41,1680.20,243.05,1712.00
1460763797,26.006163,38599,617171,185.75,1666.00,367.81,1784.57,188.83,1685.55,247.46,1712.04
1460763798,21.721672,45922,663093,186.20,1666.00,374.43,1792.89,189.72,1685.55,250.12,1714.81
1460763799,20.839213,10038,673131,192.32,1771.74,376.47,1795.43,195.67,1779.86,254.82,1782.34
1460763800,41.397945,43185,716316,205.32,1793.15,368.79,1795.43,209.26,1802.34,261.12,1796.97
1460763801,21.566257,46227,762543,205.71,1793.15,374.63,1810.54,211.74,1802.66,264.03,1802.12
1460763802,25.766021,38909,801452,209.45,1793.50,379.39,1810.54,215.84,1802.71,268.23,1802.25
1460763803,23.536292,42459,843911,213.51,1853.37,381.76,1899.73,219.95,1862.41,271.74,1871.84
1460763804,20.278160,49000,892911,217.08,1853.37,386.31,1899.73,223.30,1862.35,275.56,1871.82
1460763805,21.250603,42130,935041,218.75,1853.31,390.41,1906.66,223.19,1862.35,277.45,1874.11
1460763806,12.720575,52161,987202,230.67,2011.38,391.22,1906.66,226.23,1920.98,282.71,1946.34
1460763807,169.790166,3429,990631,240.25,2017.07,396.10,2033.28,225.31,1920.98,287.22,1990.44
1460763808,109.734462,16729,1007360,233.72,2017.13,407.08,2033.28,218.99,1920.98,286.60,1990.46
1460763809,24.941852,38589,1045949,232.63,2017.30,407.13,2036.98,218.07,1920.98,285.94,1991.75
1460763810,14.369224,46164,1092113,234.17,2017.62,408.65,2037.16,226.95,2052.02,289.92,2035.60
1460763811,26.722039,51321,1143434,235.47,2017.62,409.68,2037.42,238.99,2078.93,294.71,2044.66
1460763812,25.612016,38973,1182407,234.98,2017.62,412.99,2037.93,237.98,2080.35,295.32,2045.30
1460763813,21.355422,46808,1229215,235.69,2027.87,414.81,2037.93,238.95,2080.88,296.48,2048.89
1460763814,29.091500,34272,1263487,234.76,2027.87,417.33,2055.09,238.03,2080.88,296.71,2054.61
1460763815,23.505517,42327,1305814,235.60,2027.87,418.83,2055.09,239.35,2080.88,297.93,2054.61
1460763816,31.103155,32204,1338018,237.51,2100.95,420.07,2134.42,241.06,2097.07,299.55,2110.81
1460763817,22.921060,43775,1381793,238.21,2100.95,421.81,2134.42,241.84,2097.07,300.62,2110.81
1460763818,25.200846,39428,1421221,239.59,2100.95,425.43,2134.45,243.28,2124.06,302.77,2119.82
1460763819,22.792579,43729,1464950,241.86,2112.85,427.81,2134.45,246.11,2186.67,305.26,2144.66
1460763820,20.162321,44955,1509905,242.94,2112.85,431.34,2131.96,246.90,2186.67,307.06,2143.83
1460763821,15.778328,42134,1552039,251.43,2238.54,432.79,2132.69,247.70,2179.96,310.64,2183.73
1460763822,49.552096,28739,1580778,257.60,2350.96,434.11,2132.69,248.05,2179.96,313.25,2221.20
1460763823,23.308500,42926,1623704,256.17,2350.96,436.80,2224.09,246.57,2179.96,313.18,2251.67
1460763824,20.318642,3342,1627046,254.14,2339.24,440.40,2340.94,245.50,2269.05,313.35,2316.41
1460763825,0.000000,0,1627046,249.45,2339.24,447.05,2406.73,240.84,2269.05,312.45,2338.34
1460763826,75.458275,38824,1665870,246.47,2339.24,446.07,2408.62,237.91,2269.05,310.15,2338.97
1460763827,25.950683,38437,1704307,245.36,2339.24,447.58,2374.07,237.02,2269.05,309.99,2327.45
1460763828,16.907860,40067,1744374,245.99,2344.44,447.43,2374.07,241.92,2380.72,311.78,2366.41
1460763829,14.773543,44733,1789107,246.25,2344.44,447.49,2375.24,252.09,2453.40,315.28,2391.03
1460763830,37.424167,43681,1832788,246.21,2344.44,448.00,2375.74,256.04,2455.26,316.75,2391.81
1460763831,23.790224,42791,1875579,246.15,2360.20,449.33,2368.28,256.01,2455.26,317.16,2394.58
1460763832,22.968485,43298,1918877,245.33,2360.20,451.26,2356.15,255.18,2455.26,317.26,2390.54
1460763833,25.365374,39395,1958272,245.86,2378.64,452.62,2366.92,255.52,2455.79,318.00,2400.45
1460763834,21.306021,41101,,,,,,,,,
