2016-05-05 20:38:57.809101 I | etcdmain: etcd Version: 2.3.0+git
2016-05-05 20:38:57.809211 I | etcdmain: Git SHA: 61add11
2016-05-05 20:38:57.809221 I | etcdmain: Go Version: go1.6.2
2016-05-05 20:38:57.809230 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-05 20:38:57.809239 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-05 20:38:57.809346 I | etcdmain: listening for peers on http://10.240.0.18:2380
2016-05-05 20:38:57.809383 I | etcdmain: listening for client requests on 10.240.0.18:2379
2016-05-05 20:38:57.814594 I | etcdserver: name = etcd-2
2016-05-05 20:38:57.814625 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-05 20:38:57.814634 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-05 20:38:57.814640 I | etcdserver: heartbeat = 100ms
2016-05-05 20:38:57.814646 I | etcdserver: election = 1000ms
2016-05-05 20:38:57.814651 I | etcdserver: snapshot count = 10000
2016-05-05 20:38:57.814663 I | etcdserver: advertise client URLs = http://10.240.0.18:2379
2016-05-05 20:38:57.814670 I | etcdserver: initial advertise peer URLs = http://10.240.0.18:2380
2016-05-05 20:38:57.814692 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-05-05 20:38:57.817498 I | etcdserver: starting member 66358a82ef379101 in cluster d01df2c6b3269be0
2016-05-05 20:38:57.817609 I | raft: 66358a82ef379101 became follower at term 0
2016-05-05 20:38:57.817626 I | raft: newRaft 66358a82ef379101 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-05 20:38:57.817633 I | raft: 66358a82ef379101 became follower at term 1
2016-05-05 20:38:57.834606 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-05 20:38:57.837240 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-05-05 20:38:57.839500 N | etcdserver: added local member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-05-05 20:38:57.839546 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-05 20:38:57.839574 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-05 20:38:57.839703 N | etcdserver: added member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-05-05 20:38:57.840664 N | etcdserver: added member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-05-05 20:38:58.708748 I | raft: 66358a82ef379101 [term: 1] received a MsgVote message with higher term from 8b1cff98eebdba1d [term: 3]
2016-05-05 20:38:58.708798 I | raft: 66358a82ef379101 became follower at term 3
2016-05-05 20:38:58.708863 I | raft: 66358a82ef379101 [logterm: 1, index: 3, vote: 0] voted for 8b1cff98eebdba1d [logterm: 1, index: 3] at term 3
2016-05-05 20:38:58.710587 I | raft: raft.node: 66358a82ef379101 elected leader 8b1cff98eebdba1d at term 3
2016-05-05 20:38:58.713912 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.18:2379]} to cluster d01df2c6b3269be0
