2016-05-05 20:38:56.775063 I | etcdmain: etcd Version: 2.3.0+git
2016-05-05 20:38:56.775119 I | etcdmain: Git SHA: 61add11
2016-05-05 20:38:56.775126 I | etcdmain: Go Version: go1.6.2
2016-05-05 20:38:56.775132 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-05 20:38:56.775138 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-05 20:38:56.775195 I | etcdmain: listening for peers on http://10.240.0.17:2380
2016-05-05 20:38:56.775222 I | etcdmain: listening for client requests on 10.240.0.17:2379
2016-05-05 20:38:56.780625 I | etcdserver: name = etcd-1
2016-05-05 20:38:56.780640 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-05 20:38:56.780647 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-05 20:38:56.780654 I | etcdserver: heartbeat = 100ms
2016-05-05 20:38:56.780659 I | etcdserver: election = 1000ms
2016-05-05 20:38:56.780665 I | etcdserver: snapshot count = 10000
2016-05-05 20:38:56.780674 I | etcdserver: advertise client URLs = http://10.240.0.17:2379
2016-05-05 20:38:56.780682 I | etcdserver: initial advertise peer URLs = http://10.240.0.17:2380
2016-05-05 20:38:56.780695 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-05-05 20:38:56.783069 I | etcdserver: starting member 8b1cff98eebdba1d in cluster d01df2c6b3269be0
2016-05-05 20:38:56.783122 I | raft: 8b1cff98eebdba1d became follower at term 0
2016-05-05 20:38:56.783138 I | raft: newRaft 8b1cff98eebdba1d [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-05 20:38:56.783145 I | raft: 8b1cff98eebdba1d became follower at term 1
2016-05-05 20:38:56.796574 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-05 20:38:56.797693 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-05 20:38:56.797716 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-05 20:38:56.798094 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-05-05 20:38:56.798219 N | etcdserver: added local member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-05-05 20:38:56.798350 N | etcdserver: added member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-05-05 20:38:57.083430 I | raft: 8b1cff98eebdba1d is starting a new election at term 1
2016-05-05 20:38:57.083520 I | raft: 8b1cff98eebdba1d became candidate at term 2
2016-05-05 20:38:57.083529 I | raft: 8b1cff98eebdba1d received vote from 8b1cff98eebdba1d at term 2
2016-05-05 20:38:57.083540 I | raft: 8b1cff98eebdba1d [logterm: 1, index: 3] sent vote request to b33da349595da114 at term 2
2016-05-05 20:38:57.083551 I | raft: 8b1cff98eebdba1d [logterm: 1, index: 3] sent vote request to 66358a82ef379101 at term 2
2016-05-05 20:38:57.811572 I | rafthttp: the connection with 66358a82ef379101 became active
2016-05-05 20:38:58.683500 I | raft: 8b1cff98eebdba1d is starting a new election at term 2
2016-05-05 20:38:58.683576 I | raft: 8b1cff98eebdba1d became candidate at term 3
2016-05-05 20:38:58.683586 I | raft: 8b1cff98eebdba1d received vote from 8b1cff98eebdba1d at term 3
2016-05-05 20:38:58.683598 I | raft: 8b1cff98eebdba1d [logterm: 1, index: 3] sent vote request to b33da349595da114 at term 3
2016-05-05 20:38:58.683614 I | raft: 8b1cff98eebdba1d [logterm: 1, index: 3] sent vote request to 66358a82ef379101 at term 3
2016-05-05 20:38:58.686877 I | raft: 8b1cff98eebdba1d received vote from 66358a82ef379101 at term 3
2016-05-05 20:38:58.686906 I | raft: 8b1cff98eebdba1d [quorum:2] has received 2 votes and 0 vote rejections
2016-05-05 20:38:58.686934 I | raft: 8b1cff98eebdba1d became leader at term 3
2016-05-05 20:38:58.686949 I | raft: raft.node: 8b1cff98eebdba1d elected leader 8b1cff98eebdba1d at term 3
2016-05-05 20:38:58.690161 W | etcdserver: failed to reach the peerURL(http://10.240.0.19:2380) of member b33da349595da114 (Get http://10.240.0.19:2380/version: dial tcp 10.240.0.19:2380: getsockopt: connection refused)
