2016-04-30 16:25:11.854401 I | etcdmain: etcd Version: 2.3.0+git
2016-04-30 16:25:11.854475 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-30 16:25:11.854482 I | etcdmain: Go Version: devel +7a60a96 Sat Apr 30 05:59:54 2016 +0000
2016-04-30 16:25:11.854487 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-30 16:25:11.854493 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-30 16:25:11.854556 I | etcdmain: listening for peers on http://10.240.0.19:2380
2016-04-30 16:25:11.854580 I | etcdmain: listening for client requests on 10.240.0.19:2379
2016-04-30 16:25:11.859333 I | etcdserver: name = etcd-3
2016-04-30 16:25:11.859352 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-30 16:25:11.859359 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-30 16:25:11.859364 I | etcdserver: heartbeat = 100ms
2016-04-30 16:25:11.859369 I | etcdserver: election = 1000ms
2016-04-30 16:25:11.859374 I | etcdserver: snapshot count = 10000
2016-04-30 16:25:11.859383 I | etcdserver: advertise client URLs = http://10.240.0.19:2379
2016-04-30 16:25:11.859389 I | etcdserver: initial advertise peer URLs = http://10.240.0.19:2380
2016-04-30 16:25:11.859425 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-04-30 16:25:11.861608 I | etcdserver: starting member b33da349595da114 in cluster d01df2c6b3269be0
2016-04-30 16:25:11.861653 I | raft: b33da349595da114 became follower at term 0
2016-04-30 16:25:11.861665 I | raft: newRaft b33da349595da114 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-30 16:25:11.861675 I | raft: b33da349595da114 became follower at term 1
2016-04-30 16:25:11.873794 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-30 16:25:11.874716 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-30 16:25:11.874734 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-30 16:25:11.875259 I | rafthttp: the connection with 66358a82ef379101 became active
2016-04-30 16:25:11.875501 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-04-30 16:25:11.875612 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-04-30 16:25:11.875741 I | raft: b33da349595da114 [term: 1] received a MsgHeartbeat message with higher term from 8b1cff98eebdba1d [term: 3]
2016-04-30 16:25:11.875810 N | etcdserver: added member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-04-30 16:25:11.876398 I | raft: b33da349595da114 became follower at term 3
2016-04-30 16:25:11.876459 I | raft: raft.node: b33da349595da114 elected leader 8b1cff98eebdba1d at term 3
2016-04-30 16:25:11.876888 N | etcdserver: added local member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-04-30 16:25:11.877801 N | membership: set the initial cluster version to 2.2
2016-04-30 16:25:11.881204 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.19:2379]} to cluster d01df2c6b3269be0
2016-04-30 16:25:11.881219 I | etcdmain: ready to serve client requests
2016-04-30 16:25:11.881337 N | etcdmain: serving insecure client requests on 10.240.0.19:2379, this is strongly discouraged!
2016-04-30 16:25:12.374976 I | v2http: enabled capabilities for version 2.2.0
2016-04-30 16:25:15.773794 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-30 16:25:15.876264 I | v2http: enabled capabilities for version 2.3.0
2016-04-30 16:25:18.180960 I | etcdserver: start to snapshot (applied: 10209, lastsnap: 0)
2016-04-30 16:25:18.194411 I | etcdserver: saved snapshot at index 10209
2016-04-30 16:25:18.194693 I | etcdserver: compacted raft log at 5209
2016-04-30 16:25:18.444363 I | etcdserver: start to snapshot (applied: 20441, lastsnap: 10209)
2016-04-30 16:25:18.449566 I | etcdserver: saved snapshot at index 20441
2016-04-30 16:25:18.450055 I | etcdserver: compacted raft log at 15441
2016-04-30 16:25:18.711420 I | etcdserver: start to snapshot (applied: 30713, lastsnap: 20441)
2016-04-30 16:25:18.733324 I | etcdserver: saved snapshot at index 30713
2016-04-30 16:25:18.733616 I | etcdserver: compacted raft log at 25713
2016-04-30 16:25:18.996024 I | etcdserver: start to snapshot (applied: 41109, lastsnap: 30713)
2016-04-30 16:25:19.003240 I | etcdserver: saved snapshot at index 41109
2016-04-30 16:25:19.003441 I | etcdserver: compacted raft log at 36109
2016-04-30 16:25:19.278425 I | etcdserver: start to snapshot (applied: 51318, lastsnap: 41109)
2016-04-30 16:25:19.291271 I | etcdserver: saved snapshot at index 51318
2016-04-30 16:25:19.291547 I | etcdserver: compacted raft log at 46318
2016-04-30 16:25:19.577205 I | etcdserver: start to snapshot (applied: 61377, lastsnap: 51318)
2016-04-30 16:25:19.594997 I | etcdserver: saved snapshot at index 61377
2016-04-30 16:25:19.595182 I | etcdserver: compacted raft log at 56377
2016-04-30 16:25:19.892370 I | etcdserver: start to snapshot (applied: 71636, lastsnap: 61377)
2016-04-30 16:25:19.898594 I | etcdserver: saved snapshot at index 71636
2016-04-30 16:25:19.898826 I | etcdserver: compacted raft log at 66636
2016-04-30 16:25:20.206113 I | etcdserver: start to snapshot (applied: 81672, lastsnap: 71636)
2016-04-30 16:25:20.210571 I | etcdserver: saved snapshot at index 81672
2016-04-30 16:25:20.210775 I | etcdserver: compacted raft log at 76672
2016-04-30 16:25:20.517937 I | etcdserver: start to snapshot (applied: 91746, lastsnap: 81672)
2016-04-30 16:25:20.526811 I | etcdserver: saved snapshot at index 91746
2016-04-30 16:25:20.527042 I | etcdserver: compacted raft log at 86746
2016-04-30 16:25:20.822318 I | etcdserver: start to snapshot (applied: 101778, lastsnap: 91746)
2016-04-30 16:25:20.829609 I | etcdserver: saved snapshot at index 101778
2016-04-30 16:25:20.829836 I | etcdserver: compacted raft log at 96778
