unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460673557,2.234475,96,96,4.35,26.93,2.56,18.48,3.65,21.00,3.52,22.14
1460673558,2.000522,498,594,12.61,35.68,7.11,24.46,12.38,26.50,10.70,28.88
1460673559,1.984927,502,1096,18.73,40.64,11.07,33.64,19.80,31.20,16.53,35.16
1460673560,1.958723,509,1605,23.82,42.67,13.86,37.06,25.36,34.83,21.01,38.19
1460673561,2.023280,492,2097,27.72,43.58,16.32,38.25,28.98,35.79,24.34,39.21
1460673562,2.051329,486,2583,31.42,45.28,18.20,39.79,32.25,38.16,27.29,41.08
1460673563,1.947384,511,3094,34.66,45.91,19.79,39.79,33.39,39.43,29.28,41.71
1460673564,1.969929,505,3599,37.61,47.24,21.30,42.44,34.36,40.09,31.09,43.26
1460673565,1.941061,515,4114,40.10,53.27,22.61,43.09,35.23,41.80,32.65,46.05
1460673566,1.884585,528,4642,42.09,53.91,23.88,43.85,36.21,43.40,34.06,47.05
1460673567,2.026998,492,5134,44.02,54.48,25.00,45.74,37.01,43.40,35.34,47.87
1460673568,2.035838,489,5623,46.01,55.59,25.71,45.74,37.24,44.98,36.32,48.77
1460673569,1.968603,507,6130,47.73,57.83,26.56,51.38,37.32,45.29,37.20,51.50
1460673570,1.903801,523,6653,49.07,58.50,27.33,52.14,37.72,47.93,38.04,52.86
1460673571,1.907285,522,7175,50.34,58.79,28.02,53.73,37.89,50.38,38.75,54.30
1460673572,1.965075,507,7682,51.67,60.95,28.56,55.23,38.37,51.39,39.53,55.86
1460673573,1.948826,511,8193,52.87,61.82,29.01,56.50,38.88,51.39,40.25,56.57
1460673574,1.918028,520,8713,53.75,62.17,29.51,56.88,39.23,54.54,40.83,57.86
1460673575,1.957585,509,9222,54.72,64.20,30.05,57.49,39.34,54.54,41.37,58.74
1460673576,2.000197,498,9720,55.54,65.78,30.34,58.67,39.49,56.27,41.79,60.24
1460673577,1.902240,523,10243,56.43,67.87,30.81,62.85,39.49,56.58,42.24,62.43
1460673578,1.952497,511,10754,57.17,68.49,31.17,63.19,39.62,58.58,42.65,63.42
1460673579,1.935783,515,11269,57.83,69.12,31.58,63.79,39.64,58.58,43.02,63.83
1460673580,2.061591,483,11752,58.54,69.12,31.82,63.79,39.92,58.58,43.43,63.83
1460673581,1.981843,503,12255,59.28,69.12,32.05,64.18,40.01,64.64,43.78,65.98
1460673582,2.005146,497,12752,59.85,69.12,32.29,64.40,40.27,64.64,44.14,66.05
1460673583,2.024347,492,13244,60.41,69.12,32.56,64.40,40.45,65.27,44.47,66.26
1460673584,2.048565,487,13731,60.88,69.39,32.72,64.40,40.65,65.94,44.75,66.58
1460673585,2.057642,485,14216,61.31,70.13,32.97,65.45,40.82,66.23,45.03,67.27
1460673586,2.069684,481,14697,61.87,70.67,33.08,65.45,41.05,67.30,45.33,67.81
1460673587,2.131887,468,15165,62.40,71.58,33.27,65.45,41.14,68.32,45.60,68.45
1460673588,2.006408,497,15662,62.93,71.58,33.42,65.48,41.17,68.95,45.84,68.67
1460673589,2.066064,482,16144,63.31,74.58,33.55,65.48,41.43,70.07,46.10,70.04
1460673590,2.032352,491,16635,63.62,74.58,33.77,68.32,41.45,70.07,46.28,70.99
1460673591,1.984327,503,17138,64.03,76.50,33.94,68.32,41.46,72.83,46.48,72.55
1460673592,2.006087,496,17634,64.27,77.58,34.16,71.22,41.46,73.62,46.63,74.14
1460673593,1.951159,511,18145,64.60,78.30,34.25,71.22,41.52,75.39,46.79,74.97
1460673594,1.982222,503,18648,64.90,78.69,34.39,73.36,41.84,75.82,47.04,75.96
1460673595,2.016936,494,19142,65.23,80.99,34.58,73.88,41.80,75.82,47.20,76.90
1460673596,1.963359,506,19648,65.40,81.56,34.66,74.23,41.86,79.27,47.31,78.35
1460673597,2.090331,478,20126,65.68,83.42,34.96,77.63,41.82,79.88,47.49,80.31
1460673598,2.116500,471,20597,65.79,84.03,35.31,77.63,41.71,79.88,47.60,80.51
1460673599,2.133839,465,21062,65.86,84.74,35.75,77.63,41.64,82.34,47.75,81.57
1460673600,2.159031,463,21525,65.96,84.74,36.07,78.27,41.49,82.34,47.84,81.78
1460673601,2.207789,452,21977,66.19,85.19,36.42,78.27,41.52,82.39,48.04,81.95
1460673602,2.306972,432,22409,66.40,85.72,36.74,78.27,41.45,82.39,48.20,82.13
1460673603,2.168183,460,22869,66.49,85.72,37.04,78.85,41.44,82.39,48.32,82.32
1460673604,2.231105,447,23316,66.59,85.72,37.34,78.85,41.45,82.39,48.46,82.32
1460673605,2.227825,447,23763,66.67,85.72,37.58,78.85,41.40,82.39,48.55,82.32
1460673606,2.191566,455,24218,66.69,86.30,37.89,78.85,41.48,82.39,48.69,82.51
1460673607,2.573697,387,24605,66.98,86.42,38.01,79.29,41.44,82.55,48.81,82.75
1460673608,2.636020,378,24983,67.20,86.42,37.89,79.71,41.36,82.55,48.82,82.89
1460673609,2.633133,379,25362,67.58,86.42,37.79,79.71,41.34,82.55,48.90,82.89
1460673610,2.552520,391,25753,67.82,86.42,37.76,80.66,41.30,82.55,48.96,83.21
1460673611,2.770082,360,26113,68.21,86.42,37.60,80.66,41.25,82.61,49.02,83.23
1460673612,2.674595,373,26486,68.44,86.42,37.47,80.66,41.29,82.61,49.07,83.23
1460673613,2.617002,381,26867,68.53,86.92,37.43,81.73,41.61,82.97,49.19,83.87
1460673614,2.735443,364,27231,68.77,86.92,37.28,82.24,41.91,82.97,49.32,84.04
1460673615,2.642179,378,27609,68.86,89.07,37.17,82.24,42.23,84.26,49.42,85.19
1460673616,2.779751,357,27966,69.06,89.07,37.03,82.24,42.48,84.57,49.52,85.29
1460673617,2.307408,434,28400,69.21,89.07,37.03,82.24,42.83,84.57,49.69,85.29
1460673618,2.132091,468,28868,69.22,89.75,37.05,82.57,43.27,84.57,49.85,85.63
1460673619,2.184094,456,29324,69.26,91.55,37.02,82.57,43.64,86.64,49.97,86.92
1460673620,2.153789,463,29787,69.26,91.55,37.08,86.72,43.95,87.37,50.10,88.55
1460673621,2.135204,467,30254,69.26,92.58,37.08,87.74,44.33,88.23,50.22,89.52
1460673622,2.115447,471,30725,69.25,92.58,37.11,87.74,44.67,90.28,50.34,90.20
1460673623,2.085621,477,31202,69.23,92.58,37.17,91.40,44.81,90.28,50.40,91.42
1460673624,1.979233,504,31706,69.37,93.26,37.19,91.40,44.91,90.63,50.49,91.76
1460673625,1.959725,508,32214,69.41,93.72,37.28,91.40,45.01,90.98,50.57,92.03
1460673626,2.038980,489,32703,69.48,94.28,37.29,91.40,45.11,91.60,50.63,92.43
1460673627,2.133513,467,33170,69.54,94.28,37.26,91.40,45.13,92.40,50.64,92.69
1460673628,2.045472,487,33657,69.70,94.28,37.34,91.40,45.18,92.40,50.74,92.69
1460673629,2.039122,489,34146,69.74,94.28,37.35,91.40,45.20,92.40,50.76,92.69
1460673630,2.051546,486,34632,69.84,94.28,37.41,91.40,45.17,92.92,50.81,92.87
1460673631,2.029792,491,35123,69.90,94.28,37.44,92.04,45.22,92.92,50.85,93.08
