unix_ts,avg_latency_ms,throughput
1460484623,4.531189,57
1460484624,2.231000,448
1460484625,2.040014,489
1460484626,2.003444,499
1460484627,2.003888,499
1460484628,2.016916,495
1460484629,1.994299,501
1460484630,1.967790,508
1460484631,1.953994,511
1460484632,1.962628,509
1460484633,1.952300,512
1460484634,1.964146,509
1460484635,1.908389,523
1460484636,1.882134,531
1460484637,1.998328,500
1460484638,2.137698,468
1460484639,2.089065,478
1460484640,2.115323,472
1460484641,2.058138,486
1460484642,2.031156,492
1460484643,2.003518,499
1460484644,2.022689,494
1460484645,2.074239,481
1460484646,2.084261,479
1460484647,2.024086,494
1460484648,1.902841,525
1460484649,1.891143,529
1460484650,1.867428,535
1460484651,1.897830,526
1460484652,1.888242,529
1460484653,1.910991,523
1460484654,1.853294,539
1460484655,1.852494,539
1460484656,1.855400,539
1460484657,1.823873,548
1460484658,1.861373,536
1460484659,2.048159,488
1460484660,2.097540,476
1460484661,2.174211,460
1460484662,2.148618,465
1460484663,2.106769,474
1460484664,2.072935,482
1460484665,2.067005,484
1460484666,2.080135,480
1460484667,2.057765,486
1460484668,2.080868,480
1460484669,1.842492,542
1460484670,1.822917,548
1460484671,1.805206,554
1460484672,1.873769,533
1460484673,1.833006,545
1460484674,1.812615,551
1460484675,1.841533,543
1460484676,1.853146,539
1460484677,1.877560,532
1460484678,1.879438,532
1460484679,1.810721,552
1460484680,1.794462,556
1460484681,1.801316,555
1460484682,1.828512,547
1460484683,1.847958,540
1460484684,1.851656,540
1460484685,1.822405,548
1460484686,1.918256,520
1460484687,1.844768,542
1460484688,1.835723,545
1460484689,1.849798,540
1460484690,1.835083,544
1460484691,1.848761,541
1460484692,1.836044,544
1460484693,1.840564,543
1460484694,1.830415,546
1460484695,1.822651,548
1460484696,1.826027,547
1460484697,1.952022,512
1460484698,2.040302,490
1460484699,2.071821,482
1460484700,2.046415,488
1460484701,2.054211,487
1460484702,2.032341,492
1460484703,2.075241,481
1460484704,2.075872,481
1460484705,2.076592,482
1460484706,2.020324,494
1460484707,1.944953,514
1460484708,1.821475,549
1460484709,1.834405,545
1460484710,1.805007,553
1460484711,1.884024,530
1460484712,1.885377,530
1460484713,1.855878,538
1460484714,1.867364,535
1460484715,1.846959,541
1460484716,1.795613,557
1460484717,1.828746,546
1460484718,1.902877,525
1460484719,2.081252,480
1460484720,2.091266,478
1460484721,2.158161,463
1460484722,2.148992,465
1460484723,2.143290,466
1460484724,2.126492,470
1460484725,2.094806,477
1460484726,2.039754,490
1460484727,2.024228,494
1460484728,2.016004,495
1460484729,1.823027,548
1460484730,1.907315,524
1460484731,1.910466,523
1460484732,1.821717,549
1460484733,1.806861,553
1460484734,1.801289,554
1460484735,1.778372,562
1460484736,1.769723,565
1460484737,1.826466,547
1460484738,1.832138,545
1460484739,1.807683,552
1460484740,1.799850,555
1460484741,1.816631,551
1460484742,1.812047,552
1460484743,1.818497,549
1460484744,1.803636,554
1460484745,1.806592,553
1460484746,1.840899,543
1460484747,1.820833,549
1460484748,1.832579,545
1460484749,1.831990,546
1460484750,1.806577,553
1460484751,1.798034,555
1460484752,1.805159,554
1460484753,1.821339,548
1460484754,1.799062,556
1460484755,1.830070,546
1460484756,1.835890,544
1460484757,1.908289,523
1460484758,2.053561,485
1460484759,2.039685,491
1460484760,2.006608,498
1460484761,2.022523,494
1460484762,1.978504,506
1460484763,1.943592,513
1460484764,1.988900,503
1460484765,1.976630,506
1460484766,1.996014,500
1460484767,1.923709,519
1460484768,1.832960,546
1460484769,1.858973,537
1460484770,1.850477,540
1460484771,1.822492,548
1460484772,1.817978,550
1460484773,1.814021,551
1460484774,1.839331,542
1460484775,1.777322,563
1460484776,1.786361,560
1460484777,1.736773,575
1460484778,1.786627,559
1460484779,1.943782,514
1460484780,2.122948,471
1460484781,2.154794,464
1460484782,2.152930,464
1460484783,2.149209,465
1460484784,2.129131,469
1460484785,2.144210,465
1460484786,2.124263,472
1460484787,2.123865,470
